bssid,frequency,legit,rss,ssid,timestamp,wifiNo
18:31:bf:46:ff:d8,2427,true,-36,KEAI,1120065078933,1
00:24:6c:7d:f6:91,5240,true,-41,eduroam,1120065079097,1
18:31:bf:46:ff:dc,5805,true,-41,KEAI-5G,1120065079429,1
00:24:6c:7d:f6:90,5240,true,-42,Welcome_KAIST,1120065079088,1
9c:d6:43:c8:11:80,2457,true,-43,,1120065079338,1
2c:56:dc:84:dd:88,2462,true,-49,ISILAB_2,1120065079058,1
2c:56:dc:84:dd:8c,5745,true,-55,ISILAB-5G,1120065079229,1
00:24:6c:7d:f6:e0,2412,true,-55,Welcome_KAIST,1120065078884,1
9c:30:5b:e7:70:3a,2462,true,-56,HP-Print-3a-LaserJet 500,1120065079528,1
48:f8:b3:dc:ef:4c,2427,true,-56,KIXLAB_WIFI,1120065079078,1
00:24:6c:7d:f6:e1,2412,true,-56,eduroam,1120065078907,1
72:5d:cc:48:5b:28,2447,true,-56,hcil_vr4t,1120065079348,1
92:9f:33:f0:98:04,2422,true,-57,mliguest,1120065079001,1
28:6d:97:58:d4:3e,2412,true,-59,[air purifier] Samsung,1120065078980,1
00:26:66:69:c8:e8,2462,true,-59,naorobot,1120065079380,1
9c:d6:43:c8:11:82,5745,true,-60,JoyK,1120065079190,1
60:38:e0:bb:ee:01,2437,true,-61,Lapras2.4G,1120065079359,1
10:6f:3f:e7:e1:a0,2462,true,-61,SmartIoT,1120065079551,1
00:24:6c:7d:f6:f1,5180,true,-62,eduroam,1120065078827,1
00:08:9f:bf:5e:44,2462,true,-62,MoCA,1120065079414,1
9c:ad:97:5c:1d:65,2437,true,-62,HP-Print-65-LaserJet 500,1120065079154,1
00:24:6c:7d:f6:f0,5180,true,-63,Welcome_KAIST,1120065078782,1
70:5d:cc:78:5b:28,5745,true,-64,hcil_vr4t5G,1120065079179,1
90:9f:33:f5:98:04,2422,true,-64,MLILAB824_1,1120065078991,1
00:24:6c:7d:f7:31,5805,true,-64,eduroam,1120065079506,1
00:24:6c:7a:88:f1,5805,true,-65,eduroam,1120065079440,1
00:24:6c:7a:8b:30,5220,true,-65,Welcome_KAIST,1120065079038,1
