bssid,frequency,legit,rss,ssid,timestamp,wifiNo
6c:70:9f:e3:3a:a6,2462,true,-41,Air WiFi,612173064591,1
1a:4f:32:93:be:f1,2462,true,-51,DIRECT-f1-HP M402 LaserJet,612173064560,1
72:5d:cc:4c:25:44,2467,true,-52,WL24G,612173064621,1
00:24:6c:7d:f3:10,5765,true,-53,Welcome_KAIST,612173064411,1
00:24:6c:7d:f3:11,5765,true,-53,eduroam,612173064422,1
00:24:6c:7d:f3:12,5765,true,-53,Welcome_1st_KAIST,612173064431,1
70:5d:cc:0a:a4:72,2452,true,-57,iptime-n,612173064531,1
6c:70:9f:e3:3a:a7,5785,true,-58,Air WiFi,612173064441,1
fa:da:0c:49:f0:5f,2462,true,-58,DIRECT-5f-HP M377 LaserJet,612173064580,1
5e:ea:1d:bf:d1:00,2467,true,-59,DIRECT-00-HP M477 LaserJet,612173064601,1
b2:0c:d1:e1:07:7e,2427,true,-61,DIRECT-7E-HP Color LaserJet Pro,612173064398,1
00:24:6c:7d:f3:f0,5240,true,-62,Welcome_KAIST,612173064357,1
00:24:6c:7d:f3:f1,5240,true,-63,eduroam,612173064366,1
00:24:6c:7d:f3:f2,5240,true,-63,Welcome_1st_KAIST,612173064374,1
00:08:9f:dd:2d:0c,2427,true,-63,N1-813,612173064235,1
0e:96:e6:bc:7a:e0,2437,true,-63,DIRECT-e0-HP M148 LaserJet,612173064463,1
64:e5:99:d4:8d:e6,2452,true,-65,N1-814,612173064541,1
00:24:6c:7d:f7:50,5180,true,-66,Welcome_KAIST,612173064062,1
00:24:6c:7d:f7:51,5180,true,-66,eduroam,612173064075,1
00:24:6c:7d:f7:52,5180,true,-66,Welcome_1st_KAIST,612173064084,1
96:53:30:7c:92:23,2437,true,-66,DIRECT-23-HP M402 LaserJet,612173064452,1
00:24:6c:7d:fd:a2,2472,true,-66,Welcome_1st_KAIST,612173064683,1
00:24:6c:7d:f5:80,2412,true,-67,Welcome_KAIST,612173064317,1
88:36:6c:27:2a:10,2422,true,-67,DILAB-516-2.4Ghz,612173064335,1
70:5d:cc:1c:25:44,5745,true,-67,WL50G,612173064386,1
4c:32:75:c7:7c:80,2462,true,-68,via_rhu,612173064610,1
90:8d:78:63:a5:50,2412,true,-70,YY,612173064326,1
00:24:6c:7d:f5:82,2412,true,-71,Welcome_1st_KAIST,612173064139,1
f8:1e:df:fa:73:d3,2462,true,-71,Drone-AP,612173064640,1
00:24:6c:7d:f5:91,5180,true,-72,eduroam,612173064102,1
00:24:6c:7d:f5:92,5180,true,-72,Welcome_1st_KAIST,612173064110,1
00:24:6c:7d:fe:10,5220,true,-72,Welcome_KAIST,612173064273,1
00:24:6c:7d:fe:11,5220,true,-72,eduroam,612173064282,1
00:24:6c:7d:fe:12,5220,true,-72,Welcome_1st_KAIST,612173064293,1
2a:56:5a:61:f9:0b,2437,true,-72,DIRECT-0b-HP M477 LaserJet,612173064506,1
64:e5:99:19:4d:ba,2462,true,-72,iptime_shin,612173064630,1
00:24:6c:7d:f5:81,2412,true,-73,eduroam,612173064129,1
98:84:e3:1f:5b:e8,2412,true,-73,Bose Wave ST (62087C),612173064305,1
00:24:6c:7d:f7:f0,5220,true,-73,Welcome_KAIST,612173064244,1
00:24:6c:7d:f7:f2,5220,true,-73,Welcome_1st_KAIST,612173064263,1
00:24:6c:7d:fd:a0,2472,true,-73,Welcome_KAIST,612173064662,1
00:24:6c:7d:fd:a1,2472,true,-73,eduroam,612173064672,1
00:24:6c:7d:f5:11,5200,true,-74,eduroam,612173064186,1
00:24:6c:7d:f5:12,5200,true,-74,Welcome_1st_KAIST,612173064196,1
00:24:6c:7d:f7:f1,5220,true,-74,eduroam,612173064253,1
00:24:6c:7d:f5:90,5180,true,-75,Welcome_KAIST,612173064094,1
90:9f:33:b8:40:4c,2412,true,-75,ynhan,612173064212,1
00:24:6c:7d:f5:10,5200,true,-75,Welcome_KAIST,612173064175,1
00:08:9f:dd:2d:08,5805,true,-75,,612173064485,1
00:24:6c:7e:03:d2,5180,true,-76,Welcome_1st_KAIST,612173064047,1
64:e5:99:da:03:68,2442,true,-76,WCSL 2.4GHz,612173064520,1
00:24:6c:7e:03:d1,5180,true,-77,eduroam,612173064037,1
f0:99:bf:09:32:40,2462,true,-77,Broccoli,612173064569,1
aa:6b:ad:a5:49:e0,2437,true,-78,DIRECT-e0-HP M477 LaserJet,612173064475,1
00:24:6c:7e:03:d0,5180,true,-79,Welcome_KAIST,612173064006,1
90:9f:33:ac:99:10,2417,true,-79,NMSL_N1_706,612173064348,1
00:24:6c:78:f5:a2,2472,true,-79,Welcome_1st_KAIST,612173064650,1
00:08:9f:70:de:e2,2412,true,-80,Netsys_WiFi,612173064118,1
00:24:6c:7d:f7:32,5200,true,-82,Welcome_1st_KAIST,612173064167,1
70:8b:cd:2f:82:60,2447,true,-83,LIT_2.4G,612173064549,1
00:24:6c:7d:f7:30,5200,true,-84,Welcome_KAIST,612173064147,1
00:24:6c:7d:f7:31,5200,true,-84,eduroam,612173064157,1
10:6f:3f:29:14:36,2437,true,-84,nss_private_909,612173064495,1
5c:96:9d:67:a5:e7,2412,true,-85,chsuh,612173064223,1
5e:96:9d:67:a5:e8,2412,true,-86,chsuh's Guest Network,612173064203,1
