timestamp,ssid,bssid,frequency,rss,wifiNo,legit
245627464023,KECI,18:31:bf:46:ff:d8,2462,-40,-1,true
245627464025,eduroam,00:24:6c:7d:f6:81,2452,-41,-1,true
245627463965,Welcome_KAIST,00:24:6c:7d:f6:80,2452,-42,-1,true
245627463949,Welcome_KAIST,00:24:6c:7d:f6:90,5745,-46,-1,true
245627463952,eduroam,00:24:6c:7d:f6:91,5745,-46,-1,true
245627463848,,9c:d6:43:c8:11:80,2412,-46,-1,true
245627463836,ISILAB_2,2c:56:dc:84:dd:88,2417,-48,-1,true
245627464005,KECI_5G,18:31:bf:46:ff:dc,5785,-52,-1,true
245627464001,iptime,00:08:9f:d9:e3:54,2462,-53,-1,true
245627463829,Welcome_KAIST,00:24:6c:7a:88:e0,2412,-54,-1,true
245627463852,eduroam,00:24:6c:7a:88:e1,2412,-54,-1,true
245627463925,Welcome_KAIST,00:24:6c:7d:f6:00,2432,-54,-1,true
245627463927,eduroam,00:24:6c:7d:f6:01,2432,-55,-1,true
245627463930,HCIL,6c:70:9f:e0:92:7e,2432,-56,-1,true
245627463902,DIRECT-90-HP M477 LaserJet,96:53:30:29:0e:90,2437,-57,-1,true
245627463919,WCSL 5GHz,64:e5:99:da:03:6c,5240,-60,-1,true
245627463904,HCIL guest,6e:7e:92:e0:9f:70,2432,-60,-1,true
245627463933,Welcome_KAIST,00:24:6c:7d:f6:e0,2432,-60,-1,true
245627463955,Welcome_KAIST,00:24:6c:7a:88:f0,5745,-61,-1,true
245627463958,eduroam,00:24:6c:7a:88:f1,5745,-62,-1,true
245627463972,Welcome_KAIST,00:24:6c:7d:f6:f0,5765,-63,-1,true
245627463975,eduroam,00:24:6c:7d:f6:f1,5765,-63,-1,true
245627463909,eduroam,00:24:6c:7d:f6:e1,2432,-63,-1,true
245627463887,KIXLAB_WIFI,48:f8:b3:dc:ef:4c,2427,-64,-1,true
245627464010,ISILAB_5,2c:56:dc:84:dd:8c,5785,-65,-1,true
245627463978,WCSL 2.4GHz,64:e5:99:da:03:68,2442,-65,-1,true
245627463968,Askai-ASUS_80_5G,b0:6e:bf:a3:90:84,5765,-67,-1,true
245627463880,Welcome_KAIST,00:24:6c:7d:f7:30,5220,-67,-1,true
245627463884,eduroam,00:24:6c:7d:f7:31,5220,-67,-1,true
245627463892,NMSL_N1_721,a0:40:a0:56:08:f7,5240,-69,-1,true
245627463859,DIRECT-47-HP MLILABLaserJet,96:53:30:29:0e:47,2422,-69,-1,true
245627463994,Welcome_KAIST,00:24:6c:7a:8b:30,5785,-69,-1,true
