bssid,frequency,rss,ssid,timeMillis,timestamp
00246c7df690,5200,-40,Welcome_KAIST,1557228450663,1581497924342
b0c745764063,5200,-78,BUFFALO-764062_A,1557228450663,1581497924338
00246c7df6d2,5200,-83,Welcome_1st_KAIST,1557228450663,1581497924334
00246c7df5d1,5200,-88,eduroam,1557228450663,1581497924328
6038e0bbee02,5200,-70,Lapras_5GHz,1557228450663,1581497924324
00246c7df370,5180,-81,Welcome_KAIST,1557228450663,1581497924319
00246c7df372,5180,-81,Welcome_1st_KAIST,1557228450663,1581497924316
00246c7df371,5180,-79,eduroam,1557228450663,1581497924310
48f8b3dcef4d,5180,-70,KIXLAB_WIFI_5GHz,1557228450663,1581497924306
00246c7df6f2,5180,-61,Welcome_1st_KAIST,1557228450663,1581497924301
00246c7df6f1,5180,-60,eduroam,1557228450663,1581497924297
00246c7df6f0,5180,-61,Welcome_KAIST,1557228450663,1581497924293
00246c7df722,2472,-65,Welcome_1st_KAIST,1557228450663,1581497924288
00246c7df360,2472,-65,Welcome_KAIST,1557228450663,1581497924279
00246c7df721,2472,-65,eduroam,1557228450663,1581497924273
00246c7df720,2472,-64,Welcome_KAIST,1557228450663,1581497924265
8a366cc94e70,2472,-60,MLILAB824_2,1557228450663,1581497924261
00089f65f784,2467,-72,RESL,1557228450663,1581497924235
106f3fe7f284,2462,-67,DioOpenWrt,1557228450663,1581497924231
b0c745764062,2452,-58,BUFFALO-764062_G,1557228450663,1581497924227
106f3fe7e1a0,2462,-62,SmartIoT,1557228450663,1581497924222
48f8b3dcef4c,2452,-51,KIXLAB_WIFI,1557228450663,1581497924218
c4e984f8c773,2457,-62,irnlp,1557228450663,1581497924214
1831bf46ffd8,2447,-37,KECI,1557228450663,1581497924209
00246c7a8b22,2452,-66,Welcome_1st_KAIST,1557228450663,1581497924203
9cd643c81180,2447,-46,,1557228450663,1581497924198
2c56dc84dd88,2442,-51,ISILAB_2,1557228450663,1581497924192
6e7e92e09f70,2432,-65,HCIL guest,1557228450663,1581497924188
b06ebfa39080,2432,-65,Askai-ASUS_80_2G,1557228450663,1581497924184
6c709fe0927e,2432,-64,HCIL,1557228450663,1581497924181
909f338fdbe8,2427,-74,BGDR,1557228450663,1581497924178
00246c7df6e0,2412,-58,Welcome_KAIST,1557228450663,1581497924175
909f33f59804,2422,-65,MLILAB824_1,1557228450663,1581497924170
929f33f09804,2422,-65,mliguest,1557228450663,1581497924167
00246c7a88e1,2412,-55,eduroam,1557228450663,1581497924163
00246c7e0801,2412,-65,eduroam,1557228450663,1581497924159
00246c7a88e2,2412,-53,Welcome_1st_KAIST,1557228450663,1581497924156
00246c7df6e2,2412,-57,Welcome_1st_KAIST,1557228450663,1581497924152
00246c7df6e1,2412,-58,eduroam,1557228450663,1581497924146
00246c7df2e2,2412,-71,Welcome_1st_KAIST,1557228450663,1581497924141
00246c7df2e1,2412,-71,eduroam,1557228450663,1581497924135
00246c7df2e0,2412,-69,Welcome_KAIST,1557228450663,1581497924128
00246c7a88e0,2412,-52,Welcome_KAIST,1557228450663,1581497924122
00246c7e0800,2412,-68,Welcome_KAIST,1557228450663,1581497924111
2c56dc84dd8c,5785,-56,ISILAB_5,1557228450663,1581497924106
a040a05608f8,5745,-72,,1557228450663,1581497924099
64e599640108,5745,-96,iot-demo-5g,1557228450663,1581497924079
c4e984f8c772,5240,-82,irnlp,1557228450663,1581493583778
106f3fe7e1a1,5240,-71,SmartIoT-5G,1557228450663,1581493583757
00246c7df6d1,5200,-88,eduroam,1557228450663,1581493583709
00246c7df6d0,5200,-88,Welcome_KAIST,1557228450663,1581493583703
00246c7df501,2472,-83,eduroam,1557228450663,1581493583678
00246c7df680,2452,-36,Welcome_KAIST,1557228450663,1581493583660
00246c7df682,2452,-36,Welcome_1st_KAIST,1557228450663,1581493583658
64e599da0368,2442,-59,WCSL 2.4GHz,1557228450663,1581493583639
965330290e47,2437,-66,DIRECT-47-HP MLILABLaserJet,1557228450663,1581493583636
909f33a9295a,2437,-65,shheo24g,1557228450663,1581493583630
00246c7e0802,2412,-69,Welcome_1st_KAIST,1557228450663,1581493583610
286d9758d43e,2412,-62,[air purifier] Samsung,1557228450663,1581493583600
909f33f59806,5805,-81,MLILAB824_15G,1557228454951,1581502239094
00246c7a88f2,5805,-68,Welcome_1st_KAIST,1557228454951,1581502239090
00246c7a88f1,5805,-68,eduroam,1557228454951,1581502239086
00246c7a88f0,5805,-68,Welcome_KAIST,1557228454951,1581502239081
48f8b3dcef4e,5805,-74,KIXLAB_WIFI_5GHz,1557228454951,1581502239074
6245b4eeda63,5785,-66,,1557228454951,1581502239071
503eaaa609c2,5785,-95,AutoVehi_edge,1557228454951,1581502239064
6c709fe0927f,5785,-73,HCIL,1557228454951,1581502239060
00246c7df732,5785,-70,Welcome_1st_KAIST,1557228454951,1581502239056
00246c7df731,5785,-68,eduroam,1557228454951,1581502239051
00246c7df730,5785,-68,Welcome_KAIST,1557228454951,1581502239041
9cd643c81182,5785,-61,JoyK,1557228454951,1581502239033
2c56dc84dd8c,5785,-50,ISILAB_5,1557228454951,1581502239030
6e7f92e09f70,5785,-70,HCIL guest,1557228454951,1581502239023
b06ebfa39084,5765,-57,Askai-ASUS_80_5G,1557228454951,1581502239018
00246c7df672,5745,-91,Welcome_1st_KAIST,1557228454951,1581502239011
00246c7df671,5745,-91,eduroam,1557228454951,1581502238958
00246c7df670,5745,-93,Welcome_KAIST,1557228454951,1581502238953
708bcd2f8264,5745,-77,LIT_5G,1557228454951,1581502238947
54a050d4c63c,5745,-83,SeungJu-RESL_5G,1557228454951,1581502238942
909f33a8295a,5745,-73,shheo5g,1557228454951,1581502238938
1831bf46ffdc,5745,-53,KECI_5G,1557228454951,1581502238933
909f331083bc,5700,-82,iptime_dblab_5G,1557228454951,1581502238928
00246c7e0811,5240,-80,eduroam,1557228454951,1581502238922
00246c7e0810,5240,-80,Welcome_KAIST,1557228454951,1581502238917
00246c7df612,5240,-62,Welcome_1st_KAIST,1557228454951,1581502238913
00246c7df611,5240,-61,eduroam,1557228454951,1581502238909
00246c7df610,5240,-61,Welcome_KAIST,1557228454951,1581502238906
00246c7df2f2,5240,-84,Welcome_1st_KAIST,1557228454951,1581502238901
a040a05608f7,5240,-72,NMSL_N1_721,1557228454951,1581502238897
64e599da036c,5240,-68,WCSL 5GHz,1557228454951,1581502238892
106f3fe7e1a1,5240,-75,SmartIoT-5G,1557228454951,1581502238886
909f331229c0,5220,-78,Sungpil_RESL5G,1557228454951,1581502238880
00246c7a8b32,5220,-61,Welcome_1st_KAIST,1557228454951,1581502238876
00246c7a8b31,5220,-63,eduroam,1557228454951,1581502238872
00246c7a8b30,5220,-62,Welcome_KAIST,1557228454951,1581502238868
00246c7df432,5200,-88,Welcome_1st_KAIST,1557228454951,1581502238863
00246c7df692,5200,-45,Welcome_1st_KAIST,1557228454951,1581502238860
00246c7df691,5200,-46,eduroam,1557228454951,1581502238856
00246c7df690,5200,-45,Welcome_KAIST,1557228454951,1581502238853
00246c7df431,5200,-88,eduroam,1557228454951,1581502238847
b0c745764063,5200,-75,BUFFALO-764062_A,1557228454951,1581502238843
6038e0bbee02,5200,-69,Lapras_5GHz,1557228454951,1581502238839
00246c7df5d2,5200,-91,Welcome_1st_KAIST,1557228454951,1581502238835
00246c7df5d0,5200,-92,Welcome_KAIST,1557228454951,1581502238829
00246c7df6d2,5200,-88,Welcome_1st_KAIST,1557228454951,1581502238824
00246c7df6d1,5200,-87,eduroam,1557228454951,1581502238820
00246c7df372,5180,-86,Welcome_1st_KAIST,1557228454951,1581502238815
00246c7df371,5180,-87,eduroam,1557228454951,1581502238812
00246c7df370,5180,-86,Welcome_KAIST,1557228454951,1581502238806
00246c7df6f2,5180,-59,Welcome_1st_KAIST,1557228454951,1581502238798
00246c7df6f1,5180,-58,eduroam,1557228454951,1581502238795
00246c7df6f0,5180,-61,Welcome_KAIST,1557228454951,1581502238791
48f8b3dcef4d,5180,-72,KIXLAB_WIFI_5GHz,1557228454951,1581502238787
b0c74576442b,5180,-92,WASHERE2,1557228454951,1581502238782
00246c7df722,2472,-66,Welcome_1st_KAIST,1557228454951,1581502238777
8a366cc94e70,2472,-55,MLILAB824_2,1557228454951,1581502238774
00246c7df600,2472,-55,Welcome_KAIST,1557228454951,1581502238767
00246c7df682,2452,-37,Welcome_1st_KAIST,1557228454951,1581502238763
106f3fe7f284,2462,-56,DioOpenWrt,1557228454951,1581502238759
00246c7df681,2452,-37,eduroam,1557228454951,1581502238754
b0c745764062,2452,-59,BUFFALO-764062_G,1557228454951,1581502238751
1831bf46ffd8,2447,-42,KECI,1557228454951,1581502238746
909f33bbc4e4,2452,-67,CaisLab,1557228454951,1581502238742
2c56dc84dd88,2442,-34,ISILAB_2,1557228454951,1581502238737
48f8b3dcef4c,2452,-56,KIXLAB_WIFI,1557228454951,1581502238732
00246c7df680,2452,-37,Welcome_KAIST,1557228454951,1581502238726
965330290e47,2437,-68,DIRECT-47-HP MLILABLaserJet,1557228454951,1581502238723
909f33a9295a,2437,-49,shheo24g,1557228454951,1581502238719
6c709fe0927e,2432,-56,HCIL,1557228454951,1581502238716
6e7e92e09f70,2432,-53,HCIL guest,1557228454951,1581502238710
00246c7df6c0,2432,-72,Welcome_KAIST,1557228454951,1581502238707
00246c7df6c2,2432,-72,Welcome_1st_KAIST,1557228454951,1581502238697
00246c7df6c1,2432,-71,eduroam,1557228454951,1581502238690
9a541b68e5fc,2422,-78,DIRECT-QZLAPTOP-1A3JVS4BmsIR,1557228454951,1581502238686
929f33f09804,2422,-57,mliguest,1557228454951,1581502238683
909f33f59804,2422,-58,MLILAB824_1,1557228454951,1581502238679
48ee0cef9279,2422,-73,cdsn_win,1557228454951,1581502238672
88366c78fce8,2417,-73,iptime_wl,1557228454951,1581502238669
00246c7a88e2,2412,-49,Welcome_1st_KAIST,1557228454951,1581502238664
00246c7a88e1,2412,-50,eduroam,1557228454951,1581502238661
00246c7a88e0,2412,-49,Welcome_KAIST,1557228454951,1581502238656
286d9758d43e,2412,-52,[air purifier] Samsung,1557228454951,1581502238651
00246c7df6e0,2412,-60,Welcome_KAIST,1557228454951,1581502238646
64e599e33a54,2412,-71,HCIL-IPTIME,1557228454951,1581502238633
88366ce94e70,5785,-75,MLILAB824_25G,1557228454951,1581502238628
88366cb3ef2e,5745,-82,SPIRAL5G,1557228454951,1581502238623
88366cc19724,5745,-94,iptime5G,1557228454951,1581502238603
48f8b3dcef4e,5805,-81,KIXLAB_WIFI_5GHz,1557228459286,1581506593502
00246c7a88f2,5805,-73,Welcome_1st_KAIST,1557228459286,1581506593497
00246c7a88f1,5805,-74,eduroam,1557228459286,1581506593493
00246c7a88f0,5805,-74,Welcome_KAIST,1557228459286,1581506593488
909f33f911de,5805,-92,wit_5G,1557228459286,1581506593483
6c709fe0927f,5785,-68,HCIL,1557228459286,1581506593479
503eaaa609c2,5785,-86,AutoVehi_edge,1557228459286,1581506593471
00246c7df731,5785,-77,eduroam,1557228459286,1581506593467
6e7f92e09f70,5785,-69,HCIL guest,1557228459286,1581506593462
2c56dc84dd8c,5785,-42,ISILAB_5,1557228459286,1581506593458
00246c7df730,5785,-76,Welcome_KAIST,1557228459286,1581506593453
88366ce94e70,5785,-84,MLILAB824_25G,1557228459286,1581506593449
b06ebfa39084,5765,-78,Askai-ASUS_80_5G,1557228459286,1581506593445
909f33a8295a,5745,-93,shheo5g,1557228459286,1581506593442
00246c7df650,5745,-88,Welcome_KAIST,1557228459286,1581506593435
00246c7df672,5745,-86,Welcome_1st_KAIST,1557228459286,1581506593431
708bcd2f8264,5745,-74,LIT_5G,1557228459286,1581506593426
1831bf46ffdc,5745,-63,KECI_5G,1557228459286,1581506593422
a040a05608f8,5745,-62,,1557228459286,1581506593418
00246c7df652,5745,-86,Welcome_1st_KAIST,1557228459286,1581506593411
00246c7df651,5745,-88,eduroam,1557228459286,1581506593404
106f3fe7e1a1,5240,-86,SmartIoT-5G,1557228459286,1581506593400
a040a05608f7,5240,-72,NMSL_N1_721,1557228459286,1581506593396
c4e984f8c772,5240,-73,irnlp,1557228459286,1581506593391
64e599da036c,5240,-62,WCSL 5GHz,1557228459286,1581506593385
00246c7df2f2,5240,-83,Welcome_1st_KAIST,1557228459286,1581506593381
00246c7df2f1,5240,-82,eduroam,1557228459286,1581506593378
00246c7df2f0,5240,-82,Welcome_KAIST,1557228459286,1581506593373
00246c7df612,5240,-63,Welcome_1st_KAIST,1557228459286,1581506593370
00246c7df611,5240,-66,eduroam,1557228459286,1581506593364
00246c7df610,5240,-66,Welcome_KAIST,1557228459286,1581506593355
00246c7a8b32,5220,-63,Welcome_1st_KAIST,1557228459286,1581506593352
00246c7a8b31,5220,-64,eduroam,1557228459286,1581506593347
00246c7a8b30,5220,-63,Welcome_KAIST,1557228459286,1581506593343
00246c7df6d2,5200,-80,Welcome_1st_KAIST,1557228459286,1581506593338
00246c7df6d1,5200,-79,eduroam,1557228459286,1581506593335
00246c7df6d0,5200,-78,Welcome_KAIST,1557228459286,1581506593331
00246c7df692,5200,-43,Welcome_1st_KAIST,1557228459286,1581506593328
b0c745764063,5200,-68,BUFFALO-764062_A,1557228459286,1581506593323
00246c7df691,5200,-45,eduroam,1557228459286,1581506593319
00246c7df690,5200,-43,Welcome_KAIST,1557228459286,1581506593314
6038e0bbee02,5200,-58,Lapras_5GHz,1557228459286,1581506593310
00246c7df792,5180,-94,Welcome_1st_KAIST,1557228459286,1581506593304
00246c7df791,5180,-94,eduroam,1557228459286,1581506593299
00246c7df790,5180,-94,Welcome_KAIST,1557228459286,1581506593294
00246c7df372,5180,-83,Welcome_1st_KAIST,1557228459286,1581506593286
00246c7df371,5180,-83,eduroam,1557228459286,1581506593281
48f8b3dcef4d,5180,-80,KIXLAB_WIFI_5GHz,1557228459286,1581506593278
00246c7df6f2,5180,-63,Welcome_1st_KAIST,1557228459286,1581506593274
00246c7df6f1,5180,-63,eduroam,1557228459286,1581506593270
48ee0cef927b,5180,-74,cdsn_win-5GHz,1557228459286,1581506593263
00246c7df6f0,5180,-64,Welcome_KAIST,1557228459286,1581506593259
00246c7df5c2,2472,-75,Welcome_1st_KAIST,1557228459286,1581506593254
8a366cc94e70,2472,-66,MLILAB824_2,1557228459286,1581506593250
00246c7df361,2472,-62,eduroam,1557228459286,1581506593244
00246c7df660,2472,-79,Welcome_KAIST,1557228459286,1581506593238
a640a05608f5,2472,-56,NMSL_N1_721,1557228459286,1581506593233
00246c7df6a0,2472,-75,Welcome_KAIST,1557228459286,1581506593224
106f3fe7f284,2462,-66,DioOpenWrt,1557228459286,1581506593221
b0c74576442a,2462,-66,WASHERE1,1557228459286,1581506593210
b0c745764062,2452,-55,BUFFALO-764062_G,1557228459286,1581506593207
c4e984f8c773,2457,-58,irnlp,1557228459286,1581506593200
00246c7df682,2452,-44,Welcome_1st_KAIST,1557228459286,1581506593197
00246c7a8b21,2452,-66,eduroam,1557228459286,1581506593192
00246c7df680,2452,-40,Welcome_KAIST,1557228459286,1581506593188
00246c7a8b22,2452,-66,Welcome_1st_KAIST,1557228459286,1581506593184
1831bf46ffd8,2447,-52,KECI,1557228459286,1581506593179
00246c7df681,2452,-41,eduroam,1557228459286,1581506593173
2c56dc84dd88,2442,-39,ISILAB_2,1557228459286,1581506593169
9cd643c81180,2447,-50,,1557228459286,1581506593162
64e599da0368,2442,-63,WCSL 2.4GHz,1557228459286,1581506593156
909f33a9295a,2437,-65,shheo24g,1557228459286,1581506593151
6c709fe0927e,2432,-55,HCIL,1557228459286,1581506593148
6e7e92e09f70,2432,-55,HCIL guest,1557228459286,1581506593144
00246c7df6c0,2432,-72,Welcome_KAIST,1557228459286,1581506593139
00246c7df6c1,2432,-70,eduroam,1557228459286,1581506593132
909f338fdbe8,2427,-72,BGDR,1557228459286,1581506593127
909f33f59804,2422,-71,MLILAB824_1,1557228459286,1581506593121
00246c7a88e2,2412,-56,Welcome_1st_KAIST,1557228459286,1581506593117
00246c7a88e1,2412,-56,eduroam,1557228459286,1581506593114
00246c7a88e0,2412,-56,Welcome_KAIST,1557228459286,1581506593109
00246c7e0800,2412,-66,Welcome_KAIST,1557228459286,1581506593103
00246c7df6e2,2412,-59,Welcome_1st_KAIST,1557228459286,1581506593099
286d9758d43e,2412,-51,[air purifier] Samsung,1557228459286,1581506593096
00246c7df6e1,2412,-56,eduroam,1557228459286,1581506593092
00246c7df6e0,2412,-58,Welcome_KAIST,1557228459286,1581506593087
64e599e33a54,2412,-67,HCIL-IPTIME,1557228459286,1581506593079
909f33f59806,5805,-81,MLILAB824_15G,1557228459286,1581506593073
6245b4eeda63,5785,-66,,1557228459286,1581506593069
00246c7df732,5785,-70,Welcome_1st_KAIST,1557228459286,1581506593062
9cd643c81182,5785,-61,JoyK,1557228459286,1581506593055
00246c7df671,5745,-91,eduroam,1557228459286,1581506593050
00246c7df670,5745,-93,Welcome_KAIST,1557228459286,1581506593043
54a050d4c63c,5745,-83,SeungJu-RESL_5G,1557228459286,1581506593033
909f331083bc,5700,-82,iptime_dblab_5G,1557228459286,1581506593016
00246c7a88f2,5805,-85,Welcome_1st_KAIST,1557228463608,1581510899237
00246c7df732,5785,-73,Welcome_1st_KAIST,1557228463608,1581510899233
00246c7df731,5785,-69,eduroam,1557228463608,1581510899229
00246c7df730,5785,-71,Welcome_KAIST,1557228463608,1581510899224
2c56dc84dd8c,5785,-38,ISILAB_5,1557228463608,1581510899221
6c709fe0927f,5785,-61,HCIL,1557228463608,1581510899217
503eaaa609c2,5785,-92,AutoVehi_edge,1557228463608,1581510899211
6e7f92e09f70,5785,-64,HCIL guest,1557228463608,1581510899205
b06ebfa39084,5765,-84,Askai-ASUS_80_5G,1557228463608,1581510899201
708bcd2f8264,5745,-72,LIT_5G,1557228463608,1581510899196
1831bf46ffdc,5745,-65,KECI_5G,1557228463608,1581510899192
a040a05608f8,5745,-61,,1557228463608,1581510899187
106f3fe7e1a1,5240,-92,SmartIoT-5G,1557228463608,1581510899184
00246c7df2f2,5240,-78,Welcome_1st_KAIST,1557228463608,1581510899180
00246c7df2f1,5240,-79,eduroam,1557228463608,1581510899176
00246c7df2f0,5240,-80,Welcome_KAIST,1557228463608,1581510899171
00246c7df612,5240,-67,Welcome_1st_KAIST,1557228463608,1581510899167
00246c7df611,5240,-65,eduroam,1557228463608,1581510899161
a040a05608f7,5240,-63,NMSL_N1_721,1557228463608,1581510899158
c4e984f8c772,5240,-70,irnlp,1557228463608,1581510899154
64e599da036c,5240,-66,WCSL 5GHz,1557228463608,1581510899146
00246c7df591,5220,-84,eduroam,1557228463608,1581510899141
00246c7df590,5220,-83,Welcome_KAIST,1557228463608,1581510899135
00246c7a8b32,5220,-66,Welcome_1st_KAIST,1557228463608,1581510899130
00246c7a8b31,5220,-65,eduroam,1557228463608,1581510899125
00246c7a8b30,5220,-66,Welcome_KAIST,1557228463608,1581510899123
00246c7df592,5220,-83,Welcome_1st_KAIST,1557228463608,1581510899116
00246c7df6d2,5200,-81,Welcome_1st_KAIST,1557228463608,1581510899111
00246c7df6d1,5200,-83,eduroam,1557228463608,1581510899107
00246c7df5d2,5200,-91,Welcome_1st_KAIST,1557228463608,1581510899103
00246c7df5d1,5200,-91,eduroam,1557228463608,1581510899098
b0c745764063,5200,-76,BUFFALO-764062_A,1557228463608,1581510899093
6038e0bbee02,5200,-53,Lapras_5GHz,1557228463608,1581510899089
00246c7df692,5200,-58,Welcome_1st_KAIST,1557228463608,1581510899086
00246c7df691,5200,-59,eduroam,1557228463608,1581510899082
00246c7df690,5200,-58,Welcome_KAIST,1557228463608,1581510899075
00246c7df372,5180,-91,Welcome_1st_KAIST,1557228463608,1581510899070
00246c7df371,5180,-88,eduroam,1557228463608,1581510899066
48f8b3dcef4d,5180,-79,KIXLAB_WIFI_5GHz,1557228463608,1581510899062
00246c7df6f2,5180,-55,Welcome_1st_KAIST,1557228463608,1581510899058
00246c7df6f1,5180,-56,eduroam,1557228463608,1581510899053
00246c7df6f0,5180,-56,Welcome_KAIST,1557228463608,1581510899046
48ee0cef927b,5180,-73,cdsn_win-5GHz,1557228463608,1581510899038
00246c7df721,2472,-67,eduroam,1557228463608,1581510899033
00246c7df720,2472,-69,Welcome_KAIST,1557228463608,1581510899028
a640a05608f5,2472,-63,NMSL_N1_721,1557228463608,1581510899023
00246c7df722,2472,-67,Welcome_1st_KAIST,1557228463608,1581510899020
00246c7df360,2472,-69,Welcome_KAIST,1557228463608,1581510899015
00246c7df581,2472,-70,eduroam,1557228463608,1581510899009
6cf37ffaab21,2472,-72,eduroam,1557228463608,1581510899001
6038e0bbee01,2462,-44,Lapras,1557228463608,1581510898997
78542e4cf150,2457,-64,iDBLab-2.4GHz,1557228463608,1581510898991
106f3fe7f284,2462,-52,DioOpenWrt,1557228463608,1581510898987
b0c74576442a,2462,-68,WASHERE1,1557228463608,1581510898983
b0c745764062,2452,-62,BUFFALO-764062_G,1557228463608,1581510898979
909f33bbc4e4,2452,-61,CaisLab,1557228463608,1581510898974
00246c7df682,2452,-49,Welcome_1st_KAIST,1557228463608,1581510898968
1831bf46ffd8,2447,-58,KECI,1557228463608,1581510898963
00246c7df681,2452,-49,eduroam,1557228463608,1581510898956
2c56dc84dd88,2442,-34,ISILAB_2,1557228463608,1581510898952
9cd643c81180,2447,-53,,1557228463608,1581510898948
909f33a9295a,2437,-69,shheo24g,1557228463608,1581510898944
6c709fe0927e,2432,-56,HCIL,1557228463608,1581510898940
00246c7df6c0,2432,-66,Welcome_KAIST,1557228463608,1581510898935
6e7e92e09f70,2432,-56,HCIL guest,1557228463608,1581510898930
00246c7df6c2,2432,-67,Welcome_1st_KAIST,1557228463608,1581510898926
00246c7df6c1,2432,-68,eduroam,1557228463608,1581510898919
929f33f09804,2422,-72,mliguest,1557228463608,1581510898916
48ee0cef9279,2422,-66,cdsn_win,1557228463608,1581510898910
00246c7df6e2,2412,-53,Welcome_1st_KAIST,1557228463608,1581510898907
00246c7df6e1,2412,-53,eduroam,1557228463608,1581510898903
00246c7a88e2,2412,-60,Welcome_1st_KAIST,1557228463608,1581510898899
00246c7a88e1,2412,-60,eduroam,1557228463608,1581510898896
00246c7a88e0,2412,-60,Welcome_KAIST,1557228463608,1581510898891
00246c7e0802,2412,-70,Welcome_1st_KAIST,1557228463608,1581510898886
00246c7df2e1,2412,-65,eduroam,1557228463608,1581510898881
00246c7e0801,2412,-74,eduroam,1557228463608,1581510898877
00246c7e0800,2412,-75,Welcome_KAIST,1557228463608,1581510898872
00246c7df2e0,2412,-66,Welcome_KAIST,1557228463608,1581510898860
286d9758d43e,2412,-51,[air purifier] Samsung,1557228463608,1581510898856
00246c7df6e0,2412,-57,Welcome_KAIST,1557228463608,1581510898847
48f8b3dcef4e,5805,-81,KIXLAB_WIFI_5GHz,1557228463608,1581510898841
00246c7a88f1,5805,-74,eduroam,1557228463608,1581510898836
00246c7a88f0,5805,-74,Welcome_KAIST,1557228463608,1581510898830
909f33f911de,5805,-92,wit_5G,1557228463608,1581510898822
88366ce94e70,5785,-84,MLILAB824_25G,1557228463608,1581510898816
909f33a8295a,5745,-93,shheo5g,1557228463608,1581510898811
00246c7df650,5745,-88,Welcome_KAIST,1557228463608,1581510898805
00246c7df672,5745,-86,Welcome_1st_KAIST,1557228463608,1581510898800
00246c7df652,5745,-86,Welcome_1st_KAIST,1557228463608,1581510898795
00246c7df651,5745,-88,eduroam,1557228463608,1581510898775
00246c7df510,5805,-84,Welcome_KAIST,1557228467926,1581515227987
9cd643c81182,5785,-78,JoyK,1557228467926,1581515227982
909f33bbc4e6,5785,-91,CaisLab5G,1557228467926,1581515227976
6c709fe0927f,5785,-59,HCIL,1557228467926,1581515227972
00246c7df732,5785,-69,Welcome_1st_KAIST,1557228467926,1581515227967
00246c7df731,5785,-68,eduroam,1557228467926,1581515227963
00246c7df730,5785,-70,Welcome_KAIST,1557228467926,1581515227958
6e7f92e09f70,5785,-59,HCIL guest,1557228467926,1581515227952
503eaaa609c2,5785,-74,AutoVehi_edge,1557228467926,1581515227946
2c56dc84dd8c,5785,-50,ISILAB_5,1557228467926,1581515227941
b06ebfa39084,5765,-85,Askai-ASUS_80_5G,1557228467926,1581515227937
88d7f6aaf61c,5765,-85,ANLAB_621_5G,1557228467926,1581515227931
909f335901ae,5745,-94,iptime5G,1557228467926,1581515227925
1831bf46ffdc,5745,-72,KECI_5G,1557228467926,1581515227921
708bcd2f8264,5745,-70,LIT_5G,1557228467926,1581515227914
909f331083bc,5700,-69,iptime_dblab_5G,1557228467926,1581515227910
00246c7df872,5240,-95,Welcome_1st_KAIST,1557228467926,1581515227905
6cf37ffaab32,5240,-93,Welcome_1st_KAIST,1557228467926,1581515227901
a040a05608f7,5240,-65,NMSL_N1_721,1557228467926,1581515227897
00246c7df612,5240,-77,Welcome_1st_KAIST,1557228467926,1581515227894
00246c7df611,5240,-77,eduroam,1557228467926,1581515227888
00246c7df2f1,5240,-76,eduroam,1557228467926,1581515227883
64e599da036c,5240,-60,WCSL 5GHz,1557228467926,1581515227876
00246c7df610,5240,-78,Welcome_KAIST,1557228467926,1581515227872
