timestamp,ssid,bssid,frequency,rss,wifiNo,legit
618588250361,Welcome_KAIST,00:24:6c:7d:f6:80,2472,-40,0,false
618588250008,Welcome_KAIST,00:24:6c:7d:f6:90,5200,-45,0,false
618588250014,eduroam,00:24:6c:7d:f6:91,5200,-45,0,false
618588250217,,9c:d6:43:c8:11:80,2447,-45,0,false
618588250019,Welcome_1st_KAIST,00:24:6c:7d:f6:92,5200,-46,0,false
618588250206,DIRECT-90-HP M477 LaserJet,96:53:30:29:0e:90,2437,-47,0,false
618588250302,ISILAB_2,2c:56:dc:84:dd:88,2452,-51,0,false
618588250286,eduroam,00:24:6c:7d:f6:01,2432,-53,0,false
618588250119,KECI_5G,18:31:bf:46:ff:dc,5745,-54,0,false
618588250296,KECI,18:31:bf:46:ff:d8,2442,-56,0,false
618588249904,ISILAB_5,2c:56:dc:84:dd:8c,5785,-57,0,false
618588249916,Welcome_KAIST,00:24:6c:7a:88:e0,2412,-57,0,false
618588250154,shheo24g,90:9f:33:a9:29:5a,2437,-57,0,false
618588249974,Welcome_1st_KAIST,00:24:6c:7a:88:e2,2412,-58,0,false
618588250144,eduroam,00:24:6c:7d:f6:e1,2432,-58,0,false
618588250148,Welcome_1st_KAIST,00:24:6c:7d:f6:e2,2432,-59,0,false
618588250138,Welcome_KAIST,00:24:6c:7d:f6:e0,2432,-59,0,false
618588249966,eduroam,00:24:6c:7a:88:e1,2412,-59,0,false
618588250320,iptime,00:08:9f:d9:e3:54,2462,-59,0,false
618588250368,MLILAB824_2,8a:36:6c:c9:4e:70,2472,-59,0,false
618588250185,eduroam,00:24:6c:7d:f6:f1,5785,-62,0,false
618588250192,Welcome_1st_KAIST,00:24:6c:7d:f6:f2,5785,-62,0,false
618588250179,Welcome_KAIST,00:24:6c:7d:f6:f0,5785,-62,0,false
618588250339,Welcome_1st_KAIST,00:24:6c:7d:f2:e2,2472,-62,0,false
618588250125,KIXLAB_WIFI,48:f8:b3:dc:ef:4c,2427,-62,0,false
618588250199,DIRECT-47-HP MLILABLaserJet,96:53:30:29:0e:47,2437,-62,0,false
618588250166,HCIL guest,6e:7e:92:e0:9f:70,2432,-63,0,false
618588249955,eduroam,00:24:6c:7a:88:f1,5180,-63,0,false
618588250314,DioOpenWrt,10:6f:3f:e7:f2:84,2462,-63,0,false
618588249924,Welcome_KAIST,00:24:6c:7a:88:f0,5180,-64,0,false
618588249960,Welcome_1st_KAIST,00:24:6c:7a:88:f2,5180,-64,0,false
618588250075,Welcome_1st_KAIST,00:24:6c:7d:f6:12,5240,-64,0,false
618588250332,Welcome_KAIST,00:24:6c:7d:f2:e0,2472,-64,0,false
618588250069,eduroam,00:24:6c:7d:f6:11,5240,-65,0,false
618588250105,Welcome_KAIST,00:24:6c:7d:f6:10,5240,-66,0,false
618588249937,iptime_dblab,90:9f:33:10:83:be,2412,-67,0,false
618588250025,mliguest,92:9f:33:f0:98:04,2422,-67,0,false
618588250345,SmartIoT,10:6f:3f:e7:e1:a0,2462,-67,0,false
618588250326,irnlp,c4:e9:84:f8:c7:73,2457,-69,0,false
618588249931,eduroam,00:24:6c:7a:8b:31,5180,-69,0,false
618588249943,Welcome_1st_KAIST,00:24:6c:7a:8b:32,5180,-69,0,false
