bssid,frequency,legit,rss,ssid,timestamp,wifiNo
2c:56:dc:84:dd:88,2462,true,-35,ISILAB_2,1908158990725,1
18:31:bf:46:ff:d8,2447,true,-39,KEAI,1908158990709,1
18:31:bf:46:ff:dc,5805,true,-43,KEAI-5G,1908158990688,1
9c:d6:43:c8:11:80,2457,true,-44,,1908158990706,1
00:24:6c:7d:f6:90,5180,true,-46,Welcome_KAIST,1908158990556,1
00:24:6c:7d:f6:91,5180,true,-48,eduroam,1908158990579,1
2c:56:dc:84:dd:8c,5745,true,-48,ISILAB-5G,1908158990639,1
9c:30:5b:e7:70:3a,2462,true,-50,HP-Print-3a-LaserJet 500,1908158990728,1
9c:d6:43:c8:11:82,5745,true,-54,JoyK,1908158990645,1
00:24:6c:7d:f6:e0,2462,true,-56,Welcome_KAIST,1908158990742,1
00:24:6c:7d:f6:e1,2462,true,-57,eduroam,1908158990745,1
62:38:e0:bb:ee:01,2462,true,-58,Lapras2.4G-guest,1908158990731,1
00:0f:00:72:80:4e,2462,true,-58,DIRECT-YNJOYK-MAINmsJw,1908158990733,1
00:08:9f:bf:5e:44,2462,true,-59,MoCA,1908158990739,1
88:36:6c:e9:4e:70,5785,true,-59,MLILAB824_25G,1908158990673,1
10:6f:3f:e7:e1:a0,2462,true,-60,SmartIoT,1908158990721,1
90:9f:33:73:21:d6,2412,true,-61,isilab_ap2,1908158990567,1
00:26:66:69:c8:e8,2462,true,-62,naorobot,1908158990718,1
00:24:6c:7d:f6:f0,5240,true,-64,Welcome_KAIST,1908158990624,1
6e:7e:92:e0:9f:70,2432,true,-64,HCIL guest,1908158990676,1
6c:70:9f:e0:92:7e,2432,true,-64,HCIL,1908158990682,1
00:24:6c:7d:f6:f1,5240,true,-65,eduroam,1908158990627,1
90:9f:33:f5:98:04,2422,true,-65,MLILAB824_1,1908158990633,1
60:38:e0:bb:ee:02,5765,true,-65,Lapras5G,1908158990660,1
28:6d:97:58:d4:3e,2412,true,-66,[air purifier] Samsung,1908158990587,1
00:24:6c:7d:f6:11,5200,true,-66,eduroam,1908158990605,1
00:24:6c:7a:88:f1,5240,true,-67,eduroam,1908158990617,1
38:d5:47:e3:57:5c,5745,true,-67,NMSL_N1_721_ASUS5G,1908158990642,1
92:9f:33:f0:98:04,2422,true,-67,mliguest,1908158990636,1
62:38:e0:bb:ee:02,5765,true,-67,Lapras5G-guest,1908158990664,1
00:24:6c:7d:f7:31,5805,true,-67,eduroam,1908158990702,1
00:24:6c:7d:f6:10,5200,true,-68,Welcome_KAIST,1908158990601,1
00:24:6c:7d:f7:30,5805,true,-68,Welcome_KAIST,1908158990691,1
00:24:6c:7a:88:f0,5240,true,-69,Welcome_KAIST,1908158990615,1
70:5d:cc:78:5b:28,5745,true,-69,hcil_vr4t5G,1908158990649,1
48:f8:b3:dc:ef:4c,2427,true,-69,KIXLAB_WIFI,1908158990630,1
10:6f:3f:e7:f2:84,2462,true,-70,DioOpenWrt,1908158990737,1
38:d5:47:e3:57:58,2412,true,-70,NMSL_N1_721_ASUS,1908158990584,1
9c:ad:97:5c:1d:65,2437,true,-70,HP-Print-65-LaserJet 500,1908158990679,1
00:24:6c:7a:8b:21,2412,true,-71,eduroam,1908158990598,1
00:24:6c:7a:8b:30,5785,true,-71,Welcome_KAIST,1908158990667,1
00:24:6c:7a:8b:31,5785,true,-71,eduroam,1908158990670,1
78:54:2e:4c:f1:50,2447,true,-72,iDBLab-2.4GHz,1908158990714,1
