bssid,frequency,legit,rss,ssid,timestamp,wifiNo
18:31:bf:46:ff:d8,2412,true,-36,KEAI,1114462954522,1
00:24:6c:7d:f6:90,5240,true,-41,Welcome_KAIST,1114462954631,1
00:24:6c:7d:f6:91,5240,true,-41,eduroam,1114462954637,1
18:31:bf:46:ff:dc,5805,true,-43,KEAI-5G,1114462954829,1
2c:56:dc:84:dd:88,2462,true,-44,ISILAB_2,1114462954607,1
9c:d6:43:c8:11:80,2457,true,-45,,1114462954900,1
2c:56:dc:84:dd:8c,5745,true,-50,ISILAB-5G,1114462954718,1
9c:d6:43:c8:11:82,5745,true,-56,JoyK,1114462954703,1
92:9f:33:f0:98:04,2422,true,-57,mliguest,1114462954575,1
62:38:e0:bb:ee:01,2437,true,-57,Lapras2.4G-guest,1114462954625,1
9c:30:5b:e7:70:3a,2462,true,-58,HP-Print-3a-LaserJet 500,1114462954911,1
00:26:66:69:c8:e8,2462,true,-58,naorobot,1114462954882,1
60:38:e0:bb:ee:01,2437,true,-58,Lapras2.4G,1114462954689,1
00:24:6c:7d:f6:e1,2437,true,-60,eduroam,1114462954666,1
28:6d:97:58:d4:3e,2412,true,-60,[air purifier] Samsung,1114462954494,1
00:24:6c:7d:f6:e0,2437,true,-60,Welcome_KAIST,1114462954661,1
8a:36:6c:c9:4e:70,2472,true,-62,MLILAB824_2,1114462954930,1
c4:e9:84:f8:c7:73,2462,true,-63,irnlp,1114462954923,1
00:24:6c:7d:f6:f1,5180,true,-63,eduroam,1114462954463,1
70:5d:cc:78:5b:28,5745,true,-63,hcil_vr4t5G,1114462954731,1
00:24:6c:7a:88:f0,5805,true,-63,Welcome_KAIST,1114462954848,1
00:24:6c:7a:88:f1,5805,true,-63,eduroam,1114462954857,1
10:6f:3f:e7:e1:a0,2462,true,-63,SmartIoT,1114462954916,1
00:08:9f:bf:5e:44,2462,true,-64,MoCA,1114462954906,1
b0:c7:45:76:44:2a,2462,true,-64,WASHERE1,1114462954870,1
00:24:6c:7d:f6:f0,5180,true,-64,Welcome_KAIST,1114462954454,1
48:f8:b3:dc:ef:4c,2427,true,-64,KIXLAB_WIFI,1114462954612,1
00:24:6c:7a:8b:31,5220,true,-64,eduroam,1114462954594,1
38:d5:47:e3:57:58,2412,true,-64,NMSL_N1_721_ASUS,1114462954482,1
00:24:6c:7d:f7:31,5805,true,-64,eduroam,1114462954834,1
00:24:6c:7d:f7:30,5805,true,-64,Welcome_KAIST,1114462954894,1
54:a0:50:d4:c6:38,2417,true,-65,SeungJu-RESL_2G,1114462954533,1
88:36:6c:e9:4e:70,5785,true,-65,MLILAB824_25G,1114462954818,1
70:8b:cd:2f:82:60,2452,true,-65,LIT_2.4G,1114462954823,1
00:24:6c:7a:8b:30,5220,true,-66,Welcome_KAIST,1114462954587,1
70:8b:cd:2f:82:64,5745,true,-66,LIT_5G,1114462954772,1
38:d5:47:e3:57:5c,5745,true,-67,NMSL_N1_721_ASUS5G,1114462954795,1
88:36:6c:b3:ef:2c,2417,true,-69,SPIRAL,1114462954514,1
62:45:b4:ee:da:63,5180,true,-70,,1114462954434,1
60:38:e0:bb:ee:02,5200,true,-70,Lapras5G,1114462954557,1
62:38:e0:bb:ee:02,5200,true,-70,Lapras5G-guest,1114462954563,1
b0:c7:45:76:40:62,2422,true,-71,BUFFALO-764062_G,1114462954552,1
6c:70:9f:e0:92:7e,2432,true,-71,HCIL,1114462954655,1
70:5d:cc:1b:ae:a4,5745,true,-71,egocoord5G,1114462954725,1
6c:70:9f:e0:92:7f,5745,true,-73,HCIL,1114462954739,1
6e:7f:92:e0:9f:70,5745,true,-73,HCIL guest,1114462954711,1
00:24:6c:7d:f6:11,5805,true,-75,eduroam,1114462954841,1
48:f8:b3:dc:ef:4e,5805,true,-76,KIXLAB_WIFI_5GHz,1114462954864,1
b0:4e:26:19:9a:f6,5765,true,-76,icl_5.785GHz,1114462954811,1
48:f8:b3:dc:ef:4d,5180,true,-77,KIXLAB_WIFI_5GHz,1114462954527,1
10:6f:3f:e7:e1:a1,5240,true,-77,SmartIoT-5G,1114462954642,1
00:24:6c:7d:f6:10,5805,true,-78,Welcome_KAIST,1114462954875,1
70:5d:cc:28:58:47,5745,true,-83,ANLAB 621 5G,1114462954779,1
00:24:6c:7e:08:10,5180,true,-83,Welcome_KAIST,1114462954468,1
00:24:6c:7e:08:11,5180,true,-83,eduroam,1114462954477,1
b0:c7:45:76:40:63,5200,true,-84,BUFFALO-764062_A,1114462954569,1
00:24:6c:7d:f6:d0,5240,true,-84,Welcome_KAIST,1114462954684,1
00:24:6c:7d:f6:d1,5240,true,-84,eduroam,1114462954649,1
c4:e9:84:f8:c7:72,5200,true,-85,irnlp,1114462954582,1
b0:c7:45:76:44:2b,5180,true,-85,WASHERE2,1114462954544,1
00:24:6c:7d:f3:71,5745,true,-87,eduroam,1114462954790,1
88:36:6c:e8:ac:0c,5745,true,-88,megumin,1114462954745,1
00:24:6c:7d:f5:d0,5240,true,-88,Welcome_KAIST,1114462954671,1
00:24:6c:7d:f5:d1,5240,true,-88,eduroam,1114462954677,1
00:24:6c:7d:f2:f0,5745,true,-88,Welcome_KAIST,1114462954753,1
54:a0:50:d4:c6:3c,5745,true,-89,SeungJu-RESL_5G,1114462954765,1
00:24:6c:7d:f3:70,5745,true,-89,Welcome_KAIST,1114462954784,1
00:24:6c:7d:f5:10,5805,true,-89,Welcome_KAIST,1114462954887,1
78:54:2e:4c:f1:52,5220,true,-90,iDBLab-5GHz,1114462954602,1
90:9f:33:59:19:46,5745,true,-90,NDSL_5G,1114462954801,1
00:24:6c:7d:f2:f1,5745,true,-90,eduroam,1114462954759,1
6c:f3:7f:fa:ab:30,5180,true,-91,Welcome_KAIST,1114462954500,1
6c:f3:7f:fa:ab:31,5180,true,-91,eduroam,1114462954509,1
00:24:6c:7d:f4:30,5220,true,-91,Welcome_KAIST,1114462954619,1
00:24:6c:7d:f3:11,5240,true,-91,eduroam,1114462954695,1
38:d5:47:e3:57:5c,5745,true,-40,NMSL_N1_721_ASUS5G,1114483042437,2
00:24:6c:7d:f6:e1,2437,true,-41,eduroam,1114483042397,2
00:24:6c:7d:f6:e0,2437,true,-41,Welcome_KAIST,1114483042044,2
38:d5:47:e3:57:58,2412,true,-41,NMSL_N1_721_ASUS,1114483041644,2
9c:ad:97:5c:1d:65,2437,true,-48,HP-Print-65-LaserJet 500,1114483042364,2
00:24:6c:7d:f6:f1,5180,true,-51,eduroam,1114483041758,2
00:24:6c:7d:f6:f0,5180,true,-52,Welcome_KAIST,1114483041741,2
70:8b:cd:2f:82:60,2452,true,-55,LIT_2.4G,1114483042663,2
70:5d:cc:28:58:42,2462,true,-55,ANLAB 621,1114483042888,2
84:72:07:41:d0:20,2437,true,-56,WINIX SMART Air,1114483042381,2
70:5d:cc:78:5b:28,5745,true,-57,hcil_vr4t5G,1114483042455,2
28:6d:97:58:d4:3e,2412,true,-57,[air purifier] Samsung,1114483041687,2
2c:56:dc:84:dd:88,2462,true,-58,ISILAB_2,1114483041529,2
00:24:6c:7a:8b:30,5220,true,-60,Welcome_KAIST,1114483041928,2
00:24:6c:7a:8b:31,5220,true,-60,eduroam,1114483041940,2
70:8b:cd:2f:82:64,5745,true,-60,LIT_5G,1114483042418,2
00:24:6c:7d:f4:21,2412,true,-60,eduroam,1114483041671,2
00:24:6c:7d:f4:20,2412,true,-61,Welcome_KAIST,1114483041716,2
70:5d:cc:28:58:47,5745,true,-62,ANLAB 621 5G,1114483042549,2
00:24:6c:7d:f7:31,5805,true,-62,eduroam,1114483042776,2
00:24:6c:7d:f7:30,5805,true,-62,Welcome_KAIST,1114483042756,2
00:22:6b:8a:10:0a,2437,true,-64,WINSLAB_AP1_2.4,1114483042332,2
30:b5:c2:bd:d1:ca,2462,true,-64,WINSLAB_5GHz,1114483042789,2
9c:d6:43:c8:11:80,2457,true,-65,,1114483042855,2
00:24:6c:7d:f3:e0,2412,true,-65,Welcome_KAIST,1114483041779,2
90:9f:33:6b:bc:86,2472,true,-65,NMSL_Server_2.4G,1114483042920,2
00:24:6c:7e:04:20,2412,true,-66,Welcome_KAIST,1114483041659,2
b0:c7:45:75:c9:1e,2412,true,-67,SmartIoT2,1114483041727,2
00:24:6c:7e:04:21,2412,true,-68,eduroam,1114483041704,2
72:5d:cc:4b:ae:a4,2472,true,-68,egocoord,1114483042936,2
00:24:6c:7d:f6:d0,5240,true,-70,Welcome_KAIST,1114483042003,2
00:24:6c:7d:f6:d1,5240,true,-70,eduroam,1114483042097,2
2c:56:dc:84:dd:8c,5745,true,-70,ISILAB-5G,1114483042499,2
00:24:6c:7d:f6:91,5240,true,-71,eduroam,1114483042083,2
00:24:6c:7d:f2:f1,5745,true,-71,eduroam,1114483042486,2
b0:4e:26:19:9a:f6,5765,true,-71,icl_5.785GHz,1114483042617,2
6c:70:9f:e0:92:7f,5745,true,-72,HCIL,1114483042529,2
6e:7f:92:e0:9f:70,5745,true,-72,HCIL guest,1114483042514,2
00:24:6c:7d:f2:f0,5745,true,-72,Welcome_KAIST,1114483042472,2
00:24:6c:7d:f6:90,5240,true,-73,Welcome_KAIST,1114483041989,2
18:31:bf:46:ff:dc,5805,true,-75,KEAI-5G,1114483042740,2
b0:4e:26:02:10:56,5180,true,-75,CoCoA_5G,1114483041570,2
b0:4e:26:02:10:57,2412,true,-76,CoCoA,1114483041794,2
70:5d:cc:1b:ae:a4,5745,true,-77,egocoord5G,1114483042582,2
00:24:6c:7d:f5:10,5805,true,-77,Welcome_KAIST,1114483042807,2
00:24:6c:7d:f3:f0,5785,true,-77,Welcome_KAIST,1114483042630,2
00:24:6c:7d:f5:11,5805,true,-77,eduroam,1114483042824,2
00:08:9f:bf:5e:44,2462,true,-78,MoCA,1114483042869,2
00:24:6c:7d:f5:d0,5240,true,-78,Welcome_KAIST,1114483042018,2
00:24:6c:7d:f5:d1,5240,true,-78,eduroam,1114483042031,2
b0:c7:45:75:c9:1f,5765,true,-78,SmartIoT2-5Ghz,1114483042597,2
00:24:6c:7d:f3:f1,5785,true,-78,eduroam,1114483042647,2
90:9f:33:59:19:46,5745,true,-79,NDSL_5G,1114483042567,2
88:36:6c:d6:55:e8,2462,true,-80,VIA,1114483042839,2
00:24:6c:7d:f4:31,5220,true,-82,eduroam,1114483041879,2
48:f8:b3:dc:ef:4c,2427,true,-83,KIXLAB_WIFI,1114483041975,2
14:cc:20:ef:97:e9,5180,true,-84,free_wifi,1114483041594,2
00:24:6c:7d:f8:71,5785,true,-84,eduroam,1114483042692,2
00:22:6b:8a:10:0b,5825,true,-84,WINSLAB_AP1_5,1114483042903,2
00:24:6c:7d:f4:30,5220,true,-85,Welcome_KAIST,1114483041867,2
00:24:6c:7e:03:d0,5200,true,-85,Welcome_KAIST,1114483041808,2
78:54:2e:4c:f1:52,5220,true,-86,iDBLab-5GHz,1114483041957,2
00:24:6c:7e:03:d1,5200,true,-86,eduroam,1114483041823,2
00:24:6c:78:f5:b1,5220,true,-86,eduroam,1114483041910,2
60:38:e0:bb:ee:02,5200,true,-88,Lapras5G,1114483041838,2
62:38:e0:bb:ee:02,5200,true,-88,Lapras5G-guest,1114483041853,2
