bssid,frequency,legit,rss,ssid,timestamp,wifiNo
2c:56:dc:84:dd:88,2462,true,-38,ISILAB_2,1114561853261,1
18:31:bf:46:ff:d8,2412,true,-38,KEAI,1114561853033,1
00:24:6c:7d:f6:90,5240,true,-44,Welcome_KAIST,1114561853123,1
00:24:6c:7d:f6:91,5240,true,-44,eduroam,1114561853128,1
18:31:bf:46:ff:dc,5805,true,-44,KEAI-5G,1114561853319,1
9c:d6:43:c8:11:80,2457,true,-45,,1114561853348,1
2c:56:dc:84:dd:8c,5745,true,-49,ISILAB-5G,1114561853179,1
48:f8:b3:dc:ef:4c,2427,true,-55,KIXLAB_WIFI,1114561853116,1
62:38:e0:bb:ee:01,2437,true,-56,Lapras2.4G-guest,1114561853140,1
9c:d6:43:c8:11:82,5745,true,-56,JoyK,1114561853192,1
9c:30:5b:e7:70:3a,2462,true,-56,HP-Print-3a-LaserJet 500,1114561853353,1
00:24:6c:7d:f6:e1,2437,true,-57,eduroam,1114561853165,1
00:24:6c:7d:f6:e0,2437,true,-57,Welcome_KAIST,1114561853160,1
28:6d:97:58:d4:3e,2412,true,-57,[air purifier] Samsung,1114561853041,1
10:6f:3f:e7:e1:a0,2462,true,-57,SmartIoT,1114561853342,1
38:d5:47:e3:57:58,2412,true,-59,NMSL_N1_721_ASUS,1114561853046,1
90:9f:33:f5:98:04,2422,true,-61,MLILAB824_1,1114561853082,1
8a:36:6c:c9:4e:70,2472,true,-61,MLILAB824_2,1114561853358,1
70:5d:cc:78:5b:28,5745,true,-62,hcil_vr4t5G,1114561853216,1
72:5d:cc:48:5b:28,2447,true,-62,hcil_vr4t,1114561853250,1
92:9f:33:f0:98:04,2422,true,-63,mliguest,1114561853098,1
38:d5:47:e3:57:5c,5745,true,-64,NMSL_N1_721_ASUS5G,1114561853205,1
00:24:6c:7d:f7:31,5805,true,-65,eduroam,1114561853284,1
00:24:6c:7a:88:f1,5805,true,-66,eduroam,1114561853278,1
00:08:9f:bf:5e:44,2462,true,-66,MoCA,1114561853363,1
54:a0:50:d4:c6:38,2417,true,-66,SeungJu-RESL_2G,1114561853057,1
9c:ad:97:5c:1d:65,2437,true,-66,HP-Print-65-LaserJet 500,1114561853171,1
00:24:6c:7d:f6:f1,5180,true,-67,eduroam,1114561853016,1
00:24:6c:7d:f7:30,5805,true,-67,Welcome_KAIST,1114561853337,1
00:24:6c:7a:88:f0,5805,true,-67,Welcome_KAIST,1114561853273,1
00:24:6c:7d:f6:f0,5180,true,-69,Welcome_KAIST,1114561853008,1
88:36:6c:b3:ef:2c,2417,true,-69,SPIRAL,1114561853052,1
70:8b:cd:2f:82:64,5745,true,-70,LIT_5G,1114561853198,1
6e:7e:92:e0:9f:70,2432,true,-70,HCIL guest,1114561853145,1
b0:c7:45:76:40:62,2422,true,-70,BUFFALO-764062_G,1114561853077,1
c4:e9:84:f8:c7:73,2462,true,-70,irnlp,1114561853307,1
62:38:e0:bb:ee:02,5200,true,-72,Lapras5G-guest,1114561853068,1
60:38:e0:bb:ee:02,5200,true,-72,Lapras5G,1114561853063,1
6e:7f:92:e0:9f:70,5745,true,-74,HCIL guest,1114561853210,1
6c:70:9f:e0:92:7f,5745,true,-74,HCIL,1114561853221,1
48:f8:b3:dc:ef:4d,5180,true,-74,KIXLAB_WIFI_5GHz,1114561852984,1
88:36:6c:e9:4e:70,5785,true,-75,MLILAB824_25G,1114561853268,1
70:5d:cc:1b:ae:a4,5745,true,-76,egocoord5G,1114561853245,1
b0:4e:26:19:9a:f6,5765,true,-77,icl_5.785GHz,1114561853255,1
10:6f:3f:e7:e1:a1,5240,true,-77,SmartIoT-5G,1114561853155,1
00:24:6c:7d:f6:11,5805,true,-77,eduroam,1114561853301,1
00:24:6c:7d:f6:10,5805,true,-78,Welcome_KAIST,1114561853295,1
90:9f:33:bb:c4:e4,2457,true,-78,Caislab2G,1114561853313,1
6c:f3:7f:fa:ab:20,2437,true,-79,Welcome_KAIST,1114561853185,1
90:9f:33:f5:98:06,5805,true,-81,MLILAB824_15G,1114561853290,1
00:24:6c:7e:08:10,5180,true,-84,Welcome_KAIST,1114561853027,1
00:24:6c:7d:f6:d0,5240,true,-85,Welcome_KAIST,1114561853150,1
00:24:6c:7d:f6:d1,5240,true,-86,eduroam,1114561853135,1
b0:c7:45:76:40:63,5200,true,-87,BUFFALO-764062_A,1114561853072,1
00:24:6c:7d:f2:f1,5745,true,-87,eduroam,1114561853239,1
88:36:6c:b3:ef:2e,5745,true,-87,SPIRAL5G,1114561853226,1
00:24:6c:7d:f2:f0,5745,true,-88,Welcome_KAIST,1114561853233,1
90:9f:33:12:29:c0,5180,true,-88,Sungpil_RESL5G,1114561853021,1
00:24:6c:7d:f5:11,5805,true,-88,eduroam,1114561853330,1
00:24:6c:7d:f5:90,5200,true,-90,Welcome_KAIST,1114561853087,1
00:24:6c:7d:f5:91,5200,true,-90,eduroam,1114561853092,1
78:54:2e:4c:f1:52,5220,true,-90,iDBLab-5GHz,1114561853110,1
00:24:6c:7d:f5:10,5805,true,-90,Welcome_KAIST,1114561853324,1
00:24:6c:7d:f6:e1,2437,true,-42,eduroam,1114581897426,2
00:24:6c:7d:f6:e0,2437,true,-42,Welcome_KAIST,1114581897412,2
38:d5:47:e3:57:58,2412,true,-42,NMSL_N1_721_ASUS,1114581897028,2
38:d5:47:e3:57:5c,5745,true,-46,NMSL_N1_721_ASUS5G,1114581897439,2
00:24:6c:7d:f6:f1,5180,true,-49,eduroam,1114581896989,2
00:24:6c:7d:f6:f0,5180,true,-51,Welcome_KAIST,1114581896971,2
9c:ad:97:5c:1d:65,2437,true,-54,HP-Print-65-LaserJet 500,1114581897376,2
70:8b:cd:2f:82:60,2452,true,-55,LIT_2.4G,1114581897710,2
28:6d:97:58:d4:3e,2412,true,-56,[air purifier] Samsung,1114581897062,2
72:5d:cc:48:5b:28,2447,true,-57,hcil_vr4t,1114581897636,2
70:5d:cc:28:58:42,2462,true,-58,ANLAB 621,1114581897790,2
2c:56:dc:84:dd:88,2462,true,-61,ISILAB_2,1114581897166,2
18:31:bf:46:ff:d8,2412,true,-61,KEAI,1114581897041,2
00:24:6c:7d:f4:21,2412,true,-62,eduroam,1114581897118,2
70:8b:cd:2f:82:64,5745,true,-63,LIT_5G,1114581897584,2
00:24:6c:7d:f7:31,5805,true,-63,eduroam,1114581897778,2
00:24:6c:7d:f7:30,5805,true,-63,Welcome_KAIST,1114581897764,2
00:24:6c:7a:8b:30,5220,true,-63,Welcome_KAIST,1114581897188,2
00:24:6c:7a:8b:31,5220,true,-63,eduroam,1114581897200,2
70:5d:cc:78:5b:28,5745,true,-64,hcil_vr4t5G,1114581897463,2
00:24:6c:7d:f4:20,2412,true,-64,Welcome_KAIST,1114581897086,2
70:5d:cc:28:58:47,5745,true,-64,ANLAB 621 5G,1114581897598,2
6c:f3:7f:fa:ab:21,2437,true,-67,eduroam,1114581897324,2
30:b5:c2:bd:d1:ca,2462,true,-67,WINSLAB_5GHz,1114581897802,2
00:24:6c:7d:f6:91,5240,true,-68,eduroam,1114581897273,2
6c:70:9f:e0:92:7f,5745,true,-68,HCIL,1114581897475,2
90:9f:33:41:a7:88,2452,true,-68,artlab,1114581897699,2
2c:56:dc:84:dd:8c,5745,true,-69,ISILAB-5G,1114581897515,2
70:5d:cc:1b:ae:a4,5745,true,-69,egocoord5G,1114581897500,2
90:9f:33:6b:bc:86,2472,true,-71,NMSL_Server_2.4G,1114581897888,2
72:5d:cc:4b:ae:a4,2472,true,-71,egocoord,1114581897900,2
00:24:6c:7d:f6:90,5240,true,-72,Welcome_KAIST,1114581897402,2
00:24:6c:7d:f6:d1,5240,true,-72,eduroam,1114581897310,2
00:24:6c:7e:04:20,2412,true,-72,Welcome_KAIST,1114581897051,2
b0:4e:26:19:9a:f6,5765,true,-73,icl_5.785GHz,1114581897610,2
00:24:6c:7d:f6:d0,5240,true,-73,Welcome_KAIST,1114581897300,2
88:36:6c:45:40:fc,2457,true,-73,LANADA_AP,1114581897838,2
6e:7f:92:e0:9f:70,5745,true,-74,HCIL guest,1114581897449,2
00:24:6c:7d:f2:f0,5745,true,-74,Welcome_KAIST,1114581897561,2
00:24:6c:7d:f2:f1,5745,true,-74,eduroam,1114581897572,2
00:24:6c:7d:f5:10,5805,true,-74,Welcome_KAIST,1114581897814,2
00:24:6c:7d:f5:11,5805,true,-74,eduroam,1114581897826,2
b0:4e:26:02:10:56,5180,true,-74,CoCoA_5G,1114581896932,2
00:24:6c:7d:fe:e0,2462,true,-74,Welcome_KAIST,1114581897876,2
18:31:bf:46:ff:dc,5805,true,-75,KEAI-5G,1114581897752,2
00:08:9f:bf:5e:44,2462,true,-76,MoCA,1114581897865,2
08:10:77:a8:8c:e9,2422,true,-76,mcwire,1114581897154,2
88:36:6c:e8:ac:0c,5745,true,-76,megumin,1114581897531,2
00:24:6c:7d:f3:f1,5785,true,-76,eduroam,1114581897658,2
00:24:6c:7d:f3:f0,5785,true,-77,Welcome_KAIST,1114581897646,2
00:24:6c:7d:f5:d1,5240,true,-79,eduroam,1114581897285,2
78:54:2e:4c:f1:52,5220,true,-80,iDBLab-5GHz,1114581897256,2
00:22:6b:8a:10:0b,5825,true,-81,WINSLAB_AP1_5,1114581897850,2
00:24:6c:7d:f4:30,5220,true,-82,Welcome_KAIST,1114581897235,2
00:24:6c:7e:03:d1,5200,true,-83,eduroam,1114581897144,2
00:24:6c:7d:f4:31,5220,true,-83,eduroam,1114581897245,2
9c:d6:43:c8:11:82,5745,true,-84,JoyK,1114581897546,2
00:24:6c:7e:03:d0,5200,true,-84,Welcome_KAIST,1114581897131,2
b0:c7:45:75:c9:1f,5765,true,-84,SmartIoT2-5Ghz,1114581897622,2
