altitude,givenTimeMillis,horizontalAccuracy,latitude,longitude,timeMillis,verticalAccuracy
0.0,1556898508784,35.0,36.373941,127.364996,1556898513428,0.0
0.0,1556898513501,35.0,36.373941,127.364996,1556898513516,0.0
