bssid,frequency,rss,ssid,timeMillis,timestamp
00246c7df6a2,2472,-91,Welcome_1st_KAIST,1557228919795,1555290654634
00246c7df362,2472,-65,Welcome_1st_KAIST,1557228919795,1555290654630
00246c7df720,2472,-66,Welcome_KAIST,1557228919795,1555290654625
00246c7df602,2472,-65,Welcome_1st_KAIST,1557228919795,1555290654621
00246c7df601,2472,-67,eduroam,1557228919795,1555290654615
6038e0bbee01,2462,-69,Lapras,1557228919795,1555290654611
106f3fe7e1a0,2462,-70,SmartIoT,1557228919795,1555290654607
54a050d4c638,2462,-75,Janggwan-RESL,1557228919795,1555290654600
2c56dc84dd8c,5785,-60,ISILAB_5,1557228919795,1555290654594
b0c745764062,2452,-73,BUFFALO-764062_G,1557228919795,1555290654588
2c56dc84dd88,2442,-50,ISILAB_2,1557228919795,1555290654583
1831bf46ffd8,2447,-54,KECI,1557228919795,1555290654577
802bf9bc6a65,2437,-96,DIRECT-65-HP VIAPRINTER_M553,1557228919795,1555290654572
6c709fe0927e,2432,-68,HCIL,1557228919795,1555290654567
6e7e92e09f70,2432,-68,HCIL guest,1557228919795,1555290654561
a040a05608f7,5240,-76,NMSL_N1_721,1557228919795,1555290654558
00246c7df2f2,5240,-81,Welcome_1st_KAIST,1557228919795,1555290654553
00246c7df2f1,5240,-81,eduroam,1557228919795,1555290654549
00246c7df612,5240,-62,Welcome_1st_KAIST,1557228919795,1555290654545
00246c7df611,5240,-60,eduroam,1557228919795,1555290654541
00246c7df610,5240,-61,Welcome_KAIST,1557228919795,1555290654536
00246c7a8b32,5220,-63,Welcome_1st_KAIST,1557228919795,1555290654532
00246c7a8b30,5220,-62,Welcome_KAIST,1557228919795,1555290654528
00246c7a88f2,5220,-67,Welcome_1st_KAIST,1557228919795,1555290654525
00246c7a88f1,5220,-66,eduroam,1557228919795,1555290654521
00246c7a88f0,5220,-66,Welcome_KAIST,1557228919795,1555290654517
909f33c3300e,2417,-86,iptime,1557228919795,1555290654513
00246c7df5d2,5200,-92,Welcome_1st_KAIST,1557228919795,1555290654509
00246c7df5d1,5200,-93,eduroam,1557228919795,1555290654503
00246c7df432,5200,-88,Welcome_1st_KAIST,1557228919795,1555290654498
00246c7df431,5200,-86,eduroam,1557228919795,1555290654493
00246c7a88e1,2412,-52,eduroam,1557228919795,1555290654489
b0c745764063,5200,-78,BUFFALO-764062_A,1557228919795,1555290654483
00246c7df692,5200,-45,Welcome_1st_KAIST,1557228919795,1555290654480
00246c7df691,5200,-46,eduroam,1557228919795,1555290654475
00246c7df690,5200,-47,Welcome_KAIST,1557228919795,1555290654472
6038e0bbee02,5200,-67,Lapras_5GHz,1557228919795,1555290654467
00246c7df312,5180,-91,Welcome_1st_KAIST,1557228919795,1555290654463
00246c7df311,5180,-92,eduroam,1557228919795,1555290654458
00246c7df310,5180,-91,Welcome_KAIST,1557228919795,1555290654450
00246c7a88e0,2412,-49,Welcome_KAIST,1557228919795,1555290654447
286d9758d43e,2412,-65,[air purifier] Samsung,1557228919795,1555290654444
00246c7df6f2,5180,-64,Welcome_1st_KAIST,1557228919795,1555290654439
00246c7df6f1,5180,-64,eduroam,1557228919795,1555290654434
00246c7df6f0,5180,-63,Welcome_KAIST,1557228919795,1555290654431
00246c7df580,2472,-85,Welcome_KAIST,1557228919795,1555290654425
54a050d4c63c,5785,-78,SeungJu-RESL_5G,1557228919795,1555290654417
00246c7e0421,2472,-95,eduroam,1557228919795,1555290654412
88366cb3ef2e,5745,-86,SPIRAL5G,1557228919795,1555290654405
00246c7df500,2472,-84,Welcome_KAIST,1557228919795,1555290654400
00246c7df581,2472,-87,eduroam,1557228919795,1555290654394
48f8b3dcef4c,2452,-73,KIXLAB_WIFI,1557228919795,1555290654389
00246c7df680,2452,-45,Welcome_KAIST,1557228919795,1555290654384
9cd643c81180,2447,-53,,1557228919795,1555290654380
965330290e47,2437,-71,DIRECT-47-HP MLILABLaserJet,1557228919795,1555290654376
909f331229c2,2437,-73,Sungpil_RESL,1557228919795,1555290654370
909f33a9295a,2437,-61,shheo24g,1557228919795,1555290654364
b06ebfa39080,2432,-67,Askai-ASUS_80_2G,1557228919795,1555290654359
c4e984f8c772,5240,-79,irnlp,1557228919795,1555290654354
929f33f09804,2422,-65,mliguest,1557228919795,1555290654349
909f33f59804,2422,-67,MLILAB824_1,1557228919795,1555290654344
00246c7a8b31,5220,-69,eduroam,1557228919795,1555290654339
00246c7a88e2,2412,-56,Welcome_1st_KAIST,1557228919795,1555290654334
00246c7df6e2,2412,-71,Welcome_1st_KAIST,1557228919795,1555290654329
00246c7df6e1,2412,-70,eduroam,1557228919795,1555290654325
00246c7df6e0,2412,-69,Welcome_KAIST,1557228919795,1555290654321
48f8b3dcef4d,5180,-67,KIXLAB_WIFI_5GHz,1557228919795,1555290654316
909f33f911de,5805,-83,wit_5G,1557228919795,1555290654309
00246c7df682,2452,-52,Welcome_1st_KAIST,1557228919795,1555290654301
fa8fca78be1d,2452,-73,,1557228919795,1555290654295
c4e984f8c773,2457,-69,irnlp,1557228919795,1555290654286
00246c7a8b22,2452,-75,Welcome_1st_KAIST,1557228919795,1555290654283
64e599da0368,2442,-71,WCSL 2.4GHz,1557228919795,1555290654277
00246c7df2f0,5240,-84,Welcome_KAIST,1557228919795,1555290654270
00246c7df2e1,2412,-76,eduroam,1557228919795,1555290654261
00246c7df372,5180,-87,Welcome_1st_KAIST,1557228919795,1555290654256
00246c7df371,5180,-93,eduroam,1557228919795,1555290654251
00246c7df370,5180,-92,Welcome_KAIST,1557228919795,1555290654245
b0c74576442b,5180,-93,WASHERE2,1557228919795,1555290654173
64e599640108,5745,-92,iot-demo-5g,1557228919795,1555287725180
a040a05608f8,5745,-76,,1557228919795,1555287725174
909f33bbc4e4,2452,-78,CaisLab,1557228919795,1555287725163
00246c7df681,2452,-49,eduroam,1557228919795,1555287725158
00246c7df640,2432,-92,Welcome_KAIST,1557228919795,1555287725152
64e599da036c,5240,-73,WCSL 5GHz,1557228919795,1555287725147
00246c7e0812,5240,-73,Welcome_1st_KAIST,1557228919795,1555287725143
00246c7e0811,5240,-75,eduroam,1557228919795,1555287725138
00246c7e0810,5240,-78,Welcome_KAIST,1557228919795,1555287725133
106f3fe7e1a1,5240,-65,SmartIoT-5G,1557228919795,1555287725116
00246c7df821,2472,-93,eduroam,1557228919795,1555287725097
00246c7df820,2472,-94,Welcome_KAIST,1557228919795,1555287725089
88366cc19724,5745,-87,iptime5G,1557228919795,1555287725081
00246c7a8b21,2452,-74,eduroam,1557228919795,1555287725070
64e59964010c,2432,-86,iot-demo,1557228919795,1555287725051
48ee0cef927b,5180,-87,cdsn_win-5GHz,1557228919795,1555284916258
00246c7df822,2472,-94,Welcome_1st_KAIST,1557228919795,1555284916145
00246c7df660,2472,-91,Welcome_KAIST,1557228919795,1555284916139
48ee0cef9279,2422,-73,cdsn_win,1557228919795,1555284916121
00246c7df2e2,2412,-78,Welcome_1st_KAIST,1557228919795,1555284916118
64e599e33a54,2412,-81,HCIL-IPTIME,1557228919795,1555284916092
00246c7df672,5745,-92,Welcome_1st_KAIST,1557228919795,1555283828588
00246c7df671,5745,-88,eduroam,1557228919795,1555283828577
00246c7df501,2472,-88,eduroam,1557228919795,1555283828564
00246c7df582,2472,-92,Welcome_1st_KAIST,1557228919795,1555283828559
b0c74576442a,2462,-78,WASHERE1,1557228919795,1555283828546
00246c7df582,2472,-83,Welcome_1st_KAIST,1557228922697,1555293527992
6cf37ffaab20,2472,-86,Welcome_KAIST,1557228922697,1555293527987
aa40a05608f5,2472,-70,,1557228922697,1555293527984
00246c7df602,2472,-59,Welcome_1st_KAIST,1557228922697,1555293527978
00246c7df601,2472,-59,eduroam,1557228922697,1555293527974
48f8b3dcef4e,5805,-70,KIXLAB_WIFI_5GHz,1557228922697,1555293527971
6245b4eeda63,5785,-74,,1557228922697,1555293527966
a640a05608f5,2472,-69,NMSL_N1_721,1557228922697,1555293527961
9cd643c81182,5785,-57,JoyK,1557228922697,1555293527957
00246c7e0421,2472,-92,eduroam,1557228922697,1555293527954
503eaaa609c2,5785,-92,AutoVehi_edge,1557228922697,1555293527949
00246c7df732,5785,-71,Welcome_1st_KAIST,1557228922697,1555293527944
00246c7e0420,2472,-92,Welcome_KAIST,1557228922697,1555293527938
00246c7df731,5785,-70,eduroam,1557228922697,1555293527934
00246c7df730,5785,-70,Welcome_KAIST,1557228922697,1555293527930
88366ce94e70,5785,-65,MLILAB824_25G,1557228922697,1555293527925
54a050d4c63c,5785,-78,SeungJu-RESL_5G,1557228922697,1555293527920
00246c7df500,2472,-80,Welcome_KAIST,1557228922697,1555293527917
b06ebfa39084,5765,-63,Askai-ASUS_80_5G,1557228922697,1555293527912
88366cc19724,5745,-93,iptime5G,1557228922697,1555293527909
106f3fe7e1a0,2462,-67,SmartIoT,1557228922697,1555293527904
00246c7df822,2472,-95,Welcome_1st_KAIST,1557228922697,1555293527899
a040a05608f8,5745,-64,,1557228922697,1555293527895
88366cb3ef2e,5745,-83,SPIRAL5G,1557228922697,1555293527889
909f33a8295a,5745,-65,shheo5g,1557228922697,1555293527884
1831bf46ffdc,5745,-48,KECI_5G,1557228922697,1555293527878
00246c7df600,2472,-60,Welcome_KAIST,1557228922697,1555293527873
00246c7df361,2472,-77,eduroam,1557228922697,1555293527870
00246c7df5c1,2472,-86,eduroam,1557228922697,1555293527866
00246c7df5c0,2472,-88,Welcome_KAIST,1557228922697,1555293527863
00246c7df6a2,2472,-88,Welcome_1st_KAIST,1557228922697,1555293527859
00246c7df722,2472,-69,Welcome_1st_KAIST,1557228922697,1555293527856
00246c7df721,2472,-69,eduroam,1557228922697,1555293527851
00246c7df720,2472,-68,Welcome_KAIST,1557228922697,1555293527848
b0c74576442a,2462,-76,WASHERE1,1557228922697,1555293527844
106f3fe7f284,2462,-68,DioOpenWrt,1557228922697,1555293527841
c4e984f8c773,2457,-66,irnlp,1557228922697,1555293527836
2c56dc84dd8c,5785,-54,ISILAB_5,1557228922697,1555293527831
00246c7df682,2452,-41,Welcome_1st_KAIST,1557228922697,1555293527824
2c56dc84dd88,2442,-51,ISILAB_2,1557228922697,1555293527820
1831bf46ffd8,2447,-45,KECI,1557228922697,1555293527816
909f33a9295a,2437,-79,shheo24g,1557228922697,1555293527811
00246c7df612,5240,-61,Welcome_1st_KAIST,1557228922697,1555293527808
00246c7df611,5240,-60,eduroam,1557228922697,1555293527804
a040a05608f7,5240,-74,NMSL_N1_721,1557228922697,1555293527799
00246c7a8b31,5220,-62,eduroam,1557228922697,1555293527796
00246c7a8b30,5220,-61,Welcome_KAIST,1557228922697,1555293527793
00246c7a88f0,5220,-57,Welcome_KAIST,1557228922697,1555293527789
00246c7a8b32,5220,-60,Welcome_1st_KAIST,1557228922697,1555293527785
00246c7a88f2,5220,-57,Welcome_1st_KAIST,1557228922697,1555293527782
00246c7a88f1,5220,-53,eduroam,1557228922697,1555293527776
00246c7df692,5200,-38,Welcome_1st_KAIST,1557228922697,1555293527773
00246c7df6e0,2412,-66,Welcome_KAIST,1557228922697,1555293527769
00246c7df6d2,5200,-85,Welcome_1st_KAIST,1557228922697,1555293527764
00246c7df6d1,5200,-84,eduroam,1557228922697,1555293527759
00246c7df6d0,5200,-85,Welcome_KAIST,1557228922697,1555293527754
00246c7df691,5200,-38,eduroam,1557228922697,1555293527750
00246c7df690,5200,-36,Welcome_KAIST,1557228922697,1555293527747
b0c745764063,5200,-76,BUFFALO-764062_A,1557228922697,1555293527742
286d9758d43e,2412,-68,[air purifier] Samsung,1557228922697,1555293527738
6038e0bbee02,5200,-68,Lapras_5GHz,1557228922697,1555293527733
00246c7df6f2,5180,-55,Welcome_1st_KAIST,1557228922697,1555293527730
00246c7df6f1,5180,-55,eduroam,1557228922697,1555293527725
00246c7df6f0,5180,-56,Welcome_KAIST,1557228922697,1555293527722
48f8b3dcef4d,5180,-71,KIXLAB_WIFI_5GHz,1557228922697,1555293527716
8a366cc94e70,2472,-76,MLILAB824_2,1557228922697,1555293527712
909f33f59806,5805,-70,MLILAB824_15G,1557228922697,1555293527707
00246c7df661,2472,-93,eduroam,1557228922697,1555293527703
00246c7df512,5805,-88,Welcome_1st_KAIST,1557228922697,1555293527696
00246c7df360,2472,-74,Welcome_KAIST,1557228922697,1555293527691
6c709fe0927f,5785,-74,HCIL,1557228922697,1555293527686
6e7f92e09f70,5785,-75,HCIL guest,1557228922697,1555293527677
708bcd2f8264,5745,-78,LIT_5G,1557228922697,1555293527672
6cf37ffaab22,2472,-86,Welcome_1st_KAIST,1557228922697,1555293527666
6cf37ffaab21,2472,-87,eduroam,1557228922697,1555293527659
00246c7df662,2472,-93,Welcome_1st_KAIST,1557228922697,1555293527653
00246c7df5c2,2472,-82,Welcome_1st_KAIST,1557228922697,1555293527647
00246c7df362,2472,-65,Welcome_1st_KAIST,1557228922697,1555293527638
6038e0bbee01,2462,-69,Lapras,1557228922697,1555293527634
54a050d4c638,2462,-75,Janggwan-RESL,1557228922697,1555293527626
b0c745764062,2452,-73,BUFFALO-764062_G,1557228922697,1555293527618
802bf9bc6a65,2437,-96,DIRECT-65-HP VIAPRINTER_M553,1557228922697,1555293527611
6c709fe0927e,2432,-68,HCIL,1557228922697,1555293527606
6e7e92e09f70,2432,-68,HCIL guest,1557228922697,1555293527600
00246c7df2f2,5240,-81,Welcome_1st_KAIST,1557228922697,1555293527595
00246c7df2f1,5240,-81,eduroam,1557228922697,1555293527590
00246c7df610,5240,-61,Welcome_KAIST,1557228922697,1555293527583
909f33c3300e,2417,-86,iptime,1557228922697,1555293527576
00246c7df5d2,5200,-92,Welcome_1st_KAIST,1557228922697,1555293527572
00246c7df5d1,5200,-93,eduroam,1557228922697,1555293527567
00246c7df432,5200,-88,Welcome_1st_KAIST,1557228922697,1555293527561
00246c7df431,5200,-86,eduroam,1557228922697,1555293527555
00246c7a88e1,2412,-52,eduroam,1557228922697,1555293527548
00246c7df312,5180,-91,Welcome_1st_KAIST,1557228922697,1555293527544
00246c7df311,5180,-92,eduroam,1557228922697,1555293527538
00246c7df310,5180,-91,Welcome_KAIST,1557228922697,1555293527531
00246c7a88e0,2412,-49,Welcome_KAIST,1557228922697,1555293527512
00246c7df360,2472,-78,Welcome_KAIST,1557228925619,1555296457485
00246c7df5c1,2472,-86,eduroam,1557228925619,1555296457481
00246c7df5c0,2472,-84,Welcome_KAIST,1557228925619,1555296457478
909f33f59806,5805,-87,MLILAB824_15G,1557228925619,1555296457474
00246c7df512,5805,-88,Welcome_1st_KAIST,1557228925619,1555296457471
00246c7df511,5805,-88,eduroam,1557228925619,1555296457466
00246c7df510,5805,-88,Welcome_KAIST,1557228925619,1555296457460
00246c7df722,2472,-70,Welcome_1st_KAIST,1557228925619,1555296457457
00246c7df720,2472,-75,Welcome_KAIST,1557228925619,1555296457454
909f33f911de,5805,-83,wit_5G,1557228925619,1555296457449
00246c7df732,5785,-68,Welcome_1st_KAIST,1557228925619,1555296457445
00246c7df731,5785,-67,eduroam,1557228925619,1555296457441
6c709fe0927f,5785,-74,HCIL,1557228925619,1555296457437
88366ce94e70,5785,-78,MLILAB824_25G,1557228925619,1555296457433
6e7f92e09f70,5785,-74,HCIL guest,1557228925619,1555296457427
503eaaa609c2,5785,-83,AutoVehi_edge,1557228925619,1555296457422
2c56dc84dd8c,5785,-42,ISILAB_5,1557228925619,1555296457418
aa40a05608f5,2472,-69,,1557228925619,1555296457413
106f3fe7e1a0,2462,-82,SmartIoT,1557228925619,1555296457409
b06ebfa39084,5765,-71,Askai-ASUS_80_5G,1557228925619,1555296457406
00246c7df602,2472,-64,Welcome_1st_KAIST,1557228925619,1555296457401
8a366cc94e70,2472,-79,MLILAB824_2,1557228925619,1555296457398
00246c7df362,2472,-77,Welcome_1st_KAIST,1557228925619,1555296457393
909f33591946,5745,-93,NDSL_5G,1557228925619,1555296457387
00246c7df361,2472,-80,eduroam,1557228925619,1555296457384
00246c7df600,2472,-68,Welcome_KAIST,1557228925619,1555296457379
00246c7df672,5745,-94,Welcome_1st_KAIST,1557228925619,1555296457374
00246c7df670,5745,-92,Welcome_KAIST,1557228925619,1555296457369
a640a05608f5,2472,-70,NMSL_N1_721,1557228925619,1555296457364
1831bf46ffdc,5745,-59,KECI_5G,1557228925619,1555296457359
00246c7e0422,2472,-84,Welcome_1st_KAIST,1557228925619,1555296457353
00246c7df721,2472,-72,eduroam,1557228925619,1555296457349
00246c7df500,2472,-87,Welcome_KAIST,1557228925619,1555296457344
00246c7df582,2472,-85,Welcome_1st_KAIST,1557228925619,1555296457338
106f3fe7f284,2462,-83,DioOpenWrt,1557228925619,1555296457334
c4e984f8c773,2457,-67,irnlp,1557228925619,1555296457330
b0c745764062,2452,-68,BUFFALO-764062_G,1557228925619,1555296457325
00246c7df680,2452,-47,Welcome_KAIST,1557228925619,1555296457320
00246c7a8b22,2452,-65,Welcome_1st_KAIST,1557228925619,1555296457317
00246c7df682,2452,-51,Welcome_1st_KAIST,1557228925619,1555296457313
00246c7df681,2452,-51,eduroam,1557228925619,1555296457309
00246c7a8b21,2452,-65,eduroam,1557228925619,1555296457306
48f8b3dcef4c,2452,-64,KIXLAB_WIFI,1557228925619,1555296457301
00246c7a8b20,2452,-64,Welcome_KAIST,1557228925619,1555296457295
88366cb3ef2c,2452,-74,SPIRAL,1557228925619,1555296457288
1831bf46ffd8,2447,-59,KECI,1557228925619,1555296457283
64e599da0368,2442,-66,WCSL 2.4GHz,1557228925619,1555296457280
2c56dc84dd88,2442,-47,ISILAB_2,1557228925619,1555296457273
6c709fe0927e,2432,-65,HCIL,1557228925619,1555296457269
6e7e92e09f70,2432,-64,HCIL guest,1557228925619,1555296457263
00246c7df612,5240,-69,Welcome_1st_KAIST,1557228925619,1555296457260
00246c7df610,5240,-65,Welcome_KAIST,1557228925619,1555296457257
a040a05608f7,5240,-66,NMSL_N1_721,1557228925619,1555296457254
c4e984f8c772,5240,-69,irnlp,1557228925619,1555296457248
00246c7a88e1,2412,-58,eduroam,1557228925619,1555296457245
00246c7a88e0,2412,-59,Welcome_KAIST,1557228925619,1555296457242
00246c7a88f2,5220,-56,Welcome_1st_KAIST,1557228925619,1555296457238
00246c7a88f1,5220,-55,eduroam,1557228925619,1555296457234
00246c7a88f0,5220,-56,Welcome_KAIST,1557228925619,1555296457230
00246c7df6e2,2412,-60,Welcome_1st_KAIST,1557228925619,1555296457226
00246c7df5d2,5200,-88,Welcome_1st_KAIST,1557228925619,1555296457222
00246c7df5d1,5200,-86,eduroam,1557228925619,1555296457219
00246c7df6e1,2412,-60,eduroam,1557228925619,1555296457216
00246c7df5d0,5200,-87,Welcome_KAIST,1557228925619,1555296457209
00246c7df690,5200,-47,Welcome_KAIST,1557228925619,1555296457205
6038e0bbee02,5200,-65,Lapras_5GHz,1557228925619,1555296457201
b0c745764063,5200,-67,BUFFALO-764062_A,1557228925619,1555296457197
00246c7a88e2,2412,-59,Welcome_1st_KAIST,1557228925619,1555296457193
00246c7df6e0,2412,-57,Welcome_KAIST,1557228925619,1555296457188
081077a88ce9,2412,-80,mkcwire,1557228925619,1555296457180
00246c7df372,5180,-87,Welcome_1st_KAIST,1557228925619,1555296457174
00246c7df371,5180,-85,eduroam,1557228925619,1555296457170
00246c7df370,5180,-85,Welcome_KAIST,1557228925619,1555296457165
286d9758d43e,2412,-58,[air purifier] Samsung,1557228925619,1555296457159
48f8b3dcef4d,5180,-83,KIXLAB_WIFI_5GHz,1557228925619,1555296457155
00246c7df6f2,5180,-63,Welcome_1st_KAIST,1557228925619,1555296457151
00246c7df6f1,5180,-63,eduroam,1557228925619,1555296457145
00246c7df6f0,5180,-63,Welcome_KAIST,1557228925619,1555296457142
6cf37ffaab20,2472,-86,Welcome_KAIST,1557228925619,1555296457135
00246c7df601,2472,-59,eduroam,1557228925619,1555296457130
48f8b3dcef4e,5805,-70,KIXLAB_WIFI_5GHz,1557228925619,1555296457123
6245b4eeda63,5785,-74,,1557228925619,1555296457118
9cd643c81182,5785,-57,JoyK,1557228925619,1555296457111
00246c7e0421,2472,-92,eduroam,1557228925619,1555296457107
00246c7e0420,2472,-92,Welcome_KAIST,1557228925619,1555296457102
00246c7df730,5785,-70,Welcome_KAIST,1557228925619,1555296457096
54a050d4c63c,5785,-78,SeungJu-RESL_5G,1557228925619,1555296457089
88366cc19724,5745,-93,iptime5G,1557228925619,1555296457084
00246c7df822,2472,-95,Welcome_1st_KAIST,1557228925619,1555296457076
a040a05608f8,5745,-64,,1557228925619,1555296457072
88366cb3ef2e,5745,-83,SPIRAL5G,1557228925619,1555296457066
909f33a8295a,5745,-65,shheo5g,1557228925619,1555296457061
00246c7df6a2,2472,-88,Welcome_1st_KAIST,1557228925619,1555296457052
b0c74576442a,2462,-76,WASHERE1,1557228925619,1555296457047
909f33a9295a,2437,-79,shheo24g,1557228925619,1555296457040
00246c7df611,5240,-60,eduroam,1557228925619,1555296457032
00246c7a8b31,5220,-62,eduroam,1557228925619,1555296457027
00246c7a8b30,5220,-61,Welcome_KAIST,1557228925619,1555296457022
00246c7a8b32,5220,-60,Welcome_1st_KAIST,1557228925619,1555296457017
00246c7df692,5200,-38,Welcome_1st_KAIST,1557228925619,1555296457013
00246c7df6d2,5200,-85,Welcome_1st_KAIST,1557228925619,1555296457008
00246c7df6d1,5200,-84,eduroam,1557228925619,1555296457004
00246c7df6d0,5200,-85,Welcome_KAIST,1557228925619,1555296456998
00246c7df691,5200,-38,eduroam,1557228925619,1555296456980
8a366cc94e70,2472,-76,MLILAB824_2,1557228928473,1555299337001
00246c7df661,2472,-86,eduroam,1557228928473,1555299336998
78542e4cf152,5805,-82,iDBLab-5GHz,1557228928473,1555299336996
00246c7e0422,2472,-83,Welcome_1st_KAIST,1557228928473,1555299336992
a640a05608f5,2472,-68,NMSL_N1_721,1557228928473,1555299336989
909f33f911de,5805,-88,wit_5G,1557228928473,1555299336987
909f33bbc4e6,5785,-92,CaisLab5G,1557228928473,1555299336984
00246c7df502,2472,-81,Welcome_1st_KAIST,1557228928473,1555299336981
00246c7df720,2472,-71,Welcome_KAIST,1557228928473,1555299336979
00246c7df500,2472,-82,Welcome_KAIST,1557228928473,1555299336977
6c709fe0927f,5785,-68,HCIL,1557228928473,1555299336975
00246c7df732,5785,-70,Welcome_1st_KAIST,1557228928473,1555299336972
6e7f92e09f70,5785,-69,HCIL guest,1557228928473,1555299336969
2c56dc84dd8c,5785,-44,ISILAB_5,1557228928473,1555299336966
00246c7df582,2472,-82,Welcome_1st_KAIST,1557228928473,1555299336963
aa40a05608f5,2472,-70,,1557228928473,1555299336961
00246c7df821,2472,-87,eduroam,1557228928473,1555299336958
b06ebfa39084,5765,-72,Askai-ASUS_80_5G,1557228928473,1555299336957
88366ce8ac0c,5745,-88,megumin,1557228928473,1555299336954
708bcd2f8264,5745,-69,LIT_5G,1557228928473,1555299336951
1831bf46ffdc,5745,-64,KECI_5G,1557228928473,1555299336949
00246c7df362,2472,-76,Welcome_1st_KAIST,1557228928473,1555299336947
00246c7df361,2472,-76,eduroam,1557228928473,1555299336945
00246c7e0420,2472,-84,Welcome_KAIST,1557228928473,1555299336942
00246c7df501,2472,-78,eduroam,1557228928473,1555299336938
00246c7df722,2472,-66,Welcome_1st_KAIST,1557228928473,1555299336936
00246c7df721,2472,-68,eduroam,1557228928473,1555299336932
00246c7df600,2472,-65,Welcome_KAIST,1557228928473,1555299336929
106f3fe7e1a0,2462,-85,SmartIoT,1557228928473,1555299336927
78542e4cf150,2457,-72,iDBLab-2.4GHz,1557228928473,1555299336924
00246c7df680,2452,-54,Welcome_KAIST,1557228928473,1555299336922
00246c7df682,2452,-58,Welcome_1st_KAIST,1557228928473,1555299336920
00246c7a8b22,2452,-68,Welcome_1st_KAIST,1557228928473,1555299336919
00246c7a8b21,2452,-68,eduroam,1557228928473,1555299336916
00246c7df681,2452,-55,eduroam,1557228928473,1555299336914
c4e984f8c773,2457,-84,irnlp,1557228928473,1555299336912
2c56dc84dd88,2442,-42,ISILAB_2,1557228928473,1555299336910
6c709fe0927e,2432,-63,HCIL,1557228928473,1555299336908
6e7e92e09f70,2432,-63,HCIL guest,1557228928473,1555299336906
00246c7df6c1,2432,-77,eduroam,1557228928473,1555299336903
00246c7df6c0,2432,-77,Welcome_KAIST,1557228928473,1555299336900
a040a05608f7,5240,-64,NMSL_N1_721,1557228928473,1555299336897
00246c7df591,5220,-87,eduroam,1557228928473,1555299336895
00246c7a8b32,5220,-60,Welcome_1st_KAIST,1557228928473,1555299336894
00246c7df592,5220,-85,Welcome_1st_KAIST,1557228928473,1555299336890
00246c7a8b31,5220,-59,eduroam,1557228928473,1555299336888
00246c7a8b30,5220,-58,Welcome_KAIST,1557228928473,1555299336886
00246c7a88e2,2412,-72,Welcome_1st_KAIST,1557228928473,1555299336885
00246c7a88e1,2412,-72,eduroam,1557228928473,1555299336883
6038e0bbee02,5200,-62,Lapras_5GHz,1557228928473,1555299336881
00246c7df692,5200,-51,Welcome_1st_KAIST,1557228928473,1555299336879
00246c7df691,5200,-51,eduroam,1557228928473,1555299336876
00246c7df690,5200,-51,Welcome_KAIST,1557228928473,1555299336872
b0c745764063,5200,-73,BUFFALO-764062_A,1557228928473,1555299336869
00246c7df6e1,2412,-59,eduroam,1557228928473,1555299336868
00246c7a88e0,2412,-72,Welcome_KAIST,1557228928473,1555299336866
b0c74576442b,5180,-80,WASHERE2,1557228928473,1555299336864
00246c7df6f2,5180,-56,Welcome_1st_KAIST,1557228928473,1555299336862
