bssid,frequency,legit,rss,ssid,timestamp,wifiNo
18:31:bf:46:ff:d8,2427,true,-38,KEAI,1120272689676,1
18:31:bf:46:ff:dc,5805,true,-43,KEAI-5G,1120272689989,1
9c:d6:43:c8:11:80,2457,true,-45,,1120272689961,1
00:24:6c:7d:f6:90,5240,true,-47,Welcome_KAIST,1120272689737,1
00:24:6c:7d:f6:91,5240,true,-48,eduroam,1120272689751,1
2c:56:dc:84:dd:88,2462,true,-49,ISILAB_2,1120272690315,1
2c:56:dc:84:dd:8c,5745,true,-53,ISILAB-5G,1120272689891,1
9c:d6:43:c8:11:82,5745,true,-54,JoyK,1120272689914,1
00:24:6c:7d:f6:e0,2412,true,-56,Welcome_KAIST,1120272689517,1
00:26:66:69:c8:e8,2462,true,-56,naorobot,1120272690279,1
00:08:9f:bf:5e:44,2462,true,-56,MoCA,1120272690291,1
00:24:6c:7d:f6:e1,2412,true,-57,eduroam,1120272689527,1
48:f8:b3:dc:ef:4c,2427,true,-57,KIXLAB_WIFI,1120272689713,1
62:38:e0:bb:ee:01,2437,true,-57,Lapras2.4G-guest,1120272689938,1
10:6f:3f:e7:e1:a0,2462,true,-58,SmartIoT,1120272690303,1
8a:36:6c:c9:4e:70,2472,true,-58,MLILAB824_2,1120272690349,1
60:38:e0:bb:ee:01,2437,true,-59,Lapras2.4G,1120272689828,1
70:8b:cd:2f:82:60,2412,true,-62,LIT_2.4G,1120272689559,1
9c:30:5b:e7:70:3a,2462,true,-62,HP-Print-3a-LaserJet 500,1120272690324,1
00:24:6c:7d:f6:f0,5180,true,-63,Welcome_KAIST,1120272689422,1
00:24:6c:7d:f6:f1,5180,true,-63,eduroam,1120272689464,1
28:6d:97:58:d4:3e,2412,true,-63,[air purifier] Samsung,1120272689574,1
6e:7e:92:e0:9f:70,2432,true,-64,HCIL guest,1120272689770,1
54:a0:50:d4:c6:38,2447,true,-65,SeungJu-RESL_2G,1120272689949,1
00:24:6c:7a:88:f0,5805,true,-65,Welcome_KAIST,1120272690027,1
38:d5:47:e3:57:58,2412,true,-66,NMSL_N1_721_ASUS,1120272689550,1
6c:70:9f:e0:92:7e,2432,true,-66,HCIL,1120272689803,1
00:24:6c:7a:88:f1,5805,true,-66,eduroam,1120272690041,1
70:5d:cc:78:5b:28,5745,true,-67,hcil_vr4t5G,1120272689868,1
00:24:6c:7a:8b:30,5220,true,-67,Welcome_KAIST,1120272689687,1
00:24:6c:7a:8b:31,5220,true,-67,eduroam,1120272689703,1
b0:4e:26:19:9a:f7,2417,true,-67,icl_2.412GHz,1120272689536,1
70:8b:cd:2f:82:64,5745,true,-70,LIT_5G,1120272689903,1
60:38:e0:bb:ee:02,5200,true,-70,Lapras5G,1120272689629,1
62:38:e0:bb:ee:02,5200,true,-70,Lapras5G-guest,1120272689658,1
38:d5:47:e3:57:5c,5745,true,-70,NMSL_N1_721_ASUS5G,1120272689841,1
00:24:6c:7d:f6:11,5805,true,-70,eduroam,1120272690001,1
00:24:6c:7d:f6:10,5805,true,-72,Welcome_KAIST,1120272690256,1
b0:c7:45:76:44:2a,2462,true,-72,WASHERE1,1120272690336,1
48:f8:b3:dc:ef:4e,5805,true,-73,KIXLAB_WIFI_5GHz,1120272690013,1
00:24:6c:7d:f7:31,5805,true,-74,eduroam,1120272690242,1
00:24:6c:7d:f7:30,5805,true,-74,Welcome_KAIST,1120272690217,1
6c:70:9f:e0:92:7f,5745,true,-74,HCIL,1120272689878,1
6e:7f:92:e0:9f:70,5745,true,-74,HCIL guest,1120272689818,1
10:6f:3f:e7:e1:a1,5240,true,-74,SmartIoT-5G,1120272689760,1
10:6f:3f:e7:f2:84,2462,true,-75,DioOpenWrt,1120272690268,1
72:5d:cc:4b:ae:a4,2472,true,-75,egocoord,1120272690363,1
62:45:b4:ee:da:63,5180,true,-78,,1120272689614,1
88:36:6c:e9:4e:70,5785,true,-78,MLILAB824_25G,1120272689976,1
00:24:6c:7d:f4:21,2412,true,-79,eduroam,1120272689493,1
b0:4e:26:19:9a:f6,5765,true,-80,icl_5.785GHz,1120272689925,1
70:5d:cc:1b:ae:a4,5745,true,-80,egocoord5G,1120272689856,1
48:f8:b3:dc:ef:4d,5180,true,-81,KIXLAB_WIFI_5GHz,1120272689475,1
78:54:2e:4c:f1:52,5220,true,-83,iDBLab-5GHz,1120272689724,1
00:24:6c:7e:08:10,5180,true,-85,Welcome_KAIST,1120272689589,1
00:24:6c:7e:08:11,5180,true,-85,eduroam,1120272689601,1
b0:c7:45:76:40:63,5200,true,-86,BUFFALO-764062_A,1120272689644,1
c4:e9:84:f8:c7:72,5200,true,-86,irnlp,1120272689667,1
00:24:6c:7d:f6:d0,5240,true,-89,Welcome_KAIST,1120272689783,1
00:24:6c:7d:f6:d1,5240,true,-90,eduroam,1120272689794,1
38:d5:47:e3:57:58,2412,true,-41,NMSL_N1_721_ASUS,1120292763402,2
00:24:6c:7d:f6:e0,2412,true,-44,Welcome_KAIST,1120292763423,2
00:24:6c:7d:f6:e1,2412,true,-44,eduroam,1120292763440,2
38:d5:47:e3:57:5c,5745,true,-48,NMSL_N1_721_ASUS5G,1120292763740,2
9c:ad:97:5c:1d:65,2437,true,-52,HP-Print-65-LaserJet 500,1120292763598,2
00:24:6c:7d:f6:f1,5180,true,-56,eduroam,1120292763393,2
84:72:07:41:d0:20,2437,true,-56,WINIX SMART Air,1120292763685,2
72:5d:cc:48:5b:28,2447,true,-56,hcil_vr4t,1120292763869,2
6c:70:9f:e0:92:7e,2432,true,-57,HCIL,1120292763659,2
00:24:6c:7d:f6:f0,5180,true,-58,Welcome_KAIST,1120292763369,2
70:5d:cc:78:5b:28,5745,true,-58,hcil_vr4t5G,1120292763768,2
00:24:6c:7a:8b:30,5220,true,-58,Welcome_KAIST,1120292763562,2
00:24:6c:7a:8b:31,5220,true,-58,eduroam,1120292763570,2
28:6d:97:58:d4:3e,2412,true,-58,[air purifier] Samsung,1120292763457,2
6e:7e:92:e0:9f:70,2432,true,-58,HCIL guest,1120292763652,2
70:5d:cc:28:58:42,2462,true,-58,ANLAB 621,1120292763967,2
00:24:6c:7d:f7:30,5805,true,-59,Welcome_KAIST,1120292763930,2
70:5d:cc:28:58:47,5745,true,-59,ANLAB 621 5G,1120292763729,2
00:24:6c:7d:f7:31,5805,true,-60,eduroam,1120292763940,2
70:8b:cd:2f:82:64,5745,true,-62,LIT_5G,1120292763832,2
b0:c7:45:75:c9:1e,2412,true,-62,SmartIoT2,1120292763412,2
00:22:6b:8a:10:0a,2437,true,-62,WINSLAB_AP1_2.4,1120292763711,2
