bssid,frequency,legit,rss,ssid,timestamp,wifiNo
70:8b:cd:2f:82:60,2412,true,-49,LIT_2.4G,2696957862370,1
70:8b:cd:2f:82:64,5785,true,-51,LIT_5G,2696957862759,1
00:24:6c:7d:f7:30,5785,true,-51,Welcome_KAIST,2696957862926,1
00:24:6c:7d:f7:31,5785,true,-52,eduroam,2696957862940,1
64:e5:99:da:03:68,2442,true,-57,WCSL 2.4GHz,2696957863136,1
ec:08:6b:6a:48:3d,2437,true,-59,NMSL_N1_721_TP-LINK_483D,2696957862748,1
00:24:6c:7a:8b:31,5240,true,-60,eduroam,2696957862621,1
00:24:6c:7a:8b:30,5240,true,-60,Welcome_KAIST,2696957862610,1
90:9f:33:41:a7:88,2452,true,-60,artlab,2696957863147,1
88:36:6c:45:40:fc,2457,true,-62,LANADA_AP,2696957863169,1
90:9f:33:fa:11:de,2472,true,-62,wit_2.4G,2696957863291,1
80:2b:f9:bc:6a:65,2437,true,-64,DIRECT-65-HP VIAPRINTER_M553,2696957863083,1
aa:6b:ad:40:9d:ba,2437,true,-64,DIRECT-ba-HP M477 LaserJet,2696957863095,1
64:e5:99:da:03:6c,5240,true,-65,WCSL 5GHz,2696957862597,1
b0:4e:26:02:10:57,2412,true,-65,CoCoA,2696957862387,1
90:9f:33:c3:30:0e,2417,true,-67,iptime,2696957862498,1
88:36:6c:be:8e:76,2467,true,-67,moonlab,2696957863268,1
90:9f:33:5a:19:46,2427,true,-69,NDSL,2696957862984,1
88:36:6c:d6:55:e8,2462,true,-69,VIA,2696957863243,1
72:5d:cc:4b:ae:a4,2467,true,-69,hcil-2.4ghz,2696957863279,1
b0:4e:26:02:10:56,5785,true,-71,CoCoA_5G,2696957862956,1
88:36:6c:86:15:f4,2432,true,-72,BREIL_2.4G,2696957863060,1
6c:70:9f:e0:92:7e,2432,true,-72,HCIL,2696957862736,1
00:24:6c:7d:f6:f1,5240,true,-73,eduroam,2696957862631,1
00:24:6c:7d:f6:f0,5240,true,-73,Welcome_KAIST,2696957862664,1
38:d5:47:e3:57:5c,5785,true,-73,NMSL_N1_721_ASUS5G,2696957862998,1
00:24:6c:7d:f3:f0,5220,true,-74,Welcome_KAIST,2696957862552,1
fa:8f:ca:78:be:1f,2437,true,-74,Attic speaker.k,2696957863071,1
90:9f:33:f9:11:de,5745,true,-74,wit_5G,2696957862677,1
38:d5:47:e3:57:58,2412,true,-75,NMSL_N1_721_ASUS,2696957862465,1
00:24:6c:7d:f3:f1,5220,true,-75,eduroam,2696957862562,1
64:e5:99:d4:d8:76,2462,true,-75,iptime_DY,2696957863193,1
5e:ea:1d:bf:d1:00,2412,true,-75,DIRECT-00-HP M477 LaserJet,2696957862401,1
6e:7e:92:e0:9f:70,2432,true,-75,HCIL guest,2696957862724,1
34:68:95:09:c6:90,2437,true,-75,HP-Print-90-Color LaserJet MFP,2696957863124,1
00:24:6c:7d:f4:30,5220,true,-76,Welcome_KAIST,2696957862529,1
00:24:6c:7d:f4:31,5220,true,-76,eduroam,2696957862541,1
10:6f:3f:29:15:14,2437,true,-76,BUFFALO-291514_2.4G,2696957863107,1
00:24:6c:7d:f6:90,5220,true,-76,Welcome_KAIST,2696957862507,1
00:24:6c:7d:f6:91,5220,true,-77,eduroam,2696957862520,1
6c:f3:7f:fa:ab:31,5805,true,-77,eduroam,2696957863024,1
6c:f3:7f:fa:ab:30,5805,true,-78,Welcome_KAIST,2696957863013,1
88:36:6c:99:3c:cc,2412,true,-78,iptime,2696957862487,1
00:24:6c:7d:f3:10,5180,true,-80,Welcome_KAIST,2696957862441,1
00:24:6c:7d:f3:11,5180,true,-80,eduroam,2696957862453,1
2c:56:dc:84:dd:8c,5745,true,-81,ISILAB_5,2696957862347,1
28:cf:da:b5:85:ab,2412,true,-81,BREIL TC's network,2696957862476,1
60:38:e0:bb:ee:01,2462,true,-82,Lapras2.4G,2696957863204,1
00:24:6c:7d:f6:b1,5180,true,-82,eduroam,2696957862431,1
88:36:6c:d6:55:eb,5745,true,-82,VIA_5G-1,2696957862690,1
88:36:6c:45:40:fe,5785,true,-82,LANADA_AP_5GHz,2696957862971,1
02:11:87:ee:96:ff,2452,true,-82,110,2696957863180,1
6c:70:9f:e3:3a:a6,2462,true,-82,Air WiFi,2696957863231,1
00:24:6c:7d:f6:b0,5180,true,-83,Welcome_KAIST,2696957862417,1
fa:da:0c:49:f0:5f,2462,true,-83,DIRECT-5f-HP M377 LaserJet,2696957863256,1
78:54:2e:4c:f1:50,2447,true,-84,iDBLab-2.4GHz,2696957863158,1
70:5d:cc:1b:ae:a4,5765,true,-85,hcil-5ghz,2696957862714,1
00:24:6c:7d:f5:11,5240,true,-86,eduroam,2696957862652,1
88:36:6c:be:8e:74,5745,true,-86,moonlab_5G,2696957862702,1
00:24:6c:7d:f5:d0,5805,true,-86,Welcome_KAIST,2696957863036,1
00:24:6c:7d:f5:d1,5805,true,-86,eduroam,2696957863048,1
10:6f:3f:29:15:62,2462,true,-86,YK_OpenWRT,2696957863219,1
00:24:6c:7d:f7:40,2472,true,-86,Welcome_KAIST,2696957863302,1
00:24:6c:7e:03:d1,5220,true,-87,eduroam,2696957862585,1
00:24:6c:7e:03:d0,5220,true,-88,Welcome_KAIST,2696957862574,1
00:24:6c:7d:f7:41,2472,true,-88,eduroam,2696957863314,1
