# timeMillis,nanoTime,magnet_x,magnet_y,magnet_z,location_x,location_y,bearing
1532327898920,245129995769408,-24.77999900,-12.00000000,-34.80000000,16.709,21.100,0.00000000
1532327898939,245130015769408,-24.72000000,-12.05999900,-34.55999800,16.727,21.100,0.00000000
1532327898958,245130035769408,-24.53999900,-11.88000000,-34.73999800,16.746,21.100,0.00000000
1532327898977,245130055769441,-24.42000000,-12.12000000,-34.55999800,16.764,21.100,0.00000000
1532327898996,245130075769441,-24.60000000,-12.17999900,-34.32000000,16.783,21.100,0.00000000
1532327899017,245130095769441,-25.32000000,-12.17999900,-34.55999800,16.803,21.100,0.00000000
1532327899039,245130115769441,-26.09999800,-11.70000000,-34.20000000,16.824,21.100,0.00000000
1532327899057,245130135769441,-26.76000000,-11.21999900,-34.38000000,16.842,21.100,0.00000000
1532327899078,245130155769407,-27.18000000,-11.04000000,-34.68000000,16.862,21.100,0.00000000
1532327899099,245130175769407,-26.69999900,-10.62000000,-34.55999800,16.883,21.100,0.00000000
1532327899117,245130195769407,-26.58000000,-10.86000000,-34.80000000,16.900,21.100,0.00000000
1532327899138,245130215769407,-26.46000000,-10.50000000,-35.28000000,16.921,21.100,0.00000000
1532327899159,245130235769373,-25.85999900,-10.08000000,-35.28000000,16.941,21.100,0.00000000
1532327899177,245130255769373,-26.03999900,-10.44000000,-35.76000000,16.958,21.100,0.00000000
1532327899197,245130275769373,-26.03999900,-10.74000000,-36.00000000,16.978,21.100,0.00000000
1532327899219,245130295769373,-25.92000000,-10.80000000,-35.57999800,16.999,21.100,0.00000000
1532327899282,245130315769373,-25.98000000,-11.09999900,-35.76000000,17.060,21.100,0.00000000
1532327899282,245130335769373,-25.85999900,-10.98000000,-35.57999800,17.060,21.100,0.00000000
1532327899282,245130355769373,-26.16000000,-10.50000000,-36.05999800,17.060,21.100,0.00000000
1532327899297,245130375769373,-26.58000000,-10.86000000,-36.23999800,17.075,21.100,0.00000000
1532327899317,245130395769373,-26.88000000,-11.09999900,-36.12000000,17.094,21.100,0.00000000
1532327899338,245130415769373,-27.30000000,-11.70000000,-35.88000000,17.115,21.100,0.00000000
1532327899357,245130435769373,-27.30000000,-12.05999900,-35.16000000,17.133,21.100,0.00000000
1532327899376,245130455769373,-27.35999900,-12.36000000,-35.10000000,17.151,21.100,0.00000000
1532327899398,245130475769373,-27.24000000,-12.36000000,-35.04000000,17.173,21.100,0.00000000
1532327899416,245130495769373,-27.35999900,-12.24000000,-35.34000000,17.190,21.100,0.00000000
1532327899438,245130515769373,-27.42000000,-11.88000000,-35.70000000,17.212,21.100,0.00000000
1532327899461,245130535769373,-27.48000000,-11.82000000,-35.70000000,17.234,21.100,0.00000000
1532327899476,245130555769373,-27.77999900,-11.88000000,-36.00000000,17.249,21.100,0.00000000
1532327899496,245130575769373,-27.90000000,-11.70000000,-36.23999800,17.268,21.100,0.00000000
1532327899518,245130595769373,-28.01999900,-12.30000000,-36.36000000,17.289,21.100,0.00000000
1532327899538,245130615769373,-28.14000000,-12.84000000,-36.71999700,17.309,21.100,0.00000000
1532327899559,245130635769406,-28.50000000,-13.08000000,-36.54000000,17.329,21.100,0.00000000
1532327899578,245130655769372,-28.19999900,-13.92000000,-36.05999800,17.348,21.100,0.00000000
1532327899596,245130675769372,-27.96000000,-14.46000000,-35.39999800,17.365,21.100,0.00000000
1532327899617,245130695769372,-27.72000000,-14.46000000,-35.34000000,17.385,21.100,0.00000000
1532327899640,245130715769372,-27.53999900,-15.24000000,-35.57999800,17.408,21.100,0.00000000
1532327899658,245130735769372,-27.35999900,-15.54000000,-36.12000000,17.425,21.100,0.00000000
1532327899677,245130755769372,-27.42000000,-15.83999900,-36.60000000,17.444,21.100,0.00000000
1532327899700,245130775769372,-27.72000000,-16.32000000,-36.71999700,17.466,21.100,0.00000000
1532327899717,245130795769372,-27.59999800,-16.50000000,-36.78000000,17.482,21.100,0.00000000
1532327899738,245130815769372,-28.08000000,-16.38000000,-36.60000000,17.503,21.100,0.00000000
1532327899759,245130835769372,-28.61999900,-16.50000000,-36.66000000,17.523,21.100,0.00000000
1532327899777,245130855769372,-28.74000000,-16.26000000,-36.89999800,17.541,21.100,0.00000000
1532327899798,245130875769372,-28.50000000,-16.32000000,-37.02000000,17.561,21.100,0.00000000
1532327899819,245130895769372,-27.96000000,-16.50000000,-37.20000000,17.581,21.100,0.00000000
1532327899838,245130915769372,-27.30000000,-16.61999900,-37.55999800,17.600,21.100,0.00000000
1532327899860,245130935769372,-26.82000000,-16.92000000,-37.07999800,17.621,21.100,0.00000000
1532327899877,245130955769372,-27.11999900,-16.68000000,-37.32000000,17.638,21.100,0.00000000
1532327899897,245130975769372,-27.11999900,-16.61999900,-37.26000000,17.657,21.100,0.00000000
1532327899916,245130995769372,-27.35999900,-16.56000000,-37.26000000,17.676,21.100,0.00000000
1532327899938,245131015769372,-27.42000000,-16.02000000,-38.34000000,17.697,21.100,0.00000000
1532327899959,245131035769372,-27.06000000,-16.14000000,-38.52000000,17.717,21.100,0.00000000
1532327899976,245131055769405,-27.30000000,-15.59999900,-39.00000000,17.734,21.100,0.00000000
1532327899998,245131075769405,-27.11999900,-15.78000000,-38.94000000,17.755,21.100,0.00000000
1532327900016,245131095769405,-27.24000000,-16.14000000,-38.39999800,17.773,21.100,0.00000000
1532327900037,245131115769405,-27.48000000,-15.83999900,-38.76000000,17.793,21.100,0.00000000
1532327900060,245131135769438,-27.48000000,-16.08000000,-38.70000000,17.815,21.100,0.00000000
1532327900076,245131155769438,-27.48000000,-15.96000000,-39.05999800,17.831,21.100,0.00000000
1532327900097,245131175769438,-27.48000000,-15.90000000,-39.89999800,17.851,21.100,0.00000000
1532327900118,245131195769438,-27.18000000,-15.83999900,-40.26000000,17.872,21.100,0.00000000
1532327900137,245131215769438,-27.18000000,-15.96000000,-40.62000000,17.890,21.100,0.00000000
1532327900158,245131235769404,-27.59999800,-15.48000000,-40.80000000,17.910,21.100,0.00000000
1532327900178,245131255769404,-27.84000000,-15.36000000,-40.55999800,17.930,21.100,0.00000000
1532327900196,245131275769404,-28.32000000,-15.17999900,-39.96000000,17.947,21.100,0.00000000
1532327900216,245131295769404,-28.08000000,-15.05999900,-40.37999700,17.967,21.100,0.00000000
1532327900323,245131315769404,-27.48000000,-15.00000000,-40.50000000,18.071,21.100,0.00000000
1532327900323,245131335769404,-27.18000000,-14.88000000,-40.80000000,18.071,21.100,0.00000000
1532327900324,245131355769404,-26.93999900,-14.94000000,-41.57999800,18.071,21.100,0.00000000
1532327900324,245131375769404,-26.88000000,-14.88000000,-41.28000000,18.071,21.100,0.00000000
1532327900324,245131395769404,-27.24000000,-14.70000000,-41.57999800,18.071,21.100,0.00000000
1532327900337,245131415769437,-27.42000000,-14.34000000,-41.82000000,18.084,21.100,0.00000000
1532327900360,245131435769437,-27.30000000,-14.46000000,-42.00000000,18.106,21.100,0.00000000
1532327900377,245131455769437,-27.72000000,-14.34000000,-42.30000000,18.123,21.100,0.00000000
1532327900396,245131475769437,-27.59999800,-14.58000000,-42.48000000,18.141,21.100,0.00000000
1532327900418,245131495769437,-27.35999900,-14.63999900,-42.48000000,18.163,21.100,0.00000000
1532327900438,245131515769437,-27.48000000,-14.34000000,-42.36000000,18.182,21.100,0.00000000
1532327900458,245131535769437,-27.06000000,-14.40000000,-42.66000000,18.202,21.100,0.00000000
1532327900478,245131555769470,-27.11999900,-13.86000000,-42.71999700,18.221,21.100,0.00000000
1532327900498,245131575769470,-27.30000000,-14.04000000,-42.96000000,18.240,21.100,0.00000000
1532327900516,245131595769470,-27.35999900,-13.74000000,-43.37999700,18.258,21.100,0.00000000
1532327900540,245131615769470,-27.30000000,-13.62000000,-43.55999800,18.281,21.100,0.00000000
1532327900558,245131635769470,-27.00000000,-13.74000000,-43.80000000,18.299,21.100,0.00000000
1532327900577,245131655769436,-26.93999900,-13.79999900,-43.68000000,18.317,21.100,0.00000000
1532327900599,245131675769436,-26.64000000,-13.98000000,-43.73999800,18.338,21.100,0.00000000
1532327900616,245131695769436,-26.82000000,-14.16000000,-43.44000000,18.355,21.100,0.00000000
1532327900638,245131715769436,-26.88000000,-14.75999900,-43.14000000,18.376,21.100,0.00000000
1532327900664,245131735769402,-27.00000000,-15.12000000,-43.07999800,18.401,21.100,0.00000000
1532327900677,245131755769402,-27.24000000,-16.02000000,-42.71999700,18.414,21.100,0.00000000
1532327900696,245131775769402,-27.72000000,-16.85999900,-42.84000000,18.433,21.100,0.00000000
1532327900719,245131795769402,-27.84000000,-17.10000000,-42.78000000,18.455,21.100,0.00000000
1532327900738,245131815769402,-28.08000000,-17.94000000,-42.78000000,18.473,21.100,0.00000000
1532327900759,245131835769402,-28.43999900,-18.48000000,-42.54000000,18.494,21.100,0.00000000
1532327900779,245131855769402,-28.43999900,-18.48000000,-42.36000000,18.513,21.100,0.00000000
1532327900796,245131875769402,-28.08000000,-19.19999900,-42.66000000,18.530,21.100,0.00000000
1532327900816,245131895769402,-27.18000000,-20.03999900,-42.84000000,18.549,21.100,0.00000000
1532327900839,245131915769435,-26.40000000,-20.10000000,-43.02000000,18.571,21.100,0.00000000
1532327900859,245131935769435,-25.92000000,-21.18000000,-43.37999700,18.591,21.100,0.00000000
1532327900876,245131955769435,-25.74000000,-21.42000000,-43.20000000,18.607,21.100,0.00000000
1532327900900,245131975769435,-25.68000000,-21.48000000,-43.14000000,18.630,21.100,0.00000000
1532327900916,245131995769435,-25.74000000,-21.84000000,-43.20000000,18.646,21.100,0.00000000
1532327900937,245132015769401,-25.14000000,-21.53999900,-43.07999800,18.666,21.100,0.00000000
1532327900960,245132035769401,-25.08000000,-21.48000000,-43.02000000,18.689,21.100,0.00000000
1532327900980,245132055769401,-25.56000000,-21.35999900,-43.44000000,18.708,21.100,0.00000000
1532327900997,245132075769401,-25.50000000,-21.72000000,-43.73999800,18.725,21.100,0.00000000
1532327901018,245132095769401,-25.74000000,-21.96000000,-43.62000000,18.745,21.100,0.00000000
1532327901037,245132115769401,-25.98000000,-22.26000000,-43.55999800,18.763,21.100,0.00000000
1532327901058,245132135769434,-25.38000000,-21.96000000,-43.32000000,18.784,21.100,0.00000000
1532327901078,245132155769400,-25.56000000,-21.90000000,-43.44000000,18.803,21.100,0.00000000
1532327901098,245132175769400,-25.56000000,-21.90000000,-44.04000000,18.823,21.100,0.00000000
1532327901120,245132195769400,-25.32000000,-21.72000000,-44.21999700,18.844,21.100,0.00000000
1532327901139,245132215769400,-25.68000000,-22.08000000,-44.04000000,18.862,21.100,0.00000000
1532327901157,245132235769400,-25.68000000,-21.53999900,-44.10000000,18.880,21.100,0.00000000
1532327901176,245132255769400,-25.74000000,-21.42000000,-43.80000000,18.898,21.100,0.00000000
1532327901199,245132275769400,-25.80000000,-21.72000000,-44.21999700,18.921,21.100,0.00000000
1532327901218,245132295769400,-25.56000000,-21.53999900,-44.64000000,18.939,21.100,0.00000000
1532327901298,245132315769400,-25.14000000,-21.48000000,-44.70000000,19.017,21.100,0.00000000
1532327901298,245132335769400,-25.56000000,-21.66000000,-44.39999800,19.017,21.100,0.00000000
1532327901299,245132355769400,-25.98000000,-21.24000000,-44.10000000,19.018,21.100,0.00000000
1532327901299,245132375769400,-26.27999900,-21.30000000,-43.92000000,19.018,21.100,0.00000000
1532327901319,245132395769400,-26.76000000,-21.53999900,-43.37999700,19.037,21.100,0.00000000
1532327901337,245132415769400,-26.46000000,-21.35999900,-43.98000000,19.055,21.100,0.00000000
1532327901357,245132435769400,-26.22000000,-21.72000000,-43.86000000,19.074,21.100,0.00000000
1532327901379,245132455769400,-26.22000000,-21.90000000,-44.04000000,19.095,21.100,0.00000000
1532327901396,245132475769400,-26.27999900,-21.90000000,-44.10000000,19.112,21.100,0.00000000
1532327901417,245132495769400,-25.92000000,-21.96000000,-43.62000000,19.132,21.100,0.00000000
1532327901440,245132515769366,-25.74000000,-21.53999900,-43.86000000,19.155,21.100,0.00000000
1532327901457,245132535769366,-25.74000000,-21.35999900,-43.32000000,19.171,21.100,0.00000000
1532327901478,245132555769399,-25.38000000,-21.53999900,-42.78000000,19.191,21.100,0.00000000
1532327901499,245132575769399,-25.80000000,-21.60000000,-43.02000000,19.212,21.100,0.00000000
1532327901517,245132595769399,-25.74000000,-21.96000000,-42.48000000,19.229,21.100,0.00000000
1532327901538,245132615769399,-25.80000000,-22.68000000,-42.66000000,19.250,21.100,0.00000000
1532327901559,245132635769432,-26.22000000,-23.10000000,-43.20000000,19.270,21.100,0.00000000
1532327901579,245132655769432,-26.16000000,-23.58000000,-42.60000000,19.289,21.100,0.00000000
1532327901597,245132675769432,-26.51999900,-23.82000000,-42.66000000,19.307,21.100,0.00000000
1532327901618,245132695769432,-26.34000000,-23.69999900,-42.84000000,19.327,21.100,0.00000000
1532327901637,245132715769432,-25.92000000,-23.93999900,-41.94000000,19.346,21.100,0.00000000
1532327901658,245132735769398,-25.85999900,-24.11999900,-42.00000000,19.366,21.100,0.00000000
1532327901679,245132755769398,-25.56000000,-24.72000000,-41.76000000,19.386,21.100,0.00000000
1532327901696,245132775769398,-25.43999900,-25.19999900,-40.92000000,19.403,21.100,0.00000000
1532327901718,245132795769398,-25.43999900,-25.50000000,-41.04000000,19.424,21.100,0.00000000
1532327901739,245132815769398,-25.56000000,-26.16000000,-40.86000000,19.445,21.100,0.00000000
1532327901760,245132835769398,-25.68000000,-26.58000000,-40.55999800,19.465,21.100,0.00000000
1532327901778,245132855769398,-26.03999900,-26.88000000,-40.80000000,19.483,21.100,0.00000000
1532327901798,245132875769398,-26.09999800,-26.93999900,-40.44000000,19.502,21.100,0.00000000
1532327901816,245132895769398,-26.09999800,-26.93999900,-40.02000000,19.519,21.100,0.00000000
1532327901836,245132915769431,-25.80000000,-27.42000000,-39.71999700,19.539,21.100,0.00000000
1532327901860,245132935769431,-25.14000000,-27.84000000,-39.00000000,19.562,21.100,0.00000000
1532327901877,245132955769431,-24.72000000,-28.61999900,-39.30000000,19.579,21.100,0.00000000
1532327901896,245132975769431,-24.00000000,-29.27999900,-39.42000000,19.597,21.100,0.00000000
1532327901918,245132995769431,-23.64000000,-29.27999900,-39.48000000,19.618,21.100,0.00000000
1532327901936,245133015769431,-23.46000000,-29.46000000,-39.89999800,19.636,21.100,0.00000000
1532327901958,245133035769431,-23.40000000,-29.58000000,-39.78000000,19.657,21.100,0.00000000
1532327901979,245133055769464,-23.46000000,-30.11999900,-39.54000000,19.678,21.100,0.00000000
1532327901998,245133075769464,-23.34000000,-30.24000000,-39.42000000,19.696,21.100,0.00000000
1532327902016,245133095769464,-23.40000000,-30.53999900,-38.70000000,19.714,21.100,0.00000000
1532327902038,245133115769464,-23.27999900,-30.84000000,-38.16000000,19.735,21.100,0.00000000
1532327902058,245133135769464,-22.85999900,-30.72000000,-38.04000000,19.754,21.100,0.00000000
1532327902078,245133155769430,-22.43999900,-30.90000000,-37.80000000,19.774,21.100,0.00000000
1532327902099,245133175769430,-22.14000000,-31.14000000,-37.80000000,19.794,21.100,0.00000000
1532327902118,245133195769430,-21.96000000,-31.32000000,-37.62000000,19.813,21.100,0.00000000
1532327902137,245133215769430,-22.02000000,-31.67999800,-37.32000000,19.831,21.100,0.00000000
1532327902160,245133235769396,-22.43999900,-32.21999700,-37.44000000,19.853,21.100,0.00000000
1532327902177,245133255769396,-22.38000000,-32.21999700,-37.55999800,19.870,21.100,0.00000000
1532327902198,245133275769396,-22.80000000,-32.57999800,-37.38000000,19.890,21.100,0.00000000
1532327902218,245133295769396,-23.03999900,-32.34000000,-37.32000000,19.910,21.100,0.00000000
1532327902237,245133315769396,-22.98000000,-32.16000000,-37.07999800,19.928,21.100,0.00000000
1532327902355,245133335769396,-23.22000000,-32.21999700,-37.02000000,20.043,21.100,0.00000000
1532327902355,245133355769396,-22.98000000,-32.16000000,-37.02000000,20.043,21.100,0.00000000
1532327902355,245133375769396,-22.92000000,-32.04000000,-36.66000000,20.043,21.100,0.00000000
1532327902355,245133395769396,-23.40000000,-31.85999900,-36.36000000,20.043,21.100,0.00000000
1532327902355,245133415769429,-23.64000000,-31.80000000,-35.46000000,20.043,21.100,0.00000000
1532327902417,245133435769429,-24.24000000,-31.61999900,-34.92000000,20.103,21.100,0.00000000
1532327902417,245133455769429,-24.66000000,-31.92000000,-34.20000000,20.103,21.100,0.00000000
1532327902417,245133475769429,-24.77999900,-31.92000000,-33.48000000,20.103,21.100,0.00000000
1532327902417,245133495769429,-25.08000000,-31.92000000,-33.48000000,20.103,21.100,0.00000000
1532327902436,245133515769395,-24.90000000,-31.80000000,-33.18000000,20.121,21.100,0.00000000
1532327902459,245133535769395,-24.77999900,-32.10000000,-33.12000000,20.143,21.100,0.00000000
1532327902476,245133555769395,-23.93999900,-31.80000000,-32.76000000,20.160,21.100,0.00000000
1532327902496,245133575769395,-23.27999900,-31.92000000,-31.80000000,20.179,21.100,0.00000000
1532327902518,245133595769395,-23.22000000,-32.39999800,-31.14000000,20.201,21.100,0.00000000
1532327902536,245133615769395,-23.03999900,-31.98000000,-31.01999900,20.218,21.100,0.00000000
1532327902557,245133635769428,-23.93999900,-32.10000000,-30.72000000,20.239,21.100,0.00000000
1532327902580,245133655769394,-24.06000000,-32.28000000,-30.66000000,20.261,21.100,0.00000000
1532327902617,245133675769394,-23.88000000,-32.21999700,-30.24000000,20.297,21.100,0.00000000
1532327902619,245133695769394,-23.58000000,-32.64000000,-29.58000000,20.299,21.100,0.00000000
1532327902639,245133715769394,-23.22000000,-33.42000000,-28.85999900,20.318,21.100,0.00000000
1532327902657,245133735769394,-23.40000000,-33.78000000,-28.74000000,20.336,21.100,0.00000000
1532327902677,245133755769394,-23.82000000,-33.66000000,-28.43999900,20.355,21.100,0.00000000
1532327902699,245133775769394,-24.42000000,-33.60000000,-27.77999900,20.376,21.100,0.00000000
1532327902717,245133795769394,-24.66000000,-33.84000000,-27.53999900,20.394,21.100,0.00000000
1532327902737,245133815769394,-24.66000000,-33.84000000,-26.82000000,20.413,21.100,0.00000000
1532327902759,245133835769394,-24.60000000,-34.20000000,-26.51999900,20.435,21.100,0.00000000
1532327902777,245133855769394,-24.11999900,-34.20000000,-26.34000000,20.452,21.100,0.00000000
1532327902799,245133875769394,-23.82000000,-34.38000000,-25.85999900,20.473,21.100,0.00000000
1532327902818,245133895769394,-22.98000000,-34.14000000,-25.38000000,20.492,21.100,0.00000000
1532327902837,245133915769394,-21.90000000,-34.80000000,-24.96000000,20.510,21.100,0.00000000
1532327902857,245133935769394,-22.02000000,-35.39999800,-24.72000000,20.530,21.100,0.00000000
1532327902879,245133955769394,-21.72000000,-34.92000000,-24.48000000,20.551,21.100,0.00000000
1532327902897,245133975769394,-22.19999900,-35.52000000,-24.18000000,20.569,21.100,0.00000000
1532327902917,245133995769394,-22.26000000,-35.34000000,-23.64000000,20.588,21.100,0.00000000
1532327902939,245134015769360,-21.60000000,-34.98000000,-23.51999900,20.609,21.100,0.00000000
1532327902957,245134035769360,-21.66000000,-35.46000000,-23.27999900,20.627,21.100,0.00000000
1532327902977,245134055769393,-21.06000000,-35.16000000,-23.16000000,20.646,21.100,0.00000000
1532327903000,245134075769393,-20.82000000,-35.21999700,-23.27999900,20.668,21.100,0.00000000
1532327903016,245134095769393,-20.52000000,-35.70000000,-22.61999900,20.684,21.100,0.00000000
1532327903036,245134115769393,-20.16000000,-35.46000000,-22.19999900,20.703,21.100,0.00000000
1532327903060,245134135769426,-20.16000000,-36.00000000,-21.66000000,20.727,21.100,0.00000000
1532327903077,245134155769426,-20.46000000,-36.30000000,-21.48000000,20.743,21.100,0.00000000
1532327903097,245134175769426,-20.64000000,-36.30000000,-21.53999900,20.763,21.100,0.00000000
1532327903119,245134195769426,-20.22000000,-36.42000000,-21.60000000,20.784,21.100,0.00000000
1532327903137,245134215769426,-20.69999900,-35.88000000,-21.35999900,20.801,21.100,0.00000000
1532327903157,245134235769392,-20.64000000,-35.21999700,-21.06000000,20.821,21.100,0.00000000
1532327903179,245134255769392,-21.00000000,-34.73999800,-20.82000000,20.842,21.100,0.00000000
1532327903198,245134275769392,-21.35999900,-34.55999800,-20.76000000,20.861,21.100,0.00000000
1532327903220,245134295769392,-21.42000000,-34.55999800,-21.24000000,20.882,21.100,0.00000000
1532327903290,245134315769392,-21.60000000,-34.38000000,-21.30000000,20.950,21.100,0.00000000
1532327903290,245134335769392,-21.35999900,-34.14000000,-20.93999900,20.950,21.100,0.00000000
1532327903290,245134355769392,-20.58000000,-33.18000000,-20.52000000,20.950,21.100,0.00000000
1532327903298,245134375769392,-20.34000000,-32.52000000,-20.27999900,20.958,21.100,0.00000000
1532327903322,245134395769392,-20.34000000,-32.10000000,-19.92000000,20.981,21.100,0.00000000
1532327903337,245134415769392,-20.40000000,-31.50000000,-19.98000000,20.996,21.100,0.00000000
1532327903360,245134435769392,-21.18000000,-31.92000000,-19.56000000,21.018,21.100,0.00000000
1532327903376,245134455769392,-21.48000000,-31.61999900,-19.32000000,21.033,21.100,0.00000000
1532327903398,245134475769392,-21.72000000,-31.50000000,-18.90000000,21.055,21.100,0.00000000
1532327903419,245134495769392,-21.96000000,-31.26000000,-18.24000000,21.075,21.100,0.00000000
1532327903436,245134515769392,-22.50000000,-30.77999900,-17.82000000,21.092,21.100,0.00000000
1532327903457,245134535769392,-22.43999900,-30.48000000,-17.10000000,21.112,21.100,0.00000000
1532327903478,245134555769425,-22.38000000,-30.00000000,-16.85999900,21.132,21.100,0.00000000
1532327903500,245134575769425,-22.38000000,-29.76000000,-16.61999900,21.154,21.100,0.00000000
1532327903517,245134595769425,-22.56000000,-29.46000000,-16.61999900,21.170,21.100,0.00000000
1532327903538,245134615769425,-22.50000000,-29.03999900,-16.32000000,21.191,21.100,0.00000000
1532327903557,245134635769425,-22.43999900,-28.38000000,-16.32000000,21.209,21.100,0.00000000
1532327903576,245134655769391,-22.80000000,-28.08000000,-16.26000000,21.227,21.100,0.00000000
1532327903601,245134675769391,-22.74000000,-27.53999900,-16.08000000,21.252,21.100,0.00000000
1532327903618,245134695769391,-22.98000000,-27.53999900,-15.90000000,21.268,21.100,0.00000000
1532327903638,245134715769391,-23.22000000,-27.53999900,-15.42000000,21.288,21.100,0.00000000
1532327903660,245134735769357,-22.92000000,-27.72000000,-15.29999900,21.309,21.100,0.00000000
1532327903677,245134755769357,-22.92000000,-27.66000000,-15.00000000,21.325,21.100,0.00000000
1532327903696,245134775769357,-23.34000000,-27.35999900,-15.17999900,21.344,21.100,0.00000000
1532327903718,245134795769357,-23.10000000,-27.48000000,-15.17999900,21.365,21.100,0.00000000
1532327903737,245134815769357,-23.27999900,-27.00000000,-14.75999900,21.384,21.100,0.00000000
1532327903757,245134835769357,-23.34000000,-27.00000000,-14.82000000,21.403,21.100,0.00000000
1532327903778,245134855769357,-22.80000000,-27.00000000,-14.34000000,21.424,21.100,0.00000000
1532327903802,245134875769357,-22.92000000,-26.69999900,-14.09999900,21.447,21.100,0.00000000
1532327903818,245134895769357,-22.85999900,-26.76000000,-14.04000000,21.462,21.100,0.00000000
1532327903838,245134915769357,-22.32000000,-26.58000000,-13.55999900,21.482,21.100,0.00000000
1532327903857,245134935769357,-22.26000000,-26.40000000,-13.44000000,21.500,21.100,0.00000000
1532327903877,245134955769357,-22.02000000,-25.92000000,-13.25999900,21.520,21.100,0.00000000
1532327903899,245134975769357,-21.72000000,-25.38000000,-13.44000000,21.541,21.100,0.00000000
1532327903918,245134995769357,-22.08000000,-24.72000000,-13.55999900,21.559,21.100,0.00000000
1532327903937,245135015769357,-22.14000000,-24.48000000,-13.62000000,21.578,21.100,0.00000000
1532327903959,245135035769357,-22.19999900,-24.84000000,-13.55999900,21.599,21.100,0.00000000
1532327903977,245135055769357,-22.19999900,-24.84000000,-13.38000000,21.617,21.100,0.00000000
1532327903998,245135075769357,-21.77999900,-25.14000000,-13.13999900,21.637,21.100,0.00000000
1532327904019,245135095769357,-21.72000000,-25.19999900,-12.96000000,21.657,21.100,0.00000000
1532327904036,245135115769357,-21.24000000,-24.84000000,-12.96000000,21.674,21.100,0.00000000
1532327904058,245135135769390,-21.00000000,-24.72000000,-13.01999950,21.695,21.100,0.00000000
1532327904078,245135155769356,-20.76000000,-24.53999900,-12.78000000,21.715,21.100,0.00000000
1532327904097,245135175769356,-20.46000000,-24.42000000,-12.54000000,21.733,21.100,0.00000000
1532327904118,245135195769356,-21.00000000,-24.24000000,-12.24000000,21.753,21.100,0.00000000
1532327904139,245135215769356,-20.82000000,-23.76000000,-11.88000000,21.774,21.100,0.00000000
1532327904158,245135235769356,-21.24000000,-23.76000000,-12.30000000,21.792,21.100,0.00000000
1532327904177,245135255769356,-21.48000000,-23.34000000,-12.78000000,21.811,21.100,0.00000000
1532327904201,245135275769356,-21.42000000,-22.85999900,-13.08000000,21.834,21.100,0.00000000
1532327904217,245135295769356,-21.84000000,-22.98000000,-13.08000000,21.850,21.100,0.00000000
1532327904238,245135315769356,-21.60000000,-22.38000000,-12.42000000,21.870,21.100,0.00000000
1532327904287,245135335769356,-21.11999900,-22.19999900,-12.54000000,21.917,21.100,0.00000000
1532327904287,245135355769356,-20.88000000,-21.90000000,-12.36000000,21.917,21.100,0.00000000
1532327904297,245135375769356,-20.76000000,-21.42000000,-12.59999900,21.927,21.100,0.00000000
1532327904319,245135395769356,-20.76000000,-20.64000000,-13.25999900,21.949,21.100,0.00000000
1532327904337,245135415769356,-21.60000000,-19.80000000,-12.90000000,21.966,21.100,0.00000000
1532327904357,245135435769356,-22.19999900,-19.43999900,-13.13999900,21.985,21.100,0.00000000
1532327904377,245135455769356,-22.85999900,-18.77999900,-12.84000000,22.005,21.100,0.00000000
1532327904397,245135475769356,-23.22000000,-18.72000000,-12.90000000,22.024,21.100,0.00000000
1532327904418,245135495769356,-23.34000000,-17.88000000,-13.25999900,22.045,21.100,0.00000000
1532327904438,245135515769356,-22.92000000,-17.40000000,-13.74000000,22.064,21.100,0.00000000
1532327904457,245135535769356,-22.50000000,-16.92000000,-13.79999900,22.082,21.100,0.00000000
1532327904476,245135555769389,-22.92000000,-16.14000000,-13.67999900,22.101,21.100,0.00000000
1532327904499,245135575769389,-22.98000000,-16.14000000,-13.44000000,22.123,21.100,0.00000000
1532327904519,245135595769389,-23.22000000,-15.42000000,-13.20000000,22.143,21.100,0.00000000
1532327904536,245135615769389,-24.42000000,-14.82000000,-13.13999900,22.159,21.100,0.00000000
1532327904559,245135635769422,-24.77999900,-14.63999900,-13.32000000,22.181,21.100,0.00000000
1532327904578,245135655769422,-24.90000000,-14.09999900,-13.32000000,22.200,21.100,0.00000000
1532327904597,245135675769422,-25.38000000,-13.50000000,-13.13999900,22.218,21.100,0.00000000
1532327904619,245135695769422,-24.90000000,-13.01999950,-13.98000000,22.240,21.100,0.00000000
1532327904637,245135715769422,-24.90000000,-12.42000000,-14.04000000,22.257,21.100,0.00000000
1532327904659,245135735769388,-25.01999900,-12.00000000,-13.98000000,22.278,21.100,0.00000000
1532327904682,245135755769388,-24.90000000,-11.82000000,-14.40000000,22.301,21.100,0.00000000
1532327904698,245135775769388,-25.01999900,-11.82000000,-13.67999900,22.316,21.100,0.00000000
1532327904717,245135795769388,-24.35999900,-11.75999900,-13.08000000,22.335,21.100,0.00000000
1532327904737,245135815769388,-24.84000000,-11.70000000,-13.32000000,22.354,21.100,0.00000000
1532327904758,245135835769388,-25.08000000,-11.46000000,-13.13999900,22.375,21.100,0.00000000
1532327904777,245135855769388,-25.19999900,-11.34000000,-13.32000000,22.393,21.100,0.00000000
1532327904798,245135875769388,-25.80000000,-11.04000000,-13.44000000,22.413,21.100,0.00000000
1532327904816,245135895769388,-25.68000000,-10.98000000,-13.25999900,22.431,21.100,0.00000000
