id,time,x,y,z
1051,1508482285340,-32.3125,-0.5625,-27.625
1052,1508482285350,-32.6875,-2.0625,-28
1053,1508482285360,-33.0625,-1.3125,-27.625
1054,1508482285369,-32.3125,-1.3125,-28.4375
1055,1508482285380,-33.0625,-1.3125,-28
1056,1508482285389,-32.6875,-0.5625,-28
1057,1508482285398,-31.9375,-0.5625,-28
1058,1508482285407,-33.0625,-0.9375,-29.1875
1059,1508482285415,-32.3125,-1.3125,-28
1060,1508482285423,-31.9375,0.125,-26.8125
1061,1508482285432,-32.3125,0.875,-27.25
1062,1508482285440,-32.3125,0.875,-29.25
1063,1508482285451,-32.6875,0.875,-28.0625
1064,1508482285459,-31.5625,1.25,-28
1065,1508482285469,-32.6875,2,-29.625
1066,1508482285478,-32.3125,2.375,-28.8125
1067,1508482285487,-32.6875,2,-28.8125
1068,1508482285495,-31.9375,0.875,-28.4375
1069,1508482285504,-31.9375,-0.25,-29.25
1070,1508482285530,-32.3125,-0.5625,-29.1875
1071,1508482285545,-32.6875,-0.5625,-28.8125
1072,1508482285565,-31.5625,0.125,-30.0625
1073,1508482285585,-31.9375,0.5,-28.8125
1074,1508482285605,-31.9375,1.25,-28.0625
1075,1508482285624,-30.8125,2,-30.4375
1076,1508482285645,-30.8125,1.25,-30.8125
1077,1508482285664,-30.4375,2,-30.8125
1078,1508482285684,-29.75,2,-31.625
1079,1508482285705,-30.0625,2.75,-31.25
1080,1508482285724,-29.75,1.625,-30.8125
1081,1508482285745,-29.375,0.5,-31.25
1082,1508482285767,-29.375,1.25,-31.625
1083,1508482285784,-29.375,1.25,-32
1084,1508482285806,-29.75,0.875,-32.0625
1085,1508482285824,-29.75,1.625,-31.25
1086,1508482285850,-29.75,1.625,-32.0625
1087,1508482285863,-30.0625,2,-31.625
1088,1508482285885,-29.75,1.25,-32.0625
1089,1508482285911,-30.0625,2.375,-30.8125
1090,1508482285924,-29.375,1.625,-32.0625
1091,1508482285944,-29.375,1.625,-31.625
1092,1508482285964,-29.75,2.375,-32.4375
1093,1508482285984,-29,2,-32.8125
1094,1508482286004,-29,0.875,-32.0625
1095,1508482286024,-29,0.875,-33.25
1096,1508482286044,-29.375,0.875,-32.4375
1097,1508482286064,-30.0625,1.25,-33.25
1098,1508482286086,-29.75,-0.25,-32.0625
1099,1508482286103,-29.375,-0.25,-31.625
1100,1508482286124,-29.75,-0.25,-30.875
1101,1508482286144,-30.4375,-0.5625,-32.0625
1102,1508482286163,-30.0625,-0.9375,-31.25
1103,1508482286184,-30.8125,-0.25,-31.25
1104,1508482286204,-29.75,-0.9375,-31.25
1105,1508482286225,-30.0625,-1.6875,-32.4375
1106,1508482286243,-30.0625,-1.3125,-32.0625
1107,1508482286263,-30.0625,-1.3125,-32.4375
1108,1508482286284,-29.75,-1.3125,-31.625
1109,1508482286303,-30.0625,-1.3125,-33.25
1110,1508482286323,-29.375,-0.25,-32.875
1111,1508482286343,-29.375,-0.5625,-31.25
1112,1508482286363,-29,-0.5625,-32.8125
1113,1508482286383,-29,-0.25,-32.4375
1114,1508482286403,-28.625,0.125,-32.4375
1115,1508482286427,-29,0.5,-33.6875
1116,1508482286446,-29.375,1.25,-34.4375
1117,1508482286462,-29.375,0.5,-34.0625
1118,1508482286483,-29.375,0.125,-33.625
1119,1508482286502,-29,0.875,-34.4375
1120,1508482286523,-29.375,-0.25,-34.0625
1121,1508482286544,-29.375,-0.25,-33.625
1122,1508482286562,-28.625,0.5,-33.625
1123,1508482286583,-29,0.5,-33.25
1124,1508482286602,-29,0.875,-32.4375
1125,1508482286623,-29,1.625,-34.4375
1126,1508482286644,-28.625,1.25,-35.25
1127,1508482286662,-28.25,2,-34.4375
1128,1508482286682,-28.625,2.375,-34.4375
1129,1508482286703,-28.25,2,-34.4375
1130,1508482286722,-27.875,2.375,-36.0625
1131,1508482286744,-27.5,1.625,-34.875
1132,1508482286763,-27.875,1.625,-34.8125
1133,1508482286782,-27.875,0.875,-34.4375
1134,1508482286802,-28.625,1.625,-33.25
1135,1508482286822,-27.875,1.625,-35.25
1136,1508482286842,-28.25,1.625,-34.4375
1137,1508482286863,-27.5,1.625,-35.625
1138,1508482286882,-27.875,0.875,-34.4375
1139,1508482286902,-27.125,1.25,-35.25
1140,1508482286922,-27.125,1.625,-35.25
1141,1508482286942,-27.5,1.625,-35.625
1142,1508482286962,-26.75,0.5,-35.625
1143,1508482286982,-26.75,0.5,-34.875
1144,1508482287002,-26.75,1.625,-36.0625
1145,1508482287022,-27.5,0.875,-35.25
1146,1508482287043,-27.125,0.875,-34.875
1147,1508482287062,-27.875,0.5,-34.875
1148,1508482287082,-27.875,0.5,-36.0625
1149,1508482287102,-27.5,0.875,-35.25
1150,1508482287122,-27.875,0.875,-35.25
1151,1508482287142,-27.5,1.625,-34.4375
1152,1508482287162,-26.75,1.25,-36.5
1153,1508482287181,-26.75,1.625,-36.0625
1154,1508482287201,-27.125,1.625,-36.5
1155,1508482287221,-26.4375,2,-35.625
1156,1508482287242,-26.0625,2.375,-37.25
1157,1508482287261,-26.4375,1.625,-35.625
1158,1508482287281,-26.0625,2.375,-36.875
1159,1508482287301,-25.6875,2.375,-37.625
1160,1508482287321,-24.9375,3.4375,-36.4375
1161,1508482287341,-24.1875,3.0625,-36.4375
1162,1508482287361,-24.5625,3.0625,-36.4375
1163,1508482287381,-24.1875,3.4375,-37.25
1164,1508482287401,-24.5625,3.4375,-36.875
1165,1508482287425,-24.5625,4.1875,-37.6875
1166,1508482287441,-24.5625,3.4375,-36.4375
1167,1508482287461,-24.9375,3.4375,-37.6875
1168,1508482287481,-24.5625,2.75,-39.25
1169,1508482287501,-24.1875,3.4375,-38.875
1170,1508482287521,-24.5625,2.75,-38.875
1171,1508482287541,-24.1875,2.375,-38.0625
1172,1508482287561,-23.4375,3.0625,-38.0625
1173,1508482287580,-23.8125,2.6875,-38.875
1174,1508482287601,-23.8125,3.4375,-38.875
1175,1508482287621,-24.1875,3.8125,-39.25
1176,1508482287640,-24.1875,4.5625,-39.6875
1177,1508482287660,-23.4375,4.1875,-38.4375
1178,1508482287680,-22.75,4.1875,-38.875
1179,1508482287700,-22.75,4.1875,-38.0625
1180,1508482287722,-23.4375,4.5625,-39.25
1181,1508482287740,-23.4375,4.1875,-39.6875
1182,1508482287761,-23.125,4.5625,-39.6875
1183,1508482287780,-23.4375,4.1875,-40.0625
1184,1508482287800,-22.375,3.8125,-39.6875
1185,1508482287820,-22.75,3.8125,-39.25
1186,1508482287840,-22.75,4.1875,-40.5
1187,1508482287860,-22.375,2.375,-40.5
1188,1508482287880,-21.625,2.75,-40.5
1189,1508482287900,-22,2.375,-40.0625
1190,1508482287920,-21.25,1.625,-40.0625
1191,1508482287940,-20.875,1.625,-39.6875
1192,1508482287960,-20.875,1.25,-40.0625
1193,1508482287980,-20.875,1.625,-40.875
1194,1508482288000,-20.5,1.625,-40.0625
1195,1508482288020,-20.875,2,-41.25
1196,1508482288040,-20.875,2,-42.0625
1197,1508482288059,-20.5,1.625,-42.0625
1198,1508482288080,-20.875,2.375,-41.25
1199,1508482288099,-21.25,2.375,-41.25
1200,1508482288120,-20.875,1.25,-41.6875
1201,1508482288139,-21.25,2,-42.0625
1202,1508482288160,-22.375,2.375,-42.0625
1203,1508482288179,-21.625,1.25,-40.875
1204,1508482288199,-22.375,2.375,-40.875
1205,1508482288219,-21.625,3.0625,-41.25
1206,1508482288240,-22.375,2.375,-41.25
1207,1508482288259,-21.625,3.0625,-41.6875
1208,1508482288279,-22.375,3.0625,-41.6875
1209,1508482288299,-21.25,2.375,-41.6875
1210,1508482288319,-22,2.375,-41.6875
1211,1508482288339,-21.625,2,-41.25
1212,1508482288359,-21.25,2,-42.0625
1213,1508482288379,-21.625,2.375,-42.0625
1214,1508482288399,-22,3.0625,-42.5
1215,1508482288419,-21.625,4.9375,-41.25
1216,1508482288439,-22.375,3.8125,-41.6875
1217,1508482288459,-22.375,3.4375,-42.0625
1218,1508482288479,-21.625,3.0625,-42.5
1219,1508482288499,-21.25,2.75,-42.5
1220,1508482288519,-22.375,3.0625,-42.0625
1221,1508482288539,-22,3.8125,-42.0625
1222,1508482288559,-20.875,2.375,-42.0625
1223,1508482288578,-22,3.0625,-42.0625
1224,1508482288598,-22,2.375,-43.3125
1225,1508482288618,-21.625,2.375,-43.3125
1226,1508482288641,-22.375,2.75,-42.0625
1227,1508482288658,-22.375,3.8125,-44.0625
1228,1508482288678,-22.375,3.8125,-43.3125
1229,1508482288698,-22.75,3.8125,-43.6875
1230,1508482288718,-23.125,3.8125,-41.6875
1231,1508482288738,-22.375,3.8125,-43.3125
1232,1508482288758,-23.125,4.5625,-44.125
1233,1508482288778,-23.4375,3.8125,-42.5
1234,1508482288798,-23.4375,3.4375,-42.5
1235,1508482288818,-23.8125,3.4375,-42.875
1236,1508482288838,-24.5625,3.4375,-42.5
1237,1508482288858,-25.3125,2.375,-42.5
1238,1508482288878,-24.9375,3.0625,-41.6875
1239,1508482288898,-25.6875,2.375,-42.5
1240,1508482288918,-26.0625,3.0625,-42.5
1241,1508482288939,-25.6875,3.4375,-42.0625
1242,1508482288958,-26.0625,3.4375,-42.5
1243,1508482288978,-25.6875,3.4375,-43.3125
1244,1508482288998,-26.4375,2.6875,-42.0625
1245,1508482289017,-26.4375,2.75,-41.6875
1246,1508482289038,-27.125,3.0625,-41.25
1247,1508482289057,-28.25,2.375,-41.25
1248,1508482289077,-28.625,3.4375,-41.6875
1249,1508482289097,-29.75,3.8125,-40.5
1250,1508482289121,-29.75,2.6875,-40.875
1251,1508482289137,-29.75,2.75,-42.0625
1252,1508482289158,-29.75,3.4375,-40.5
1253,1508482289178,-30.0625,2.375,-40.5
1254,1508482289200,-30.8125,2.375,-42.0625
1255,1508482289217,-30.8125,1.625,-40.0625
1256,1508482289237,-30.8125,1.25,-41.25
1257,1508482289257,-31.5625,1.25,-41.25
1258,1508482289277,-31.1875,0.5,-40.875
1259,1508482289297,-31.1875,1.25,-40.875
1260,1508482289317,-32.3125,0.5,-41.6875
1261,1508482289337,-31.9375,0.5,-42.875
1262,1508482289357,-31.5625,0.125,-42.875
1263,1508482289377,-31.9375,-0.25,-40.875
1264,1508482289397,-32.6875,0.875,-41.6875
1265,1508482289417,-31.9375,0.5,-40.875
1266,1508482289437,-32.6875,0.5,-41.25
1267,1508482289456,-33.375,-0.5625,-41.25
1268,1508482289476,-32.6875,-1.3125,-41.25
1269,1508482289496,-33.0625,-2.0625,-42.0625
1270,1508482289526,-32.3125,-2.0625,-41.25
1271,1508482289546,-32.6875,-2.0625,-41.25
1272,1508482289562,-33.375,-0.9375,-42.0625
1273,1508482289582,-33.75,-2.4375,-41.25
1274,1508482289596,-33.375,-2.0625,-40.4375
1275,1508482289616,-34.125,-1.6875,-40.875
1276,1508482289642,-34.125,-0.9375,-39.6875
1277,1508482289655,-33.75,-1.3125,-40.5
1278,1508482289676,-34.5,-1.6875,-41.25
1279,1508482289696,-34.5,-1.6875,-41.25
1280,1508482289716,-34.5,-2.4375,-40.875
1281,1508482289736,-35.25,-2.4375,-40.875
1282,1508482289759,-35.25,-1.6875,-40.5
1283,1508482289779,-35.625,-2.4375,-40.4375
1284,1508482289795,-36.3125,-2.0625,-40.875
1285,1508482289815,-36.375,-2.8125,-40.0625
1286,1508482289837,-36.6875,-3.5625,-39.6875
1287,1508482289855,-36.6875,-3.1875,-39.6875
1288,1508482289875,-35.625,-3.1875,-39.6875
1289,1508482289895,-37.0625,-2.8125,-39.6875
1290,1508482289915,-36.6875,-3.1875,-38.875
1291,1508482289936,-36.375,-3.5625,-39.25
1292,1508482289956,-35.625,-3.1875,-39.6875
1293,1508482289975,-36.6875,-3.875,-39.25
1294,1508482289995,-36.375,-3.1875,-38.875
1295,1508482290015,-36,-3.875,-38.0625
1296,1508482290035,-36.6875,-3.1875,-38.5
1297,1508482290055,-37.4375,-3.875,-37.25
1298,1508482290075,-37.0625,-2.8125,-36.875
1299,1508482290095,-37.8125,-2.8125,-37.25
1300,1508482290115,-38.1875,-3.5625,-36.5
1301,1508482290135,-37.8125,-3.875,-36.875
1302,1508482290155,-37.4375,-3.875,-36.0625
1303,1508482290175,-37.4375,-3.5625,-37.25
1304,1508482290195,-37.0625,-3.1875,-36.4375
1305,1508482290215,-37.8125,-4.625,-36.0625
1306,1508482290235,-37.0625,-4.25,-35.625
1307,1508482290255,-37.8125,-4.625,-36.875
1308,1508482290275,-37.4375,-4.625,-36.4375
1309,1508482290295,-36.3125,-4.625,-37.25
1310,1508482290315,-37.0625,-5,-37.6875
1311,1508482290335,-36.6875,-3.875,-37.25
1312,1508482290355,-37.0625,-4.625,-36.0625
1313,1508482290374,-37.0625,-4.625,-37.25
1314,1508482290395,-36,-5,-38.0625
1315,1508482290414,-36.375,-3.875,-36.875
1316,1508482290435,-35.625,-3.5625,-35.625
1317,1508482290454,-36.375,-4.25,-36.5
1318,1508482290474,-35.25,-5,-36.4375
1319,1508482290495,-35.25,-6.875,-37.6875
1320,1508482290514,-34.875,-6.875,-36.875
1321,1508482290534,-34.5,-7.1875,-38.0625
1322,1508482290554,-34.875,-6.875,-37.6875
1323,1508482290574,-34.5,-7.1875,-36.875
1324,1508482290594,-34.125,-6.875,-36.875
1325,1508482290614,-34.5,-7.9375,-37.25
1326,1508482290634,-34.125,-7.5625,-38.4375
1327,1508482290655,-33.75,-7.1875,-36.875
1328,1508482290674,-33.75,-7.5625,-37.25
1329,1508482290694,-33.375,-7.5625,-37.25
1330,1508482290714,-34.125,-8.3125,-36.875
1331,1508482290734,-34.875,-8.6875,-36.4375
1332,1508482290757,-33.375,-8.6875,-35.625
1333,1508482290775,-33.0625,-10.1875,-37.25
1334,1508482290793,-33.75,-10.1875,-36.875
1335,1508482290813,-34.125,-11.25,-36.875
1336,1508482290834,-33.75,-10.875,-37.25
1337,1508482290853,-34.5,-11.625,-36.4375
1338,1508482290873,-34.125,-12.375,-36.0625
1339,1508482290893,-34.875,-12.375,-36.4375
1340,1508482290914,-34.125,-12.75,-36.0625
1341,1508482290933,-34.125,-12.75,-34.8125
1342,1508482290953,-33.75,-13.4375,-35.25
1343,1508482290973,-33.75,-14.1875,-33.625
1344,1508482290993,-33.375,-13.8125,-35.25
1345,1508482291014,-33.0625,-15.3125,-36.0625
1346,1508482291033,-33.375,-15.3125,-35.25
1347,1508482291053,-33.375,-14.9375,-36.5
1348,1508482291074,-32.6875,-14.1875,-35.625
1349,1508482291093,-32.3125,-15.3125,-34.875
1350,1508482291115,-33.0625,-14.1875,-35.625
1351,1508482291133,-33.75,-14.5625,-34.4375
1352,1508482291153,-34.125,-13.8125,-35.25
1353,1508482291173,-33.375,-14.9375,-35.25
1354,1508482291193,-32.6875,-13.8125,-35.25
1355,1508482291213,-33.0625,-14.1875,-34.4375
1356,1508482291233,-33.375,-13.8125,-34.4375
1357,1508482291252,-33.375,-13.8125,-34.4375
1358,1508482291273,-33.0625,-14.1875,-35.25
1359,1508482291293,-32.3125,-14.1875,-34.4375
1360,1508482291313,-33.0625,-13.8125,-34.875
1361,1508482291333,-33.0625,-14.5625,-34.875
1362,1508482291353,-33.0625,-14.5625,-34.0625
1363,1508482291372,-32.6875,-14.9375,-35.625
1364,1508482291393,-31.9375,-14.1875,-35.25
1365,1508482291413,-32.6875,-13.8125,-36.0625
1366,1508482291434,-33.0625,-14.5625,-35.625
1367,1508482291454,-32.3125,-15.3125,-35.25
1368,1508482291473,-31.1875,-16.4375,-35.25
1369,1508482291494,-31.5625,-16.0625,-36.4375
1370,1508482291512,-30.8125,-16.0625,-36.0625
1371,1508482291532,-30.8125,-16.4375,-37.25
1372,1508482291552,-31.5625,-16.0625,-37.25
1373,1508482291572,-31.1875,-15.6875,-37.25
1374,1508482291591,-31.5625,-16.0625,-37.6875
1375,1508482291611,-31.1875,-14.9375,-36.875
1376,1508482291632,-30.4375,-15.3125,-37.25
1377,1508482291652,-30.8125,-15.6875,-38.0625
1378,1508482291671,-30.4375,-15.6875,-37.25
1379,1508482291691,-30.4375,-16.0625,-37.6875
1380,1508482291713,-30.8125,-15.6875,-38.0625
1381,1508482291731,-30.0625,-15.6875,-39.25
1382,1508482291752,-30.0625,-16.0625,-37.6875
1383,1508482291771,-30.0625,-16.0625,-37.625
1384,1508482291791,-30.0625,-15.6875,-36.4375
1385,1508482291812,-29.75,-16.4375,-37.6875
1386,1508482291832,-29.75,-16.0625,-36.4375
1387,1508482291852,-29.75,-16.4375,-37.25
1388,1508482291871,-29.375,-16.75,-37.6875
1389,1508482291891,-29.375,-17.125,-38.0625
1390,1508482291911,-29.75,-16.4375,-38.4375
1391,1508482291931,-28.625,-16.75,-36.4375
1392,1508482291952,-28.625,-17.5,-39.25
1393,1508482291970,-28.625,-17.125,-38.4375
1394,1508482291992,-28.625,-17.125,-38.0625
1395,1508482292010,-29.375,-15.6875,-38.4375
1396,1508482292031,-29,-16.4375,-38.0625
1397,1508482292050,-29,-16.0625,-38.4375
1398,1508482292072,-29.375,-15.3125,-38.0625
1399,1508482292090,-29,-14.9375,-38.4375
1400,1508482292112,-29.75,-14.1875,-37.25
1401,1508482292130,-29,-14.9375,-37.6875
1402,1508482292150,-29.375,-14.1875,-38.0625
1403,1508482292170,-28.625,-14.5625,-37.25
1404,1508482292190,-29.75,-14.1875,-38.875
1405,1508482292213,-29,-14.1875,-37.625
1406,1508482292231,-29.375,-13.125,-38.875
1407,1508482292250,-29.375,-13.4375,-38.4375
1408,1508482292271,-28.625,-12.75,-37.25
1409,1508482292290,-28.625,-13.125,-37.25
1410,1508482292311,-29,-12.75,-36.875
1411,1508482292330,-28.625,-11.625,-37.625
1412,1508482292351,-29,-11.25,-37.6875
1413,1508482292374,-28.625,-10.875,-37.25
1414,1508482292390,-27.875,-10.5,-37.25
1415,1508482292410,-27.875,-10.1875,-38.4375
1416,1508482292430,-29,-9.0625,-36.875
1417,1508482292450,-27.5,-9.8125,-36.4375
1418,1508482292470,-27.5,-9.4375,-37.25
1419,1508482292490,-27.5,-8.3125,-37.6875
1420,1508482292510,-27.5,-8.3125,-37.6875
1421,1508482292530,-27.5,-9.0625,-36.875
1422,1508482292550,-27.875,-8.6875,-35.625
1423,1508482292570,-27.5,-9.0625,-36.4375
1424,1508482292590,-26.75,-7.9375,-36.875
1425,1508482292610,-27.5,-6.875,-36.4375
1426,1508482292630,-26.75,-6.5,-36.4375
1427,1508482292649,-27.125,-6.875,-35.625
1428,1508482292670,-27.5,-6.5,-36.0625
1429,1508482292689,-26.75,-5.75,-35.25
1430,1508482292710,-26.75,-5.375,-35.25
1431,1508482292729,-26.4375,-5.375,-34.8125
1432,1508482292751,-27.5,-5.375,-35.625
1433,1508482292769,-26.4375,-5.375,-34.875
1434,1508482292791,-26.4375,-4.625,-33.625
1435,1508482292814,-26.75,-4.25,-32.8125
1436,1508482292829,-26.4375,-4.25,-33.25
1437,1508482292851,-27.125,-4.25,-33.25
1438,1508482292869,-26.0625,-5,-32.8125
1439,1508482292889,-26.0625,-4.625,-33.625
1440,1508482292910,-26.0625,-3.875,-32
1441,1508482292929,-25.6875,-4.625,-33.25
1442,1508482292949,-26.0625,-3.875,-32.4375
1443,1508482292969,-26.0625,-5,-32.4375
1444,1508482292989,-26.0625,-3.5625,-30.8125
1445,1508482293009,-26.75,-3.1875,-31.25
1446,1508482293029,-26.75,-3.5625,-29.625
1447,1508482293049,-27.125,-3.1875,-29.625
1448,1508482293069,-27.125,-2.8125,-30.4375
1449,1508482293089,-26.75,-2.0625,-28.8125
1450,1508482293109,-27.125,-2.0625,-28.8125
1451,1508482293129,-27.5,-2.4375,-30
1452,1508482293149,-27.125,-2.8125,-27.625
1453,1508482293168,-27.125,-2.8125,-28.8125
1454,1508482293198,-27.125,-2.8125,-28
1455,1508482293210,-26.4375,-1.6875,-27.625
1456,1508482293228,-27.875,-1.6875,-27.625
1457,1508482293257,-27.5,-0.9375,-28
1458,1508482293274,-26.75,-0.5625,-26.4375
1459,1508482293290,-27.5,-0.9375,-26
1460,1508482293316,-27.125,0.5,-27.625
1461,1508482293336,-27.125,0.125,-26.375
1462,1508482293354,-27.5,0.5,-27.1875
1463,1508482293374,-27.875,-0.25,-24.8125
1464,1508482293391,-27.5,0.125,-25.1875
1465,1508482293409,-27.5,1.625,-25.1875
1466,1508482293428,-27.875,2,-26
1467,1508482293448,-28.25,1.625,-24.375
1468,1508482293468,-26.75,0.875,-25.1875
1469,1508482293488,-27.5,1.25,-24.4375
1470,1508482293508,-26.4375,1.625,-24.375
1471,1508482293528,-27.125,1.25,-23.625
1472,1508482293548,-27.875,2,-23.1875
1473,1508482293568,-27.125,2,-23.625
1474,1508482293588,-27.125,2.6875,-22.8125
1475,1508482293608,-27.875,3.0625,-23.625
1476,1508482293628,-27.125,3.4375,-23.625
1477,1508482293647,-27.875,3.8125,-23.1875
1478,1508482293667,-27.875,3.4375,-24
1479,1508482293690,-27.5,4.1875,-24
1480,1508482293707,-27.5,3.8125,-22
1481,1508482293727,-27.875,4.5625,-22.8125
1482,1508482293747,-27.5,4.9375,-21.625
1483,1508482293767,-28.25,4.1875,-21.1875
1484,1508482293788,-29,4.9375,-22.375
1485,1508482293807,-29,4.5625,-21.5625
1486,1508482293827,-28.625,4.9375,-21.1875
1487,1508482293847,-29,4.9375,-22
1488,1508482293867,-29.375,4.1875,-21.1875
1489,1508482293887,-27.875,4.5625,-21.5625
1490,1508482293907,-29,4.5625,-21.1875
1491,1508482293927,-28.625,5.6875,-21.5625
1492,1508482293947,-28.625,4.9375,-21.5625
1493,1508482293967,-28.625,4.1875,-21.1875
1494,1508482293987,-28.625,4.9375,-20
1495,1508482294007,-29.375,3.4375,-20.75
1496,1508482294027,-29,4.5625,-21.1875
1497,1508482294047,-29.375,3.8125,-21.5625
1498,1508482294067,-29.375,4.1875,-22.375
1499,1508482294087,-29.375,4.5625,-20.8125
1500,1508482294107,-29.375,4.5625,-21.1875
1501,1508482294127,-29.75,4.5625,-20.8125
1502,1508482294147,-29,3.8125,-22
1503,1508482294166,-29.75,2.375,-22.375
1504,1508482294187,-29.375,3.0625,-22.8125
1505,1508482294207,-29.375,2,-22.8125
1506,1508482294226,-29.75,3.0625,-21.5625
1507,1508482294248,-29.375,2.375,-22.8125
1508,1508482294267,-30.0625,3.0625,-22.375
1509,1508482294286,-30.4375,3.0625,-23.625
1510,1508482294307,-30.0625,3.0625,-21.625
1511,1508482294330,-30.0625,3.0625,-22.375
1512,1508482294351,-30.8125,3.0625,-22.375
1513,1508482294370,-31.5625,2.375,-21.625
1514,1508482294386,-31.1875,2.75,-22.8125
1515,1508482294406,-30.4375,3.0625,-22.375
1516,1508482294426,-30.8125,3.0625,-22.375
1517,1508482294446,-30.4375,2.375,-23.1875
1518,1508482294466,-31.1875,2.375,-23.625
1519,1508482294486,-30.8125,1.625,-23.1875
1520,1508482294506,-30.4375,1.625,-23.625
1521,1508482294527,-30.0625,1.625,-23.625
1522,1508482294546,-30.4375,2,-24.4375
1523,1508482294566,-30.4375,2,-23.625
1524,1508482294586,-30.8125,2,-24.8125
1525,1508482294606,-30.4375,2,-25.625
1526,1508482294626,-30.4375,2.375,-24.4375
1527,1508482294646,-30.8125,1.625,-25.625
1528,1508482294665,-29.375,1.625,-26
1529,1508482294685,-29.75,2,-26.4375
1530,1508482294705,-29.75,1.25,-26
1531,1508482294725,-30.0625,1.625,-26.4375
1532,1508482294745,-29.75,1.25,-27.1875
1533,1508482294769,-29,1.25,-26.8125
1534,1508482294785,-29.75,0.5,-27.25
1535,1508482294806,-29,0.875,-26.8125
1536,1508482294824,-30.0625,0.875,-28
1537,1508482294847,-29.75,0.875,-27.625
1538,1508482294864,-29,0.125,-28
1539,1508482294886,-29,0.125,-28.8125
1540,1508482294905,-28.625,0.125,-27.625
1541,1508482294925,-29,0.125,-28.8125
1542,1508482294945,-27.875,0.875,-30.0625
1543,1508482294965,-27.875,-0.5625,-29.25
1544,1508482294985,-27.125,-0.5625,-29.625
1545,1508482295006,-27.125,-0.5625,-29.625
1546,1508482295025,-27.125,-0.25,-30.4375
1547,1508482295045,-27.125,-1.3125,-29.625
1548,1508482295065,-27.5,-0.5625,-29.25
1549,1508482295086,-27.125,0.125,-31.25
1550,1508482295105,-27.5,-0.25,-29.25
1551,1508482295125,-27.875,0.5,-30.8125
1552,1508482295145,-27.5,0.5,-30
1553,1508482295164,-27.5,-0.25,-30.4375
1554,1508482295185,-27.5,-0.25,-30.8125
1555,1508482295205,-27.5,0.125,-30.4375
1556,1508482295224,-27.5,0.5,-32
1557,1508482295245,-27.125,1.625,-32.0625
1558,1508482295264,-26.4375,1.25,-32.8125
1559,1508482295284,-26.4375,1.25,-32.8125
1560,1508482295304,-26.4375,1.25,-33.25
1561,1508482295324,-26.4375,1.625,-32.8125
1562,1508482295344,-25.6875,2,-32.8125
1563,1508482295364,-25.6875,1.625,-34.8125
1564,1508482295384,-25.3125,2,-34.4375
1565,1508482295404,-24.9375,3.4375,-35.25
1566,1508482295424,-24.5625,3.8125,-34.875
1567,1508482295444,-24.9375,4.1875,-34.8125
1568,1508482295464,-24.9375,4.1875,-35.25
1569,1508482295484,-23.8125,4.5625,-34.8125
1570,1508482295504,-24.1875,3.4375,-36.4375
1571,1508482295526,-23.8125,3.8125,-36.5
1572,1508482295544,-23.8125,3.4375,-37.25
1573,1508482295564,-22.75,3.0625,-37.25
1574,1508482295584,-22.75,3.8125,-36.875
1575,1508482295604,-22.75,3.8125,-37.25
1576,1508482295624,-23.125,4.1875,-36.875
1577,1508482295644,-22.75,4.5625,-38.0625
1578,1508482295664,-22.375,4.9375,-38.0625
1579,1508482295684,-22.75,4.9375,-38.4375
1580,1508482295704,-22,4.9375,-37.6875
1581,1508482295723,-22,4.5625,-38.4375
1582,1508482295743,-21.625,4.5625,-38.4375
1583,1508482295766,-22.375,5.6875,-38.4375
1584,1508482295785,-22.375,4.5625,-38.0625
1585,1508482295803,-21.25,5.6875,-39.6875
1586,1508482295829,-22,5.3125,-39.25
1587,1508482295843,-21.625,6,-39.6875
1588,1508482295864,-21.625,5.6875,-40.0625
1589,1508482295883,-22.375,4.5625,-39.6875
1590,1508482295903,-22,4.5625,-39.6875
1591,1508482295923,-21.625,4.9375,-40.0625
1592,1508482295943,-20.875,4.9375,-40.0625
1593,1508482295964,-20.875,4.9375,-40.875
1594,1508482295983,-19.8125,4.5625,-41.25
1595,1508482296002,-20.5,4.9375,-40.4375
1596,1508482296022,-20.125,4.5625,-41.25
1597,1508482296043,-20.875,4.9375,-41.25
1598,1508482296064,-20.875,5.3125,-40.0625
1599,1508482296082,-20.5,5.6875,-40.0625
1600,1508482296104,-20.875,6,-40.4375
1601,1508482296122,-20.5,5.6875,-40.0625
1602,1508482296143,-19.8125,5.6875,-39.25
1603,1508482296162,-20.5,6,-39.6875
1604,1508482296183,-20.125,6,-40.4375
1605,1508482296202,-20.125,6,-39.6875
1606,1508482296223,-18.6875,5.6875,-40.4375
1607,1508482296243,-19.4375,6,-40.4375
1608,1508482296263,-19.8125,6.375,-41.6875
1609,1508482296282,-19.0625,5.6875,-40.0625
1610,1508482296302,-18.6875,6.375,-40.875
1611,1508482296323,-18.6875,5.6875,-40.4375
1612,1508482296342,-19.4375,6,-40.4375
1613,1508482296363,-18.3125,5.6875,-40.4375
1614,1508482296383,-17.9375,6.375,-40.875
1615,1508482296403,-17.5625,5.6875,-40.4375
1616,1508482296424,-16.875,7.125,-40.875
1617,1508482296447,-16.875,6.75,-40.0625
1618,1508482296462,-16.875,6.375,-41.6875
1619,1508482296483,-16.125,5.6875,-41.6875
1620,1508482296502,-15.75,5.6875,-41.6875
1621,1508482296523,-15.75,4.9375,-42.0625
1622,1508482296543,-15.75,5.3125,-42.0625
