bssid,frequency,legit,rss,ssid,timestamp,wifiNo
18:31:bf:46:ff:d8,2462,true,-39,KEAI,610718182924,1
9c:d6:43:c8:11:80,2457,true,-40,,610718182797,1
18:31:bf:46:ff:dc,5805,true,-42,KEAI-5G,610718182845,1
00:24:6c:7d:f6:90,5240,true,-49,Welcome_KAIST,610718182482,1
00:24:6c:7d:f6:91,5240,true,-49,eduroam,610718182498,1
2c:56:dc:84:dd:88,2462,true,-50,ISILAB_2,610718182457,1
9c:d6:43:c8:11:82,5745,true,-53,JoyK,610718182599,1
28:6d:97:58:d4:3e,2412,true,-55,[air purifier] Samsung,610718182240,1
60:38:e0:bb:ee:01,2437,true,-55,Lapras2.4G,610718182556,1
62:38:e0:bb:ee:01,2437,true,-56,Lapras2.4G-guest,610718182570,1
48:f8:b3:dc:ef:4c,2427,true,-56,KIXLAB_WIFI,610718182368,1
00:24:6c:7d:f6:e0,2412,true,-56,Welcome_KAIST,610718182253,1
00:08:9f:bf:5e:44,2462,true,-57,MoCA,610718183015,1
00:24:6c:7d:f6:e1,2412,true,-57,eduroam,610718182268,1
9c:30:5b:e7:70:3a,2462,true,-58,HP-Print-3a-LaserJet 500,610718182812,1
90:9f:33:f5:98:04,2422,true,-60,MLILAB824_1,610718182382,1
92:9f:33:f0:98:04,2422,true,-60,mliguest,610718182396,1
00:26:66:69:c8:e8,2462,true,-60,naorobot,610718183003,1
10:6f:3f:e7:e1:a0,2462,true,-60,SmartIoT,610718182950,1
72:5d:cc:48:5b:28,2447,true,-61,hcil_vr4t,610718182714,1
00:24:6c:7a:88:f1,5805,true,-62,eduroam,610718182894,1
00:24:6c:7a:88:f0,5805,true,-63,Welcome_KAIST,610718182878,1
c4:e9:84:f8:c7:73,2462,true,-64,irnlp,610718182988,1
00:24:6c:7d:f6:f1,5180,true,-64,eduroam,610718182167,1
00:24:6c:7a:8b:31,5220,true,-67,eduroam,610718182424,1
00:24:6c:7d:f6:f0,5180,true,-67,Welcome_KAIST,610718182299,1
00:24:6c:7a:8b:30,5220,true,-68,Welcome_KAIST,610718182408,1
b0:c7:45:76:40:62,2422,true,-68,BUFFALO-764062_G,610718182468,1
10:6f:3f:e7:f2:84,2462,true,-68,DioOpenWrt,610718182977,1
70:5d:cc:78:5b:28,5745,true,-70,hcil_vr4t5G,610718182641,1
48:f8:b3:dc:ef:4e,5805,true,-70,KIXLAB_WIFI_5GHz,610718182862,1
b0:4e:26:19:9a:f7,2417,true,-70,icl_2.412GHz,610718182350,1
70:8b:cd:2f:82:60,2457,true,-70,LIT_2.4G,610718182781,1
78:54:2e:4c:f1:50,2447,true,-71,iDBLab-2.4GHz,610718182754,1
60:38:e0:bb:ee:02,5200,true,-72,Lapras5G,610718182310,1
62:38:e0:bb:ee:02,5200,true,-72,Lapras5G-guest,610718182338,1
6e:7e:92:e0:9f:70,2432,true,-72,HCIL guest,610718182528,1
b0:c7:45:76:44:2a,2462,true,-72,WASHERE1,610718182963,1
9c:ad:97:5c:1d:65,2437,true,-73,HP-Print-65-LaserJet 500,610718182582,1
88:36:6c:e9:4e:70,5785,true,-74,MLILAB824_25G,610718182768,1
00:24:6c:7a:8b:21,2437,true,-74,eduroam,610718182741,1
38:d5:47:e3:57:5c,5745,true,-74,NMSL_N1_721_ASUS5G,610718182612,1
70:5d:cc:1b:ae:a4,5745,true,-76,egocoord5G,610718182626,1
90:9f:33:f5:98:06,5805,true,-76,MLILAB824_15G,610718182909,1
90:9f:33:bb:c4:e4,2457,true,-76,Caislab2G,610718182936,1
