bssid,frequency,legit,rss,ssid,timestamp,wifiNo
00:24:6c:7d:f5:02,2472,true,-64,Welcome_1st_KAIST,1257682256101,1
00:24:6c:7d:f5:01,2472,true,-64,eduroam,1257682256098,1
00:24:6c:7d:f5:81,2472,true,-63,eduroam,1257682256094,1
00:24:6c:7d:f5:80,2472,true,-66,Welcome_KAIST,1257682256078,1
02:15:99:ea:c4:04,2462,true,-62,DIRECT-wdC410 Series,1257682256075,1
6c:70:9f:e3:3a:a6,2462,true,-71,Air WiFi,1257682255982,1
fa:da:0c:49:f0:5f,2462,true,-72,DIRECT-5f-HP M377 LaserJet,1257682255978,1
00:24:6c:7d:f3:02,2452,true,-51,Welcome_1st_KAIST,1257682255973,1
00:24:6c:7d:f3:01,2452,true,-52,eduroam,1257682255971,1
00:24:6c:7d:f3:00,2452,true,-51,Welcome_KAIST,1257682255965,1
00:24:6c:7d:fd:a0,2412,true,-72,Welcome_KAIST,1257682255921,1
00:24:6c:7d:f3:e2,2412,true,-57,Welcome_1st_KAIST,1257682255914,1
00:24:6c:7d:f3:e1,2412,true,-57,eduroam,1257682255907,1
90:9f:33:59:19:46,5745,true,-94,NDSL_5G,1257684021565,2
00:24:6c:7d:f7:52,5745,true,-82,Welcome_1st_KAIST,1257684021560,2
00:24:6c:7d:f7:51,5745,true,-80,eduroam,1257684021557,2
00:24:6c:7d:f7:50,5745,true,-82,Welcome_KAIST,1257684021551,2
f0:99:bf:09:32:41,5745,true,-79,Broccoli 5GHz,1257684021547,2
6c:70:9f:e3:3a:a7,5745,true,-68,Air WiFi,1257684021540,2
00:24:6c:7d:f5:02,2472,true,-61,Welcome_1st_KAIST,1257684021535,2
00:24:6c:7d:f5:00,2472,true,-61,Welcome_KAIST,1257684021526,2
02:15:99:ea:c4:04,2462,true,-58,DIRECT-wdC410 Series,1257684021522,2
00:24:6c:7d:f7:32,5240,true,-75,Welcome_1st_KAIST,1257684021519,2
00:24:6c:7d:f5:92,5240,true,-59,Welcome_1st_KAIST,1257684021516,2
00:24:6c:7d:f5:91,5240,true,-59,eduroam,1257684021511,2
00:24:6c:7d:f5:90,5240,true,-59,Welcome_KAIST,1257684021507,2
00:24:6c:7d:f5:12,5220,true,-60,Welcome_1st_KAIST,1257684021504,2
00:24:6c:7d:f5:11,5220,true,-59,eduroam,1257684021500,2
00:24:6c:7d:f5:10,5220,true,-59,Welcome_KAIST,1257684021495,2
00:24:6c:7d:f2:b2,5200,true,-82,Welcome_1st_KAIST,1257684021491,2
00:24:6c:7d:f2:b1,5200,true,-82,eduroam,1257684021488,2
00:24:6c:7d:f2:b0,5200,true,-84,Welcome_KAIST,1257684021483,2
00:24:6c:7d:f3:e2,2412,true,-54,Welcome_1st_KAIST,1257684021480,2
00:24:6c:7d:f3:f0,5180,true,-58,Welcome_KAIST,1257684021477,2
00:24:6c:7d:f3:12,5180,true,-49,Welcome_1st_KAIST,1257684021472,2
00:24:6c:7d:f3:11,5180,true,-48,eduroam,1257684021463,2
00:24:6c:7d:f3:10,5180,true,-45,Welcome_KAIST,1257684021459,2
00:24:6c:7d:f8:72,5785,true,-94,Welcome_1st_KAIST,1257684021454,2
00:24:6c:7d:f8:71,5785,true,-94,eduroam,1257684021449,2
88:36:6c:27:2a:12,5765,true,-94,DILAB-516-5Ghz,1257684021444,2
00:24:6c:7d:f5:01,2472,true,-64,eduroam,1257684021438,2
00:24:6c:7d:f5:81,2472,true,-63,eduroam,1257684021433,2
00:24:6c:7d:f5:80,2472,true,-66,Welcome_KAIST,1257684021428,2
6c:70:9f:e3:3a:a6,2462,true,-71,Air WiFi,1257684021422,2
fa:da:0c:49:f0:5f,2462,true,-72,DIRECT-5f-HP M377 LaserJet,1257684021415,2
00:24:6c:7d:f3:02,2452,true,-51,Welcome_1st_KAIST,1257684021411,2
00:24:6c:7d:f3:01,2452,true,-52,eduroam,1257684021407,2
00:24:6c:7d:f3:00,2452,true,-51,Welcome_KAIST,1257684021402,2
00:24:6c:7d:f7:31,5240,true,-73,eduroam,1257684021396,2
00:24:6c:7d:f7:30,5240,true,-75,Welcome_KAIST,1257684021390,2
00:24:6c:7d:f7:f0,5240,true,-60,Welcome_KAIST,1257684021384,2
00:24:6c:7d:fd:a0,2412,true,-72,Welcome_KAIST,1257684021378,2
00:24:6c:7d:f3:e1,2412,true,-57,eduroam,1257684021373,2
00:24:6c:7d:fe:12,5180,true,-68,Welcome_1st_KAIST,1257684021368,2
00:24:6c:7d:fe:11,5180,true,-69,eduroam,1257684021364,2
00:24:6c:7d:fe:10,5180,true,-68,Welcome_KAIST,1257684021359,2
00:24:6c:7d:f3:f2,5180,true,-59,Welcome_1st_KAIST,1257684021353,2
00:24:6c:7d:f3:f1,5180,true,-60,eduroam,1257684021335,2
00:24:6c:78:f5:b2,5765,true,-91,Welcome_1st_KAIST,1257685862661,3
00:24:6c:78:f5:b1,5765,true,-92,eduroam,1257685862659,3
00:24:6c:78:f5:b0,5765,true,-88,Welcome_KAIST,1257685862656,3
f0:99:bf:09:32:41,5745,true,-81,Broccoli 5GHz,1257685862653,3
00:24:6c:7d:f7:52,5745,true,-80,Welcome_1st_KAIST,1257685862650,3
00:24:6c:7d:f7:51,5745,true,-79,eduroam,1257685862647,3
00:24:6c:7d:f7:50,5745,true,-80,Welcome_KAIST,1257685862644,3
6c:70:9f:e3:3a:a7,5745,true,-74,Air WiFi,1257685862640,3
00:24:6c:7d:f5:01,2472,true,-63,eduroam,1257685862638,3
00:24:6c:7d:f7:21,2472,true,-77,eduroam,1257685862634,3
00:24:6c:7d:f7:20,2472,true,-76,Welcome_KAIST,1257685862631,3
00:24:6c:7d:ff:22,2472,true,-85,Welcome_1st_KAIST,1257685862626,3
00:24:6c:7d:f5:00,2472,true,-62,Welcome_KAIST,1257685862623,3
00:24:6c:7d:f5:90,5240,true,-62,Welcome_KAIST,1257685862619,3
00:24:6c:7d:f7:31,5240,true,-75,eduroam,1257685862616,3
00:24:6c:7d:f5:92,5240,true,-61,Welcome_1st_KAIST,1257685862612,3
00:24:6c:7d:f5:91,5240,true,-62,eduroam,1257685862609,3
00:24:6c:7d:f7:f0,5240,true,-68,Welcome_KAIST,1257685862607,3
00:24:6c:7d:f5:12,5220,true,-60,Welcome_1st_KAIST,1257685862604,3
00:24:6c:7d:f5:11,5220,true,-58,eduroam,1257685862601,3
00:24:6c:7d:f5:10,5220,true,-58,Welcome_KAIST,1257685862597,3
00:24:6c:7d:f3:e2,2412,true,-60,Welcome_1st_KAIST,1257685862594,3
00:24:6c:7d:fe:10,5180,true,-65,Welcome_KAIST,1257685862590,3
00:24:6c:7d:f3:12,5180,true,-52,Welcome_1st_KAIST,1257685862583,3
00:24:6c:7d:f3:11,5180,true,-50,eduroam,1257685862579,3
00:24:6c:7d:f3:10,5180,true,-45,Welcome_KAIST,1257685862576,3
90:9f:33:59:19:46,5745,true,-94,NDSL_5G,1257685862571,3
00:24:6c:7d:f5:02,2472,true,-61,Welcome_1st_KAIST,1257685862567,3
02:15:99:ea:c4:04,2462,true,-58,DIRECT-wdC410 Series,1257685862564,3
00:24:6c:7d:f7:32,5240,true,-75,Welcome_1st_KAIST,1257685862560,3
00:24:6c:7d:f2:b2,5200,true,-82,Welcome_1st_KAIST,1257685862557,3
00:24:6c:7d:f2:b1,5200,true,-82,eduroam,1257685862553,3
00:24:6c:7d:f2:b0,5200,true,-84,Welcome_KAIST,1257685862548,3
00:24:6c:7d:f3:f0,5180,true,-58,Welcome_KAIST,1257685862544,3
00:24:6c:7d:f8:72,5785,true,-94,Welcome_1st_KAIST,1257685862540,3
00:24:6c:7d:f8:71,5785,true,-94,eduroam,1257685862537,3
88:36:6c:27:2a:12,5765,true,-94,DILAB-516-5Ghz,1257685862531,3
00:24:6c:7d:f5:81,2472,true,-63,eduroam,1257685862525,3
00:24:6c:7d:f5:80,2472,true,-66,Welcome_KAIST,1257685862520,3
6c:70:9f:e3:3a:a6,2462,true,-71,Air WiFi,1257685862516,3
fa:da:0c:49:f0:5f,2462,true,-72,DIRECT-5f-HP M377 LaserJet,1257685862512,3
00:24:6c:7d:f3:02,2452,true,-51,Welcome_1st_KAIST,1257685862508,3
00:24:6c:7d:f3:01,2452,true,-52,eduroam,1257685862504,3
00:24:6c:7d:f3:00,2452,true,-51,Welcome_KAIST,1257685862489,3
00:24:6c:7d:f7:30,5240,false,-75,Welcome_KAIST,1257684021390,3
00:24:6c:7d:fd:a0,2412,false,-72,Welcome_KAIST,1257684021378,3
00:24:6c:7d:f3:e1,2412,false,-57,eduroam,1257684021373,3
00:24:6c:7d:fe:12,5180,false,-68,Welcome_1st_KAIST,1257684021368,3
00:24:6c:7d:fe:11,5180,false,-69,eduroam,1257684021364,3
00:24:6c:7d:f3:f2,5180,false,-59,Welcome_1st_KAIST,1257684021353,3
00:24:6c:7d:f3:f1,5180,false,-60,eduroam,1257684021335,3
00:24:6c:7d:f3:10,5180,true,-44,Welcome_KAIST,1257687706177,4
6c:f3:7f:fa:ab:32,5805,true,-91,Welcome_1st_KAIST,1257687706173,4
6c:f3:7f:fa:ab:31,5805,true,-94,eduroam,1257687706166,4
6c:f3:7f:fa:ab:30,5805,true,-92,Welcome_KAIST,1257687706162,4
00:24:6c:7d:f8:72,5785,true,-93,Welcome_1st_KAIST,1257687706159,4
