adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
34:DF:DD:4D:BC:07,255,10,NA,1,-69,0,1551337754255,127,0
11:D5:B3:61:57:22,255,10,NA,1,-86,0,1551337754256,127,0
C0:48:E6:AA:DA:A5,255,10,NA,1,-62,0,1551337754262,127,0
08:00:AB:79:3D:86,255,10,NA,1,-71,0,1551337754280,127,0
07:70:48:F5:A1:93,255,10,NA,1,-77,0,1551337754298,127,0
24:A9:9A:61:B1:E7,255,10,NA,1,-80,0,1551337754301,127,0
0D:66:B1:8E:29:C7,255,10,NA,1,-88,0,1551337754328,127,0
22:CE:C1:35:2D:FA,255,10,NA,1,-89,0,1551337754332,127,0
34:DF:DD:4D:BC:07,255,10,NA,1,-67,0,1551337754347,127,0
11:D5:B3:61:57:22,255,10,NA,1,-86,0,1551337754350,127,0
DC:A9:04:7A:EC:58,255,10,NA,1,-95,0,1551337754372,127,2
11:75:58:6B:74:DF,255,10,Tivoo-light,1,-77,0,1551337754384,127,3
08:00:AB:79:3D:86,255,10,NA,1,-66,0,1551337754388,127,0
07:70:48:F5:A1:93,255,10,NA,1,-86,0,1551337754401,127,0
63:E4:D4:3A:7E:0A,255,10,NA,1,-70,0,1551337754415,127,2
2A:AE:74:56:05:88,255,10,NA,1,-93,0,1551337754418,127,0
24:A9:9A:61:B1:E7,255,10,NA,1,-80,0,1551337754422,127,0
34:DF:DD:4D:BC:07,255,10,NA,1,-75,0,1551337754449,127,0
63:52:2A:7D:62:15,255,10,NA,1,-77,0,1551337754460,127,2
11:D5:B3:61:57:22,255,10,NA,1,-83,0,1551337754463,127,0
66:68:59:8C:33:92,255,10,NA,1,-79,0,1551337754496,127,2
08:00:AB:79:3D:86,255,10,NA,1,-71,0,1551337754498,127,0
62:88:63:07:38:71,255,10,NA,1,-95,0,1551337754505,127,2
14:FC:03:AC:FD:68,255,10,NA,1,-91,0,1551337754508,127,0
5E:55:9A:D2:C8:30,255,10,NA,1,-75,0,1551337754534,127,2
