bssid,frequency,legit,rss,ssid,timestamp,wifiNo
18:31:bf:46:ff:d8,2462,true,-39,KEAI,612456749871,1
2c:56:dc:84:dd:88,2462,true,-40,ISILAB_2,612456749895,1
00:24:6c:7d:f6:90,5240,true,-41,Welcome_KAIST,612456749422,1
00:24:6c:7d:f6:91,5240,true,-41,eduroam,612456749578,1
18:31:bf:46:ff:dc,5805,true,-44,KEAI-5G,612456749742,1
9c:d6:43:c8:11:80,2457,true,-45,,612456749855,1
0a:28:19:ab:62:85,2462,true,-48,DIRECT-YXDESKTOP-TVS6P41msqN,612456749935,1
2c:56:dc:84:dd:8c,5745,true,-50,ISILAB-5G,612456749641,1
10:6f:3f:e7:e1:a0,2462,true,-55,SmartIoT,612456749919,1
00:24:6c:7d:f6:e1,2412,true,-57,eduroam,612456749465,1
48:f8:b3:dc:ef:4c,2427,true,-57,KIXLAB_WIFI,612456749596,1
60:38:e0:bb:ee:01,2437,true,-58,Lapras2.4G,612456749659,1
62:38:e0:bb:ee:01,2437,true,-58,Lapras2.4G-guest,612456749720,1
00:24:6c:7d:f6:e0,2412,true,-58,Welcome_KAIST,612456749459,1
90:9f:33:f5:98:04,2422,true,-58,MLILAB824_1,612456749555,1
9c:30:5b:e7:70:3a,2462,true,-59,HP-Print-3a-LaserJet 500,612456749887,1
00:26:66:69:c8:e8,2462,true,-59,naorobot,612456749838,1
72:5d:cc:48:5b:28,2447,true,-60,hcil_vr4t,612456749830,1
6c:70:9f:e0:92:7e,2432,true,-60,HCIL,612456749676,1
92:9f:33:f0:98:04,2422,true,-60,mliguest,612456749571,1
00:24:6c:7d:f6:f0,5180,true,-61,Welcome_KAIST,612456749435,1
28:6d:97:58:d4:3e,2412,true,-61,[air purifier] Samsung,612456749452,1
00:08:9f:bf:5e:44,2462,true,-61,MoCA,612456749845,1
00:24:6c:7a:88:f0,5805,true,-61,Welcome_KAIST,612456749759,1
00:24:6c:7a:88:f1,5805,true,-61,eduroam,612456749767,1
00:24:6c:7d:f6:f1,5180,true,-62,eduroam,612456749443,1
6e:7e:92:e0:9f:70,2432,true,-62,HCIL guest,612456749668,1
2a:3a:4d:3b:45:25,2437,true,-63,DIRECT-25-HP M477 LaserJet,612456749712,1
b0:4e:26:19:9a:f6,5765,true,-64,icl_5.785GHz,612456749684,1
00:24:6c:7d:f7:31,5805,true,-64,eduroam,612456749751,1
b0:c7:45:76:40:62,2422,true,-65,BUFFALO-764062_G,612456749564,1
70:5d:cc:78:5b:28,5745,true,-65,hcil_vr4t5G,612456749623,1
00:24:6c:7d:f7:30,5805,true,-65,Welcome_KAIST,612456749794,1
00:24:6c:7a:8b:20,2437,true,-66,Welcome_KAIST,612456749726,1
10:6f:3f:e7:f2:84,2462,true,-67,DioOpenWrt,612456749927,1
c4:e9:84:f8:c7:73,2462,true,-67,irnlp,612456749943,1
38:d5:47:e3:57:58,2412,true,-67,NMSL_N1_721_ASUS,612456749481,1
88:36:6c:b3:ef:2c,2417,true,-67,SPIRAL,612456749513,1
b0:4e:26:19:9a:f7,2417,true,-67,icl_2.412GHz,612456749542,1
00:24:6c:7a:8b:21,2437,true,-67,eduroam,612456749734,1
00:24:6c:7d:f6:11,5805,true,-68,eduroam,612456749814,1
00:24:6c:7d:f6:10,5805,true,-68,Welcome_KAIST,612456749803,1
54:a0:50:d4:c6:38,2457,true,-68,SeungJu-RESL_2G,612456749903,1
72:5d:cc:4b:ae:a4,2472,true,-68,egocoord,612456749953,1
60:38:e0:bb:ee:02,5200,true,-69,Lapras5G,612456749489,1
62:38:e0:bb:ee:02,5200,true,-69,Lapras5G-guest,612456749497,1
38:d5:47:e3:57:5c,5745,true,-69,NMSL_N1_721_ASUS5G,612456749605,1
00:24:6c:7a:8b:31,5220,true,-69,eduroam,612456749535,1
00:24:6c:7d:f2:e0,2462,true,-69,Welcome_KAIST,612456749862,1
90:9f:33:bb:c4:e4,2457,true,-70,Caislab2G,612456749879,1
00:24:6c:7a:8b:30,5220,true,-70,Welcome_KAIST,612456749528,1
9c:ad:97:5c:1d:65,2437,true,-70,HP-Print-65-LaserJet 500,612456749822,1
30:b5:c2:bd:d2:8d,2412,true,-71,VIAM,612456749521,1
6c:70:9f:e0:92:7f,5745,true,-72,HCIL,612456749614,1
6e:7f:92:e0:9f:70,5745,true,-73,HCIL guest,612456749650,1
88:36:6c:e9:4e:70,5785,true,-73,MLILAB824_25G,612456749704,1
70:5d:cc:28:58:42,2462,true,-73,ANLAB 621,612456749911,1
10:6f:3f:e7:e1:a1,5240,true,-73,SmartIoT-5G,612456749586,1
70:5d:cc:1b:ae:a4,5745,true,-74,egocoord5G,612456749632,1
