adress,advertisingSid,bond,name,primaryPhy,rssi,secondaryPhy,time,txPower,type
C6:30:91:68:5E:34,255,10,NA,1,-87,0,1551337865145,127,0
01:A1:11:5E:BE:0B,255,10,NA,1,-72,0,1551337865148,127,0
03:60:84:C8:6D:2F,255,10,NA,1,-75,0,1551337865186,127,0
ED:BF:FB:2D:A4:ED,255,10,NA,1,-81,0,1551337865191,127,0
EE:67:62:DF:C7:8C,255,10,NA,1,-80,0,1551337865212,127,0
C6:E6:58:A5:89:CC,255,10,NA,1,-88,0,1551337865217,127,0
CE:47:4A:85:09:51,255,10,NA,1,-78,0,1551337865222,127,0
1D:3C:67:ED:B7:A0,255,10,NA,1,-66,0,1551337865227,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-86,0,1551337865231,127,0
01:A1:11:5E:BE:0B,255,10,NA,1,-65,0,1551337865259,127,0
FF:CB:33:EB:D5:CD,255,10,NA,1,-85,0,1551337865263,127,0
28:8B:5B:74:24:52,255,10,NA,1,-75,0,1551337865266,127,0
6E:91:7E:E7:BA:C0,255,10,NA,1,-70,0,1551337865270,127,0
11:CA:80:C1:30:62,255,10,NA,1,-80,0,1551337865295,127,0
2A:A0:DA:AA:F3:B4,255,10,NA,1,-92,0,1551337865298,127,0
EE:67:62:DF:C7:8C,255,10,NA,1,-78,0,1551337865321,127,0
CE:47:4A:85:09:51,255,10,NA,1,-75,0,1551337865331,127,0
CD:46:49:84:08:50,255,10,NA,1,-80,0,1551337865334,127,0
38:FE:69:75:92:6E,255,10,NA,1,-67,0,1551337865337,127,0
CD:EA:83:5B:D5:C1,255,10,NA,1,-83,0,1551337865340,127,0
01:A1:11:5E:BE:0B,255,10,NA,1,-64,0,1551337865356,127,0
08:05:42:3A:41:C8,255,10,NA,1,-82,0,1551337865370,127,0
11:CA:80:C1:30:62,255,10,NA,1,-78,0,1551337865374,127,0
34:23:2F:51:A7:AB,255,10,NA,1,-78,0,1551337865384,127,0
03:60:84:C8:6D:2F,255,10,NA,1,-72,0,1551337865388,127,0
F8:00:2F:91:50:5B,255,10,NA,1,-95,0,1551337865409,127,0
C0:CC:34:EC:D6:CE,255,10,NA,1,-75,0,1551337865413,127,0
CE:82:88:50:8C:57,255,10,NA,1,-89,0,1551337865417,127,0
EC:90:A2:D0:E9:21,255,10,NA,1,-89,0,1551337865438,127,2
D7:CC:F4:C7:A0:7F,255,10,NA,1,-79,0,1551337865440,127,0
38:FE:69:75:92:6E,255,10,NA,1,-71,0,1551337865443,127,0
F5:C4:B3:25:DB:78,255,10,NA,1,-80,0,1551337865445,127,0
CD:4C:A3:39:1B:E4,255,10,NA,1,-84,0,1551337865447,127,0
D7:FC:7B:7C:67:2E,255,10,NA,1,-97,0,1551337865453,127,0
E0:7E:D7:0C:57:E5,255,10,NA,1,-87,0,1551337865463,127,0
28:8B:5B:74:24:52,255,10,NA,1,-83,0,1551337865480,127,0
C5:E5:57:A4:88:CB,255,10,NA,1,-86,0,1551337865482,127,0
03:60:84:C8:6D:2F,255,10,NA,1,-78,0,1551337865491,127,0
