# timeMillis,nanoTime,magnet_x,magnet_y,magnet_z,location_x,location_y,bearing
1529040760679,100854579691242,-22.69744900,-13.76342800,-34.73358000,29.064,21.100,0.00000000
1529040760680,100854599863361,-22.54791300,-14.66369600,-33.53424000,29.065,21.100,0.00000000
1529040760700,100854619943927,-21.79870600,-14.21356200,-36.08398400,29.086,21.100,0.00000000
1529040760741,100854640207599,-22.54791300,-13.91296400,-34.28497300,29.129,21.100,0.00000000
1529040760741,100854660288166,-21.94824200,-15.56243900,-34.73358000,29.129,21.100,0.00000000
1529040760761,100854680429767,-23.44818100,-14.06250000,-35.48431400,29.149,21.100,0.00000000
1529040760835,100854700540851,-22.09777800,-15.71350100,-33.53424000,29.226,21.100,0.00000000
1529040760835,100854720712970,-21.94824200,-15.11230500,-35.48431400,29.226,21.100,0.00000000
1529040760835,100854740854572,-22.84851000,-15.71350100,-36.83471700,29.226,21.100,0.00000000
1529040760842,100854760965656,-22.84851000,-14.66369600,-35.03418000,29.234,21.100,0.00000000
1529040760862,100854781107258,-22.09777800,-16.16363500,-36.53412000,29.255,21.100,0.00000000
1529040760930,100854801279377,-21.49810800,-14.36309800,-34.43451000,29.325,21.100,0.00000000
1529040760931,100854821420978,-21.34857200,-15.41290300,-35.33477800,29.326,21.100,0.00000000
1529040760931,100854841532062,-22.39837600,-13.46283000,-35.93445000,29.326,21.100,0.00000000
1529040760944,100854861704181,-22.84851000,-13.91296400,-36.08398400,29.340,21.100,0.00000000
1529040760965,100854881845783,-22.54791300,-14.21356200,-37.28485000,29.362,21.100,0.00000000
1529040760985,100854901987384,-22.84851000,-14.96276900,-35.33477800,29.383,21.100,0.00000000
1529040761004,100854922098468,-22.69744900,-15.86303700,-36.23504600,29.402,21.100,0.00000000
1529040761025,100854942240070,-23.59771700,-16.91284200,-36.53412000,29.424,21.100,0.00000000
1529040761045,100854962412189,-21.34857200,-15.41290300,-35.78491200,29.445,21.100,0.00000000
1529040761067,100854982553791,-22.69744900,-15.86303700,-35.48431400,29.468,21.100,0.00000000
1529040761087,100855002664875,-21.49810800,-15.11230500,-35.93445000,29.489,21.100,0.00000000
1529040761108,100855022806476,-23.44818100,-15.56243900,-36.23504600,29.511,21.100,0.00000000
1529040761128,100855043100666,-21.04797400,-15.71350100,-35.33477800,29.531,21.100,0.00000000
1529040761148,100855063120197,-22.39837600,-16.31317100,-35.48431400,29.552,21.100,0.00000000
1529040761168,100855083261799,-22.84851000,-16.46270800,-35.78491200,29.573,21.100,0.00000000
1529040761189,100855103403400,-21.34857200,-16.91284200,-34.58404500,29.595,21.100,0.00000000
1529040761209,100855123545002,-22.39837600,-17.06237800,-36.23504600,29.616,21.100,0.00000000
1529040761228,100855143778156,-21.34857200,-15.71350100,-36.53412000,29.635,21.100,0.00000000
1529040761247,100855163828205,-21.34857200,-16.16363500,-35.78491200,29.655,21.100,0.00000000
1529040761268,100855183969806,-21.49810800,-18.26324500,-35.93445000,29.677,21.100,0.00000000
1529040761287,100855204111408,-21.94824200,-16.31317100,-36.68365500,29.697,21.100,0.00000000
1529040761308,100855224253009,-22.09777800,-18.41278000,-37.28485000,29.719,21.100,0.00000000
1529040761327,100855244394611,-22.39837600,-17.81311000,-37.43438700,29.739,21.100,0.00000000
1529040761347,100855264536213,-21.04797400,-17.96264600,-36.83471700,29.759,21.100,0.00000000
1529040761369,100855284647297,-20.74737500,-20.06225600,-35.18371600,29.782,21.100,0.00000000
1529040761388,100855304788898,-23.44818100,-19.76318400,-35.93445000,29.802,21.100,0.00000000
1529040761407,100855324961017,-21.49810800,-19.01245100,-36.98425300,29.822,21.100,0.00000000
1529040761459,100855345102619,-20.74737500,-17.81311000,-36.68365500,29.876,21.100,0.00000000
1529040761459,100855365244220,-23.89831500,-18.56231700,-36.23504600,29.876,21.100,0.00000000
1529040761466,100855385385822,-21.94824200,-19.31305000,-35.93445000,29.883,21.100,0.00000000
1529040761486,100855405527424,-22.69744900,-17.81311000,-37.43438700,29.904,21.100,0.00000000
1529040761506,100855425638508,-23.14758300,-19.01245100,-35.48431400,29.925,21.100,0.00000000
1529040761526,100855445780109,-22.69744900,-19.76318400,-35.18371600,29.946,21.100,0.00000000
1529040761546,100855465952228,-24.04785200,-18.71337900,-35.33477800,29.966,21.100,0.00000000
1529040761568,100855486093830,-22.84851000,-19.46258500,-37.28485000,29.989,21.100,0.00000000
1529040761587,100855506204914,-23.14758300,-20.06225600,-33.98437500,30.009,21.100,0.00000000
1529040761607,100855526346515,-21.79870600,-19.16351300,-35.03418000,30.030,21.100,0.00000000
1529040761627,100855546640705,-22.09777800,-19.91272000,-36.08398400,30.051,21.100,0.00000000
1529040761647,100855566629718,-21.94824200,-20.51239000,-36.23504600,30.072,21.100,0.00000000
1529040761668,100855586771320,-22.09777800,-20.36285400,-35.33477800,30.093,21.100,0.00000000
1529040761689,100855606943439,-22.39837600,-20.51239000,-35.93445000,30.115,21.100,0.00000000
1529040761710,100855627085041,-21.94824200,-19.76318400,-36.98425300,30.137,21.100,0.00000000
1529040761731,100855647318195,-22.39837600,-19.76318400,-36.23504600,30.159,21.100,0.00000000
1529040761753,100855667368244,-21.04797400,-20.66345200,-37.28485000,30.182,21.100,0.00000000
1529040761772,100855687509845,-19.69757000,-20.51239000,-37.43438700,30.202,21.100,0.00000000
1529040761791,100855707651447,-19.09790000,-20.66345200,-38.03405800,30.221,21.100,0.00000000
1529040761809,100855727793049,-19.69757000,-19.76318400,-38.18359400,30.240,21.100,0.00000000
1529040761828,100855747934650,-18.64776600,-23.36273200,-38.33465600,30.260,21.100,0.00000000
1529040761848,100855768045734,-17.29736300,-20.51239000,-38.93432600,30.281,21.100,0.00000000
1529040761869,100855788217853,-18.34869400,-21.86279300,-38.78479000,30.303,21.100,0.00000000
1529040761890,100855808359455,-19.99816900,-22.01233000,-39.98413000,30.325,21.100,0.00000000
1529040761910,100855828501056,-18.19763200,-21.56372000,-36.98425300,30.345,21.100,0.00000000
1529040761930,100855848642658,-18.64776600,-21.11358600,-37.58392300,30.366,21.100,0.00000000
1529040761950,100855868784259,-16.54815700,-23.21319600,-38.93432600,30.387,21.100,0.00000000
1529040761970,100855888925861,-17.29736300,-22.76306200,-39.23492400,30.408,21.100,0.00000000
1529040761992,100855909067463,-16.99829100,-23.21319600,-39.68506000,30.431,21.100,0.00000000
1529040762014,100855929178547,-17.29736300,-23.51226800,-38.93432600,30.454,21.100,0.00000000
1529040762032,100855949350666,-15.49835200,-22.01233000,-38.48419000,30.472,21.100,0.00000000
1529040762054,100855969492267,-17.59796100,-22.61352500,-38.33465600,30.495,21.100,0.00000000
1529040762073,100855989603351,-17.29736300,-23.96240200,-38.93432600,30.515,21.100,0.00000000
1529040762094,100856009775470,-16.54815700,-24.26300000,-38.93432600,30.537,21.100,0.00000000
1529040762114,100856029917072,-16.84875500,-24.86267000,-38.33465600,30.558,21.100,0.00000000
1529040762135,100856050180744,-18.34869400,-24.11346400,-38.33465600,30.580,21.100,0.00000000
1529040762152,100856070169758,-15.79742400,-24.71313500,-38.18359400,30.597,21.100,0.00000000
1529040762173,100856090341877,-16.39862000,-24.86267000,-36.83471700,30.619,21.100,0.00000000
1529040762192,100856110483478,-16.84875500,-24.11346400,-38.03405800,30.639,21.100,0.00000000
1529040762213,100856130625080,-16.24755900,-24.71313500,-36.23504600,30.661,21.100,0.00000000
1529040762235,100856150827716,-16.09802200,-24.41253700,-39.53399700,30.684,21.100,0.00000000
1529040762253,100856170908283,-16.84875500,-24.11346400,-40.28473000,30.702,21.100,0.00000000
1529040762273,100856191049884,-15.64788800,-25.61340300,-38.03405800,30.723,21.100,0.00000000
1529040762293,100856211191486,-16.39862000,-24.41253700,-39.53399700,30.744,21.100,0.00000000
1529040762313,100856231333088,-16.84875500,-24.86267000,-38.78479000,30.765,21.100,0.00000000
1529040762334,100856251474689,-14.14794900,-24.86267000,-39.83459500,30.787,21.100,0.00000000
1529040762354,100856271616291,-15.19775400,-24.11346400,-37.58392300,30.807,21.100,0.00000000
1529040762374,100856291757892,-13.69781500,-26.06353800,-39.83459500,30.828,21.100,0.00000000
1529040762394,100856311899494,-13.54827900,-23.96240200,-38.93432600,30.849,21.100,0.00000000
1529040762448,100856332041095,-13.99841300,-25.76294000,-39.23492400,30.905,21.100,0.00000000
1529040762448,100856352182697,-14.14794900,-24.11346400,-37.28485000,30.905,21.100,0.00000000
1529040762452,100856372324299,-13.69781500,-25.16326900,-39.08386200,30.909,21.100,0.00000000
1529040762472,100856392465900,-12.64801000,-24.41253700,-39.08386200,30.930,21.100,0.00000000
1529040762492,100856412576984,-12.34741200,-25.01220700,-37.73498500,30.951,21.100,0.00000000
1529040762513,100856432718586,-11.44866900,-24.41253700,-37.28485000,30.973,21.100,0.00000000
1529040762533,100856452890705,-11.59820600,-24.26300000,-37.73498500,30.994,21.100,0.00000000
1529040762553,100856473032306,-10.24780300,-25.16326900,-39.83459500,31.015,21.100,0.00000000
1529040762573,100856493173908,-11.29760700,-24.26300000,-39.68506000,31.035,21.100,0.00000000
1529040762594,100856513284992,-11.89880400,-23.66333000,-38.03405800,31.057,21.100,0.00000000
1529040762614,100856533457111,-10.24780300,-25.16326900,-39.53399700,31.078,21.100,0.00000000
1529040762634,100856553751300,-10.09826700,-23.96240200,-39.98413000,31.099,21.100,0.00000000
1529040762654,100856573740314,-10.54840100,-23.96240200,-40.73486300,31.120,21.100,0.00000000
1529040762676,100856593881916,-8.59832800,-22.31292700,-38.93432600,31.143,21.100,0.00000000
1529040762694,100856613993000,-9.49859600,-23.36273200,-39.53399700,31.161,21.100,0.00000000
1529040762714,100856634073566,-9.34753400,-22.01233000,-39.98413000,31.182,21.100,0.00000000
1529040762734,100856654398273,-7.84759500,-21.26312300,-38.93432600,31.203,21.100,0.00000000
1529040762755,100856674448322,-7.99865700,-21.86279300,-39.08386200,31.225,21.100,0.00000000
1529040762775,100856694589924,-8.89740000,-23.51226800,-38.18359400,31.246,21.100,0.00000000
1529040762796,100856714731525,-7.54852300,-22.31292700,-38.93432600,31.268,21.100,0.00000000
1529040762815,100856734873127,-6.04858400,-22.76306200,-38.48419000,31.287,21.100,0.00000000
1529040762837,100856755014728,-5.89752200,-22.16339100,-39.53399700,31.310,21.100,0.00000000
1529040762857,100856775156330,-7.24792500,-22.01233000,-37.43438700,31.331,21.100,0.00000000
1529040762878,100856795297931,-6.19812000,-22.16339100,-37.28485000,31.353,21.100,0.00000000
1529040762895,100856815409015,-6.49871830,-22.01233000,-37.43438700,31.371,21.100,0.00000000
1529040762918,100856835581134,-3.49731450,-22.91259800,-37.58392300,31.395,21.100,0.00000000
1529040762939,100856855722736,-5.59844970,-22.31292700,-39.98413000,31.416,21.100,0.00000000
1529040762958,100856875864338,-4.84771730,-20.81298800,-36.98425300,31.436,21.100,0.00000000
1529040762979,100856896005939,-5.29785160,-21.26312300,-37.73498500,31.458,21.100,0.00000000
1529040762998,100856916147541,-5.59844970,-20.81298800,-36.68365500,31.478,21.100,0.00000000
1529040763019,100856936258625,-5.29785160,-20.51239000,-37.43438700,31.500,21.100,0.00000000
1529040763040,100856956430744,-5.89752200,-21.41265900,-35.78491200,31.522,21.100,0.00000000
1529040763060,100856976694416,-6.79779050,-21.26312300,-36.98425300,31.542,21.100,0.00000000
1529040763081,100856997019123,-6.04858400,-19.01245100,-37.43438700,31.564,21.100,0.00000000
1529040763098,100857017282795,-5.59844970,-19.31305000,-34.73358000,31.582,21.100,0.00000000
1529040763121,100857037546466,-5.29785160,-19.76318400,-36.68365500,31.606,21.100,0.00000000
1529040763141,100857057962726,-5.59844970,-21.56372000,-35.18371600,31.627,21.100,0.00000000
1529040763159,100857078134845,-4.84771730,-19.31305000,-37.43438700,31.645,21.100,0.00000000
1529040763182,100857098429035,-4.54864500,-19.01245100,-35.48431400,31.669,21.100,0.00000000
1529040763202,100857118692707,-6.04858400,-18.56231700,-34.73358000,31.690,21.100,0.00000000
1529040763221,100857139017414,-5.44738770,-18.41278000,-36.83471700,31.710,21.100,0.00000000
1529040763243,100857159586261,-4.09851070,-17.81311000,-35.48431400,31.733,21.100,0.00000000
1529040763263,100857179544758,-5.59844970,-17.81311000,-36.68365500,31.754,21.100,0.00000000
1529040763283,100857199655841,-5.59844970,-17.81311000,-35.48431400,31.774,21.100,0.00000000
1529040763302,100857218271564,-5.59844970,-17.51251200,-36.98425300,31.794,21.100,0.00000000
1529040763323,100857238413166,-5.89752200,-16.46270800,-36.83471700,31.816,21.100,0.00000000
1529040763343,100857258524250,-5.44738770,-15.71350100,-35.33477800,31.837,21.100,0.00000000
1529040763363,100857278696369,-4.84771730,-17.06237800,-35.48431400,31.858,21.100,0.00000000
1529040763383,100857298837970,-5.89752200,-16.16363500,-35.03418000,31.879,21.100,0.00000000
1529040763403,100857318979572,-5.59844970,-14.36309800,-35.18371600,31.899,21.100,0.00000000
1529040763460,100857339121174,-6.19812000,-16.16363500,-35.03418000,31.959,21.100,0.00000000
1529040763460,100857359232258,-4.09851070,-14.81323200,-35.48431400,31.959,21.100,0.00000000
1529040763460,100857379404377,-6.04858400,-14.81323200,-34.43451000,31.959,21.100,0.00000000
1529040763480,100857399545978,-6.79779050,-13.76342800,-35.48431400,31.980,21.100,0.00000000
1529040763500,100857419687580,-6.49871830,-13.46283000,-36.68365500,32.000,21.100,0.00000000
1529040763520,100857439798664,-6.64825440,-13.61236600,-35.03418000,32.021,21.100,0.00000000
1529040763541,100857459970783,-6.04858400,-13.01269500,-34.73358000,32.043,21.100,0.00000000
1529040763562,100857480112384,-7.54852300,-11.96289100,-35.93445000,32.065,21.100,0.00000000
1529040763581,100857500253986,-6.94732670,-11.66229250,-34.58404500,32.085,21.100,0.00000000
1529040763601,100857520365070,-6.79779050,-11.21368400,-34.73358000,32.105,21.100,0.00000000
1529040763621,100857540506672,-7.54852300,-11.51275600,-36.68365500,32.126,21.100,0.00000000
1529040763641,100857560800861,-7.24792500,-10.76355000,-35.18371600,32.147,21.100,0.00000000
1529040763661,100857580820392,-8.14819300,-10.31341600,-33.98437500,32.168,21.100,0.00000000
1529040763685,100857600961994,-9.34753400,-9.26361100,-33.98437500,32.193,21.100,0.00000000
1529040763706,100857621103595,-7.69805900,-8.36334200,-35.78491200,32.215,21.100,0.00000000
1529040763726,100857641245197,-9.34753400,-7.76367200,-35.18371600,32.236,21.100,0.00000000
1529040763746,100857661478351,-7.84759500,-9.56268300,-34.43451000,32.256,21.100,0.00000000
1529040763766,100857681497883,-8.14819300,-9.26361100,-34.43451000,32.277,21.100,0.00000000
1529040763784,100857701670002,-7.99865700,-6.71234130,-36.08398400,32.296,21.100,0.00000000
1529040763804,100857721811603,-10.09826700,-8.51287800,-34.73358000,32.317,21.100,0.00000000
1529040763826,100857741953205,-9.34753400,-7.01293950,-36.23504600,32.340,21.100,0.00000000
1529040763846,100857762094806,-9.49859600,-5.21240230,-36.08398400,32.360,21.100,0.00000000
1529040763866,100857782236408,-9.34753400,-7.76367200,-33.98437500,32.381,21.100,0.00000000
1529040763884,100857802378009,-8.59832800,-8.51287800,-35.18371600,32.400,21.100,0.00000000
1529040763903,100857822489093,-9.94873000,-6.71234130,-35.03418000,32.420,21.100,0.00000000
1529040763924,100857842661213,-9.49859600,-7.16247560,-35.78491200,32.442,21.100,0.00000000
1529040763945,100857862802814,-10.99853500,-6.41326900,-36.08398400,32.464,21.100,0.00000000
1529040763966,100857882944416,-10.09826700,-5.51300050,-34.73358000,32.485,21.100,0.00000000
1529040763987,100857903086017,-10.24780300,-7.46307370,-34.58404500,32.507,21.100,0.00000000
1529040764008,100857923197101,-9.34753400,-6.26220700,-37.73498500,32.529,21.100,0.00000000
1529040764028,100857943369220,-10.24780300,-4.46319600,-36.08398400,32.550,21.100,0.00000000
1529040764049,100857963510822,-9.94873000,-5.21240230,-36.53412000,32.572,21.100,0.00000000
1529040764069,100857983652424,-10.84747300,-4.31365970,-36.98425300,32.593,21.100,0.00000000
1529040764088,100858003763508,-10.84747300,-4.61273200,-35.93445000,32.612,21.100,0.00000000
1529040764109,100858023935627,-9.19799800,-5.96313500,-38.03405800,32.634,21.100,0.00000000
1529040764129,100858044077228,-9.34753400,-4.61273200,-38.93432600,32.655,21.100,0.00000000
1529040764150,100858064401935,-10.69793700,-4.46319600,-36.83471700,32.677,21.100,0.00000000
1529040764169,100858084360431,-9.19799800,-2.21252440,-36.83471700,32.697,21.100,0.00000000
1529040764189,100858104502033,-10.24780300,-3.41339100,-38.03405800,32.717,21.100,0.00000000
1529040764209,100858124613117,-11.29760700,-3.11279300,-38.18359400,32.738,21.100,0.00000000
1529040764230,100858144785236,-10.99853500,-0.71258545,-38.03405800,32.760,21.100,0.00000000
1529040764248,100858165048908,-11.29760700,-1.61285400,-37.73498500,32.779,21.100,0.00000000
1529040764270,100858185068439,-11.44866900,-1.46331790,-38.03405800,32.802,21.100,0.00000000
1529040764290,100858205210041,-10.69793700,-1.46331790,-39.53399700,32.823,21.100,0.00000000
1529040764310,100858225351642,-11.59820600,-2.06298830,-39.23492400,32.843,21.100,0.00000000
1529040764328,100858245493244,-12.19787600,-1.46331790,-38.78479000,32.862,21.100,0.00000000
1529040764348,100858265634845,-11.29760700,-2.36358640,-39.68506000,32.883,21.100,0.00000000
1529040764371,100858285776447,-10.54840100,-0.56304930,-38.93432600,32.907,21.100,0.00000000
1529040764391,100858305918049,-12.94860800,-0.71258545,-39.53399700,32.928,21.100,0.00000000
1529040764409,100858326059650,-12.04834000,0.63629150,-39.23492400,32.946,21.100,0.00000000
1529040764460,100858346201252,-11.44866900,-1.01318360,-39.83459500,33.000,21.100,0.00000000
1529040764460,100858366312336,-12.64801000,1.23748780,-40.58380000,33.000,21.100,0.00000000
1529040764466,100858386484455,-12.34741200,-0.11291504,-41.18499800,33.006,21.100,0.00000000
1529040764487,100858406626056,-13.09814500,-0.11291504,-41.93420400,33.028,21.100,0.00000000
1529040764507,100858426737140,-13.39874300,0.48675537,-39.53399700,33.048,21.100,0.00000000
1529040764527,100858446878742,-15.49835200,0.63629150,-39.23492400,33.069,21.100,0.00000000
1529040764547,100858467050861,-14.74762000,-1.31225590,-41.93420400,33.090,21.100,0.00000000
1529040764569,100858487192463,-14.14794900,0.78735350,-40.58380000,33.113,21.100,0.00000000
1529040764589,100858507334064,-15.79742400,0.63629150,-41.93420400,33.134,21.100,0.00000000
1529040764608,100858527445148,-12.64801000,1.98669430,-39.83459500,33.154,21.100,0.00000000
1529040764628,100858547617267,-14.29748500,0.63629150,-42.68493700,33.174,21.100,0.00000000
1529040764648,100858567911457,-15.04821800,1.38702390,-41.93420400,33.195,21.100,0.00000000
1529040764668,100858587900470,-15.79742400,2.13775630,-42.98401000,33.216,21.100,0.00000000
1529040764692,100858608042072,-14.74762000,1.38702390,-43.43414300,33.241,21.100,0.00000000
1529040764712,100858628183674,-14.14794900,2.73742680,-41.78466800,33.262,21.100,0.00000000
1529040764732,100858648325275,-16.39862000,2.73742680,-41.78466800,33.283,21.100,0.00000000
1529040764752,100858668527912,-16.24755900,3.33709720,-42.23480200,33.303,21.100,0.00000000
1529040764773,100858688608478,-16.09802200,4.23736570,-40.58380000,33.325,21.100,0.00000000
1529040764793,100858708750080,-16.84875500,3.48663330,-42.53387500,33.346,21.100,0.00000000
1529040764813,100858728891681,-16.39862000,4.23736570,-42.53387500,33.367,21.100,0.00000000
1529040764834,100858749002765,-16.84875500,3.48663330,-41.33453400,33.389,21.100,0.00000000
1529040764854,100858769174884,-18.64776600,3.03649900,-42.83447300,33.410,21.100,0.00000000
1529040764874,100858789316486,-19.39849900,5.73730470,-42.53387500,33.430,21.100,0.00000000
1529040764892,100858809458088,-17.89856000,5.73730470,-45.08362000,33.449,21.100,0.00000000
1529040764914,100858829599689,-18.94836400,4.08630370,-42.68493700,33.472,21.100,0.00000000
1529040764934,100858849710773,-17.74749800,5.58776860,-42.98401000,33.493,21.100,0.00000000
1529040764954,100858869882892,-18.94836400,5.13763430,-42.68493700,33.514,21.100,0.00000000
1529040764975,100858890024494,-19.24743700,2.58636470,-44.93408200,33.536,21.100,0.00000000
1529040764993,100858910166095,-19.99816900,5.88684100,-43.73474000,33.554,21.100,0.00000000
1529040765013,100858930307697,-17.89856000,4.68750000,-44.78454600,33.575,21.100,0.00000000
1529040765035,100858950449299,-19.09790000,4.23736570,-42.83447300,33.598,21.100,0.00000000
1529040765054,100858970590900,-18.19763200,4.38690200,-43.43414300,33.618,21.100,0.00000000
1529040765075,100858990732502,-20.29876700,5.43670650,-45.53375200,33.640,21.100,0.00000000
1529040765094,100859010843586,-21.19751000,7.53631600,-42.98401000,33.659,21.100,0.00000000
1529040765115,100859031015705,-21.94824200,5.58776860,-44.18487500,33.681,21.100,0.00000000
1529040765133,100859051157306,-22.09777800,4.68750000,-44.33441000,33.700,21.100,0.00000000
1529040765157,100859071420978,-20.74737500,4.38690200,-44.18487500,33.725,21.100,0.00000000
1529040765176,100859091440509,-21.34857200,5.43670650,-44.03381300,33.745,21.100,0.00000000
1529040765193,100859111582111,-21.34857200,4.68750000,-43.58368000,33.763,21.100,0.00000000
1529040765215,100859131723713,-20.74737500,4.83703600,-43.43414300,33.785,21.100,0.00000000
1529040765235,100859151865314,-20.59784000,4.68750000,-44.78454600,33.806,21.100,0.00000000
1529040765256,100859172098468,-19.39849900,4.23736570,-45.53375200,33.828,21.100,0.00000000
1529040765277,100859192148517,-21.19751000,4.83703600,-45.68481400,33.850,21.100,0.00000000
1529040765294,100859212290119,-21.79870600,4.68750000,-45.53375200,33.868,21.100,0.00000000
1529040765313,100859232431720,-21.49810800,5.13763430,-45.98388700,33.887,21.100,0.00000000
1529040765335,100859252573322,-21.49810800,3.63769530,-45.98388700,33.910,21.100,0.00000000
1529040765353,100859272714924,-20.59784000,4.98657230,-45.83435000,33.929,21.100,0.00000000
1529040765375,100859292856525,-19.39849900,6.18743900,-46.28448500,33.952,21.100,0.00000000
1529040765394,100859312998127,-20.59784000,4.98657230,-45.83435000,33.972,21.100,0.00000000
1529040765461,100859333139728,-20.44830300,5.88684100,-45.68481400,34.041,21.100,0.00000000
1529040765461,100859353281330,-20.29876700,5.43670650,-46.28448500,34.041,21.100,0.00000000
1529040765461,100859373422931,-19.84863300,4.23736570,-45.53375200,34.041,21.100,0.00000000
1529040765473,100859393534015,-21.49810800,5.13763430,-46.73462000,34.054,21.100,0.00000000
1529040765493,100859413675617,-22.39837600,4.38690200,-46.73462000,34.075,21.100,0.00000000
1529040765514,100859433847736,-21.79870600,6.18743900,-45.83435000,34.097,21.100,0.00000000
1529040765534,100859453989338,-23.29864500,5.73730470,-47.33429000,34.117,21.100,0.00000000
1529040765555,100859474100422,-22.84851000,3.03649900,-47.03369000,34.139,21.100,0.00000000
1529040765575,100859494242023,-20.74737500,4.38690200,-47.18475300,34.160,21.100,0.00000000
1529040765595,100859514414142,-23.29864500,3.78723140,-45.83435000,34.181,21.100,0.00000000
1529040765615,100859534555744,-22.39837600,2.58636470,-47.48382600,34.202,21.100,0.00000000
1529040765635,100859554666828,-23.14758300,2.88696300,-45.23468000,34.223,21.100,0.00000000
1529040765655,100859574961017,-23.59771700,1.23748780,-46.28448500,34.243,21.100,0.00000000
1529040765677,100859594980549,-24.19738800,3.33709720,-45.98388700,34.266,21.100,0.00000000
1529040765699,100859615122150,-22.09777800,3.48663330,-46.58355700,34.289,21.100,0.00000000
1529040765715,100859635263752,-24.79858400,4.23736570,-44.03381300,34.306,21.100,0.00000000
1529040765791,100859655405353,-24.04785200,3.03649900,-44.03381300,34.385,21.100,0.00000000
1529040765791,100859675638508,-24.64752200,3.63769530,-44.93408200,34.385,21.100,0.00000000
1529040765791,100859695688556,-24.19738800,3.63769530,-44.93408200,34.385,21.100,0.00000000
1529040765795,100859715830158,-24.64752200,4.83703600,-43.43414300,34.389,21.100,0.00000000
1529040765816,100859735971759,-26.74865700,4.23736570,-45.08362000,34.411,21.100,0.00000000
1529040765841,100859756082843,-23.89831500,2.58636470,-42.98401000,34.437,21.100,0.00000000
1529040765857,100859776254963,-26.14746000,4.38690200,-44.93408200,34.454,21.100,0.00000000
1529040765876,100859796396564,-26.74865700,3.78723140,-45.83435000,34.473,21.100,0.00000000
1529040765946,100859816538166,-25.39825400,4.38690200,-44.18487500,34.546,21.100,0.00000000
1529040765946,100859836679767,-26.74865700,4.23736570,-43.28460700,34.546,21.100,0.00000000
1529040765946,100859856973957,-27.34832800,2.88696300,-43.73474000,34.546,21.100,0.00000000
1529040765958,100859877237629,-26.74865700,4.23736570,-42.83447300,34.559,21.100,0.00000000
1529040765978,100859897501300,-25.99792500,4.98657230,-42.08374000,34.580,21.100,0.00000000
1529040766044,100859917826008,-27.49786400,4.68750000,-43.28460700,34.648,21.100,0.00000000
1529040766044,100859938089679,-26.59759500,2.88696300,-42.68493700,34.648,21.100,0.00000000
1529040766044,100859958383869,-26.74865700,2.73742680,-41.78466800,34.648,21.100,0.00000000
1529040766063,100859978647541,-28.24859600,1.98669430,-42.53387500,34.668,21.100,0.00000000
1529040766079,100859998941730,-28.99780300,2.28729250,-40.28473000,34.685,21.100,0.00000000
1529040766137,100860019235920,-27.79846200,2.28729250,-39.83459500,34.745,21.100,0.00000000
1529040766137,100860039499591,-28.69873000,0.78735350,-42.08374000,34.745,21.100,0.00000000
1529040766139,100860059793781,-28.09753400,0.63629150,-42.23480200,34.747,21.100,0.00000000
1529040766158,100860078531574,-28.69873000,0.78735350,-42.83447300,34.767,21.100,0.00000000
1529040766204,100860098398517,-28.69873000,0.78735350,-42.83447300,34.815,21.100,0.00000000
1529040766204,100860118662189,-27.04773000,-0.71258545,-39.53399700,34.815,21.100,0.00000000
1529040766219,100860138773273,-27.79846200,-0.71258545,-39.53399700,34.830,21.100,0.00000000
1529040766278,100860158945392,-28.69873000,-2.96325680,-40.28473000,34.892,21.100,0.00000000
1529040766278,100860179148029,-30.19867000,-1.01318360,-38.78479000,34.892,21.100,0.00000000
1529040766279,100860199198078,-28.69873000,-1.46331790,-38.78479000,34.893,21.100,0.00000000
1529040766299,100860219370197,-29.44793700,-1.01318360,-37.28485000,34.914,21.100,0.00000000
1529040766347,100860239511799,-29.59747300,-1.61285400,-36.98425300,34.964,21.100,0.00000000
1529040766347,100860259653400,-31.09741200,-0.86364746,-36.23504600,34.964,21.100,0.00000000
1529040766360,100860279764484,-30.19867000,-1.46331790,-36.53412000,34.977,21.100,0.00000000
1529040766417,100860299936603,-30.19867000,0.48675537,-37.28485000,35.037,21.100,0.00000000
1529040766417,100860320078205,-30.94787600,-2.21252440,-36.08398400,35.037,21.100,0.00000000
1529040766440,100860340219806,-30.19867000,-0.71258545,-37.28485000,35.060,21.100,0.00000000
1529040766442,100860360330890,-30.79834000,-1.31225590,-36.98425300,35.063,21.100,0.00000000
1529040766490,100860380503009,-29.44793700,-1.01318360,-36.08398400,35.113,21.100,0.00000000
1529040766490,100860400644611,-31.54754600,0.63629150,-35.18371600,35.113,21.100,0.00000000
1529040766501,100860420786213,-29.44793700,-1.76239010,-36.53412000,35.124,21.100,0.00000000
1529040766562,100860440897297,-31.84814500,-2.36358640,-34.73358000,35.187,21.100,0.00000000
1529040766562,100860461069416,-29.44793700,-0.26245117,-35.03418000,35.187,21.100,0.00000000
1529040766562,100860481211017,-29.89807100,-0.86364746,-35.18371600,35.187,21.100,0.00000000
1529040766581,100860501322101,-28.99780300,-0.71258545,-35.33477800,35.207,21.100,0.00000000
1529040766640,100860521463703,-29.89807100,-0.86364746,-35.48431400,35.269,21.100,0.00000000
1529040766640,100860541635822,-30.19867000,-2.21252440,-34.58404500,35.269,21.100,0.00000000
1529040766641,100860561777424,-28.99780300,-1.01318360,-34.28497300,35.270,21.100,0.00000000
