timestamp,ssid,bssid,frequency,rss,wifiNo,legit
618713031977,Welcome_KAIST,00:24:6c:7d:f4:80,2452,-52,0,false
618713031995,Welcome_1st_KAIST,00:24:6c:7d:f4:82,2452,-52,0,false
618713032072,Welcome_KAIST,00:24:6c:7d:f5:80,2472,-53,0,false
618713032093,Welcome_1st_KAIST,00:24:6c:7d:f5:82,2472,-53,0,false
618713031986,eduroam,00:24:6c:7d:f4:81,2452,-53,0,false
618713032082,eduroam,00:24:6c:7d:f5:81,2472,-54,0,false
618713032049,winslab1,00:22:6b:81:b8:a9,2462,-56,0,false
618713031731,eduroam,00:24:6c:7d:f5:91,5240,-58,0,false
618713031739,Welcome_1st_KAIST,00:24:6c:7d:f5:92,5240,-58,0,false
618713031722,Welcome_KAIST,00:24:6c:7d:f5:90,5240,-58,0,false
618713031930,mli,90:9f:33:f5:00:50,2442,-58,0,false
618713032032,Welcome_1st_KAIST,00:24:6c:7d:f6:62,2452,-61,0,false
618713032022,eduroam,00:24:6c:7d:f6:61,2452,-62,0,false
618713031886,Lee의 방문자 네트워크,26:6a:6f:79:74:a0,2437,-64,0,false
618713031810,DEAL-Office {'p}:@=p1yr,88:36:6c:c1:79:fe,2427,-64,0,false
618713031895,dleehub,24:a0:74:79:6f:6a,2437,-65,0,false
618713031949,Science_Museum,00:08:9f:94:77:70,2437,-66,0,false
618713032179,Welcome_1st_KAIST,00:24:6c:7d:f5:02,2472,-67,0,false
618713031831,Welcome_KAIST,00:24:6c:7d:f4:90,5765,-67,0,false
618713031959,DIRECT-42-HP visoft,56:13:79:77:bf:42,2437,-67,0,false
618713031841,eduroam,00:24:6c:7d:f4:91,5765,-67,0,false
618713031851,Welcome_1st_KAIST,00:24:6c:7d:f4:92,5765,-67,0,false
618713032170,eduroam,00:24:6c:7d:f5:01,2472,-68,0,false
618713032140,Welcome_KAIST,00:24:6c:7d:f5:00,2472,-68,0,false
618713031940,DIRECT-7b-HP M477 LaserJet,ea:9e:b4:2c:56:7b,2442,-69,0,false
618713032004,NMSL_N1_706,90:9f:33:ac:99:10,2447,-70,0,false
