id,time,x,y,z
72,1508482180135,34.6875,21.6875,-50.875
73,1508482180155,35.0625,21.6875,-50.125
74,1508482180175,35.0625,23.125,-50.875
75,1508482180195,35.4375,23.5,-50.5
76,1508482180216,35.4375,23.125,-49.6875
77,1508482180235,36.5,23.125,-50.5
78,1508482180255,36.125,23.5,-49.3125
79,1508482180276,36.125,23.5,-50.0625
80,1508482180294,37.25,24.25,-50.125
81,1508482180315,36.5,24.25,-51.3125
82,1508482180336,36.125,25,-50.5
83,1508482180354,36.5,23.875,-49.6875
84,1508482180376,36.5,25,-50.5
85,1508482180394,36.5,26.0625,-49.3125
86,1508482180414,38,26.0625,-50.125
87,1508482180434,36.875,25.6875,-48.875
88,1508482180455,36.875,26.0625,-49.3125
89,1508482180475,37.625,27.5625,-47.6875
90,1508482180495,37.625,28.6875,-48.875
91,1508482180514,36.875,28.3125,-48.875
92,1508482180536,36.875,29.375,-48.5
93,1508482180556,36.125,29.375,-48.0625
94,1508482180574,36.5,30.125,-47.6875
95,1508482180596,36.125,30.875,-48.0625
96,1508482180614,36.5,31.25,-47.3125
97,1508482180635,36.5,29.75,-48.125
98,1508482180654,36.125,29.375,-46.875
99,1508482180674,36.5,31.25,-48.5
100,1508482180694,36.5,31.625,-47.3125
101,1508482180714,36.5,31.25,-47.25
102,1508482180734,36.125,31.625,-46.875
103,1508482180754,37.25,31.625,-46.875
104,1508482180774,36.5,31.625,-47.6875
105,1508482180794,37.25,32,-46.125
106,1508482180814,37.25,33.0625,-46.875
107,1508482180860,37.25,31.9375,-46.875
108,1508482180871,37.25,32,-46.875
109,1508482180883,38.375,33.0625,-45.25
110,1508482180901,38,32.6875,-46.0625
111,1508482180915,38.375,32.6875,-44.875
112,1508482180933,38.375,33.8125,-44.875
113,1508482180963,38,33.8125,-44.875
114,1508482180978,38.6875,35.625,-44.4375
115,1508482180993,39.4375,35.625,-43.25
116,1508482181015,39.4375,35.625,-43.6875
117,1508482181033,40.1875,37.125,-42.0625
118,1508482181053,39.8125,37.5,-42.5
119,1508482181073,40.1875,36.75,-42.5
120,1508482181094,40.1875,37.5,-42.4375
121,1508482181113,40.5625,37.5,-42.4375
122,1508482181133,40.5625,37.125,-40.875
123,1508482181153,41.3125,37.125,-41.25
124,1508482181173,40.1875,37.875,-40.875
125,1508482181193,42,37.5,-39.625
126,1508482181213,42,37.125,-39.25
127,1508482181232,42.375,36.75,-39.625
128,1508482181253,43.5,37.5,-38.4375
129,1508482181273,42.375,37.5,-37.25
130,1508482181292,43.875,37.875,-37.25
131,1508482181312,43.875,37.875,-37.6875
132,1508482181332,44.25,36.75,-36.8125
133,1508482181353,44.25,37.5,-36.0625
134,1508482181373,44.25,38.5625,-36.4375
135,1508482181392,44.625,38.5625,-36.4375
136,1508482181413,45,39.3125,-35.25
137,1508482181432,45.3125,38.9375,-34.875
138,1508482181452,45,38.5625,-35.625
139,1508482181472,45.6875,38.5625,-34.875
140,1508482181492,45.3125,38.5625,-33.625
141,1508482181512,46.0625,37.5,-34.0625
142,1508482181532,46.8125,37.875,-32.0625
143,1508482181552,45.3125,38.5625,-32.4375
144,1508482181572,46.0625,38.25,-32.0625
145,1508482181592,46.8125,39.3125,-30.8125
146,1508482181613,45,38.9375,-30.8125
147,1508482181632,46.8125,39.3125,-30.0625
148,1508482181653,45.3125,39.6875,-30.4375
149,1508482181672,46.4375,39.3125,-30.4375
150,1508482181691,46.8125,38.9375,-29.25
151,1508482181711,46.4375,39.3125,-29.625
152,1508482181732,46.8125,39.3125,-29.625
153,1508482181752,46.8125,40.0625,-29.25
154,1508482181771,46.0625,40.8125,-29.25
155,1508482181792,47.5625,39.3125,-28.4375
156,1508482181811,46.0625,39.3125,-29.25
157,1508482181833,47.9375,38.5625,-28.8125
158,1508482181851,47.9375,38.25,-28.4375
159,1508482181871,47.9375,38.25,-26.4375
160,1508482181891,49,37.125,-27.25
161,1508482181911,49.75,38.25,-25.625
162,1508482181931,49.375,37.875,-25.1875
163,1508482181951,48.625,37.875,-25.1875
164,1508482181971,49.75,36.375,-24.8125
165,1508482181991,50.5,36.375,-25.1875
166,1508482182011,50.5,36.375,-24.4375
167,1508482182031,49.75,36,-23.625
168,1508482182051,50.5,37.125,-23.625
169,1508482182071,50.875,37.125,-21.625
170,1508482182091,50.875,36.375,-21.1875
171,1508482182111,50.875,36,-21.1875
172,1508482182131,51.5625,35.25,-21.1875
173,1508482182151,50.875,34.5625,-20.375
174,1508482182171,51.5625,34.9375,-21.1875
175,1508482182191,51.25,34.9375,-19.1875
176,1508482182211,51.5625,33.4375,-18.8125
177,1508482182230,52.3125,33.8125,-19.5625
178,1508482182250,51.9375,34.1875,-17.625
179,1508482182272,51.9375,33.8125,-18
180,1508482182290,52.3125,33.4375,-18.8125
181,1508482182310,51.9375,32.6875,-16.8125
182,1508482182330,51.5625,32.3125,-18
183,1508482182350,51.9375,31.9375,-17.1875
184,1508482182371,50.5,32.3125,-16.375
185,1508482182390,50.875,32,-16.8125
186,1508482182410,51.9375,32,-16.375
187,1508482182430,51.9375,31.625,-16
188,1508482182450,51.25,31.625,-15.1875
189,1508482182470,50.5,32,-15.5625
190,1508482182490,50.5,30.5,-15.1875
191,1508482182510,50.875,32,-14
192,1508482182530,50.875,30.875,-14.375
193,1508482182550,49.75,30.125,-14.375
194,1508482182570,50.875,29.375,-14
195,1508482182590,50.875,29.75,-14
196,1508482182610,49.75,29.75,-13.5625
197,1508482182630,49.375,28.6875,-14
198,1508482182650,49.375,29.375,-13.1875
199,1508482182670,48.625,30.125,-12.75
200,1508482182689,48.3125,29.75,-12.375
201,1508482182709,48.3125,29.375,-12.375
202,1508482182729,48.625,29,-12.375
203,1508482182749,49,28.6875,-12.375
204,1508482182770,47.5625,28.6875,-12.375
205,1508482182789,47.9375,27.9375,-12.375
206,1508482182809,47.5625,28.3125,-12
207,1508482182829,46.8125,27.1875,-12.75
208,1508482182849,46.4375,27.9375,-12
209,1508482182869,47.5625,26.8125,-12.375
210,1508482182889,47.5625,26.4375,-12.75
211,1508482182910,47.1875,26.0625,-11.5625
212,1508482182929,46.4375,26.4375,-12
213,1508482182949,46.4375,25.375,-12.375
214,1508482182970,46.4375,23.5,-10.75
215,1508482182988,47.5625,23.5,-12.375
216,1508482183016,46.4375,22.375,-11.1875
217,1508482183030,46.8125,22.375,-11.5625
218,1508482183049,46.4375,22.375,-11.5625
219,1508482183080,45.6875,20.5625,-12.75
220,1508482183094,46.4375,20.1875,-10.375
221,1508482183108,45.6875,20.1875,-11.1875
222,1508482183129,45.6875,19.4375,-10
223,1508482183148,45,19.4375,-11.1875
224,1508482183169,44.25,18.75,-12
225,1508482183195,45,17.625,-11.5625
226,1508482183209,45,17.625,-10.375
227,1508482183228,45,17.625,-11.5625
228,1508482183248,45.3125,16.5,-12
229,1508482183268,45.3125,16.125,-10.75
230,1508482183288,44.25,15.4375,-10.375
231,1508482183307,44.625,15.0625,-10.375
232,1508482183328,43.875,15.4375,-11.1875
233,1508482183347,43.5,14.6875,-11.1875
234,1508482183368,43.5,15.4375,-11.5625
235,1508482183388,43.875,13.9375,-12
236,1508482183409,42.75,14.3125,-11.5625
237,1508482183428,42.375,13.9375,-10
238,1508482183448,42.375,13.5625,-12
239,1508482183468,42,12.5,-11.1875
240,1508482183488,42,12.125,-11.5625
241,1508482183508,41.3125,13.1875,-12.375
242,1508482183528,41.3125,12.125,-11.5625
243,1508482183548,40.9375,12.125,-11.5625
244,1508482183567,41.3125,11.75,-11.5625
245,1508482183587,41.3125,11.375,-12
246,1508482183607,40.9375,11.375,-11.5625
247,1508482183627,40.1875,11.375,-12.75
248,1508482183647,39.8125,11.75,-12.375
249,1508482183667,39.4375,10.625,-12
250,1508482183689,39.0625,10.25,-12.375
251,1508482183707,38.6875,9.1875,-13.5625
252,1508482183729,38.6875,9.875,-12.75
253,1508482183747,38.375,10.25,-13.5625
254,1508482183768,38.375,9.875,-14.375
255,1508482183788,38,9.5,-14.8125
256,1508482183806,37.25,9.1875,-14
257,1508482183828,38,9.1875,-13.5625
258,1508482183846,37.25,8.8125,-14.8125
259,1508482183867,38,9.1875,-14
260,1508482183889,36.875,8.4375,-14.75
261,1508482183907,36.5,8.0625,-16
262,1508482183927,36.875,7.6875,-14.75
263,1508482183947,35.75,6.5625,-14.8125
264,1508482183967,37.25,6.1875,-14.75
265,1508482183986,36.5,6.1875,-15.1875
266,1508482184006,36.125,5.125,-16
267,1508482184027,36.875,5.125,-15.5625
268,1508482184046,36.5,4.75,-16
269,1508482184066,36.125,3.625,-16
270,1508482184086,34.6875,4.375,-17.1875
271,1508482184106,34.6875,4.75,-16
272,1508482184126,35.375,4.75,-16.375
273,1508482184146,35.0625,5.125,-17.1875
274,1508482184166,34.3125,3.625,-18
275,1508482184186,34.6875,3.25,-17.1875
276,1508482184206,33.9375,2.9375,-17.1875
277,1508482184228,34.3125,3.25,-17.5625
278,1508482184249,34.3125,2.9375,-18
279,1508482184266,35.0625,2.1875,-17.1875
280,1508482184285,34.6875,2.1875,-18.375
281,1508482184305,34.3125,2.1875,-17.1875
282,1508482184325,34.3125,2.5625,-19.5625
283,1508482184345,33.1875,3.25,-18.375
284,1508482184365,33.5625,2.9375,-17.5625
285,1508482184386,33.5625,2.9375,-18
286,1508482184406,33.1875,2.5625,-18.8125
287,1508482184426,33.1875,2.1875,-18.8125
288,1508482184446,32.125,2.5625,-19.1875
289,1508482184465,32.8125,3.25,-19.1875
290,1508482184486,32.8125,3.25,-18.375
291,1508482184505,32.125,3.625,-20.375
292,1508482184525,31.75,4,-19.625
293,1508482184545,31.75,3.625,-19.1875
294,1508482184565,31.75,2.5625,-19.625
295,1508482184585,31.375,1.8125,-19.5625
296,1508482184605,31.375,1.8125,-19.5625
297,1508482184625,31.375,2.5625,-20.375
298,1508482184645,31,2.5625,-20
299,1508482184665,31,2.9375,-20
300,1508482184685,31,2.5625,-20.375
301,1508482184705,29.875,3.625,-19.625
302,1508482184724,29.875,2.5625,-21.1875
303,1508482184745,30.25,3.25,-21.1875
304,1508482184765,29.875,3.625,-21.1875
305,1508482184785,29.875,3.625,-21.625
306,1508482184805,29.5,4,-20.375
307,1508482184825,29.125,3.25,-20.8125
308,1508482184845,28.8125,3.625,-21.625
309,1508482184864,28.8125,3.625,-20.4375
310,1508482184885,29.125,4,-21.1875
311,1508482184904,29.5,3.25,-21.1875
312,1508482184925,29.875,3.25,-21.625
313,1508482184944,29.5,2.5625,-22
314,1508482184964,28.8125,2.5625,-22.375
315,1508482184984,28.8125,2.5625,-23.1875
316,1508482185004,28.4375,1.8125,-23.1875
317,1508482185024,28.8125,1.8125,-22
318,1508482185045,28.0625,1.4375,-23.625
319,1508482185064,29.125,1.4375,-23.1875
320,1508482185084,27.6875,1.4375,-23.625
321,1508482185104,28.4375,1.0625,-22
322,1508482185124,28.0625,2.1875,-22.375
323,1508482185144,27.6875,1.0625,-22.8125
324,1508482185164,27.3125,1.4375,-22.4375
325,1508482185184,27.6875,1.0625,-23.1875
326,1508482185204,27.6875,1.4375,-24.4375
327,1508482185225,27.3125,1.4375,-22.8125
328,1508482185244,28.4375,1.4375,-22.8125
329,1508482185264,27.3125,0.6875,-24
330,1508482185284,27.3125,0.6875,-23.1875
331,1508482185304,26.9375,0.3125,-23.625
332,1508482185323,27.3125,1.0625,-24
333,1508482185344,26.5625,1.4375,-24
334,1508482185363,27.3125,1.8125,-24.8125
335,1508482185383,26.5625,0.6875,-23.625
336,1508482185403,27.3125,1.8125,-24.4375
337,1508482185428,26.5625,1.4375,-24
338,1508482185443,26.5625,2.1875,-24
339,1508482185464,26.1875,2.5625,-24.4375
340,1508482185483,26.1875,2.9375,-25.625
341,1508482185504,26.9375,2.9375,-23.625
342,1508482185524,26.1875,2.5625,-24
343,1508482185542,25.5,1.8125,-24.4375
344,1508482185564,26.1875,2.1875,-23.625
345,1508482185584,26.1875,1.8125,-24
346,1508482185603,25.8125,2.5625,-23.625
347,1508482185623,26.1875,2.1875,-24
348,1508482185645,25.8125,1.4375,-24
349,1508482185663,25.5,1.4375,-24.4375
350,1508482185686,25.8125,2.1875,-24
351,1508482185703,26.1875,1.8125,-22.8125
352,1508482185724,25.5,1.8125,-24.4375
353,1508482185743,25.8125,2.5625,-24.8125
354,1508482185763,25.5,2.9375,-24.4375
355,1508482185783,24.75,2.9375,-25.625
356,1508482185804,25.8125,3.25,-24.8125
357,1508482185822,25.8125,2.9375,-24.4375
358,1508482185842,25.125,1.8125,-24.8125
359,1508482185862,24.75,2.5625,-24.4375
360,1508482185882,24.75,2.5625,-25.1875
361,1508482185904,24.75,2.9375,-26.4375
362,1508482185924,23.625,2.5625,-26.4375
363,1508482185942,25.125,2.9375,-24.8125
364,1508482185962,24.75,3.625,-27.25
365,1508482185982,24,2.9375,-26.4375
366,1508482186002,24,1.8125,-27.1875
367,1508482186021,24.75,1.8125,-27.625
368,1508482186042,24,1.8125,-26.8125
369,1508482186062,24,2.1875,-27.25
370,1508482186082,24,2.1875,-26.8125
371,1508482186103,24.75,1.8125,-27.25
372,1508482186122,24.375,0.6875,-26.8125
373,1508482186141,23.625,1.4375,-27.625
374,1508482186162,24,1.8125,-26.8125
375,1508482186182,24.75,2.5625,-27.625
376,1508482186201,24.375,1.8125,-27.625
377,1508482186223,24.375,1.8125,-27.625
378,1508482186241,25.125,1.8125,-27.625
379,1508482186261,25.125,1.4375,-27.1875
380,1508482186281,25.5,1.0625,-26.4375
381,1508482186301,25.5,0.6875,-27.625
382,1508482186322,25.5,0.6875,-28
383,1508482186341,26.1875,1.4375,-26.8125
384,1508482186361,25.5,0.6875,-26.8125
385,1508482186381,25.125,1.0625,-26
386,1508482186401,26.1875,1.4375,-26.8125
387,1508482186421,25.125,0.6875,-27.25
388,1508482186442,25.8125,1.0625,-27.625
389,1508482186461,25.5,1.0625,-27.625
390,1508482186481,25.8125,0.6875,-28
391,1508482186501,25.8125,1.0625,-28.8125
392,1508482186521,25.8125,1.8125,-28.8125
393,1508482186541,25.8125,1.8125,-28
394,1508482186561,26.1875,1.4375,-28.4375
395,1508482186581,25.8125,1.0625,-30.0625
396,1508482186601,26.5625,2.1875,-28.8125
397,1508482186621,26.5625,1.0625,-29.25
398,1508482186641,26.1875,2.5625,-27.625
399,1508482186661,26.1875,0.3125,-29.25
400,1508482186686,27.3125,0.3125,-29.25
401,1508482186703,27.3125,0.6875,-28.8125
402,1508482186721,27.6875,1.8125,-29.625
403,1508482186747,27.6875,0.3125,-28.8125
404,1508482186772,26.9375,0.3125,-30.4375
405,1508482186783,26.5625,0.6875,-30.0625
406,1508482186800,26.9375,1.4375,-30.8125
407,1508482186821,26.9375,1.4375,-29.625
408,1508482186840,27.3125,1.4375,-30.8125
409,1508482186860,27.6875,2.1875,-31.625
410,1508482186880,27.3125,1.8125,-31.625
411,1508482186900,27.6875,0.6875,-31.25
412,1508482186920,28.0625,-0.0625,-31.25
413,1508482186940,28.0625,1.0625,-31.625
414,1508482186961,27.6875,0.3125,-32.0625
415,1508482186980,28.4375,0.3125,-31.25
416,1508482187000,28.4375,-0.375,-31.25
417,1508482187020,28.0625,0.3125,-31.25
418,1508482187043,28.4375,0.3125,-32.0625
419,1508482187061,28.4375,-0.0625,-31.625
420,1508482187080,28.0625,-0.375,-31.25
421,1508482187100,29.125,-0.375,-32.4375
422,1508482187120,28.8125,0.3125,-33.25
423,1508482187140,28.8125,0.3125,-32.8125
424,1508482187160,29.125,0.6875,-33.25
425,1508482187180,29.5,0.3125,-34.4375
426,1508482187200,29.5,0.6875,-33.25
427,1508482187219,29.5,0.6875,-34.0625
428,1508482187239,29.5,-0.0625,-34.4375
429,1508482187261,29.875,-1.125,-32.8125
430,1508482187279,29.875,-0.75,-34.4375
431,1508482187299,30.625,-0.0625,-33.625
432,1508482187319,30.25,-0.75,-35.25
433,1508482187339,30.625,-0.375,-32.8125
434,1508482187359,31,-0.75,-34.4375
435,1508482187379,31.375,-1.5,-34.0625
436,1508482187399,30.625,-0.0625,-34.4375
437,1508482187419,30.625,-0.375,-35.25
438,1508482187439,31,-0.75,-35.25
439,1508482187460,31.375,-0.375,-34.4375
440,1508482187479,29.875,0.3125,-34.875
441,1508482187499,31,0.3125,-35.25
442,1508482187519,30.625,0.6875,-35.625
443,1508482187539,30.25,1.4375,-36.4375
444,1508482187559,30.25,1.8125,-36.0625
445,1508482187579,31,1.4375,-35.625
446,1508482187599,30.625,1.0625,-36.8125
447,1508482187619,30.625,1.4375,-36.875
448,1508482187639,30.625,0.6875,-38.0625
449,1508482187659,31,1.0625,-37.6875
450,1508482187679,31,1.0625,-37.6875
451,1508482187699,32.125,0.6875,-36.4375
452,1508482187719,32.125,-0.0625,-36.875
453,1508482187738,32.125,0.3125,-37.25
454,1508482187758,32.125,1.0625,-36.4375
455,1508482187778,31.75,1.4375,-36.875
456,1508482187799,31.375,1.4375,-38.4375
457,1508482187818,31.375,0.6875,-38.0625
458,1508482187838,31.75,0.6875,-38.875
459,1508482187858,31,1.0625,-38.4375
460,1508482187878,31,0.6875,-38.5
461,1508482187898,31,-0.0625,-38.4375
462,1508482187918,32.125,0.6875,-38.0625
463,1508482187939,31.375,-0.75,-39.25
464,1508482187959,31.75,0.6875,-38.875
465,1508482187978,31.375,-0.75,-39.25
466,1508482187998,31,-0.375,-40.0625
467,1508482188018,31.375,-1.125,-39.25
468,1508482188038,31.375,-0.0625,-38.4375
469,1508482188058,31,-0.375,-38.4375
470,1508482188082,31.75,-1.125,-40.0625
471,1508482188098,31.375,-1.5,-40.4375
472,1508482188118,31.375,-3,-40.4375
473,1508482188137,31,-3,-40.4375
474,1508482188157,31,-3.375,-40.4375
475,1508482188177,30.625,-2.25,-40.4375
476,1508482188197,31,-2.625,-41.25
477,1508482188217,31,-2.25,-40.875
478,1508482188237,31.375,-3,-41.25
479,1508482188257,31.75,-3.375,-40.875
480,1508482188278,31,-2.625,-41.6875
481,1508482188297,31,-3,-41.6875
482,1508482188317,31.375,-2.25,-42.0625
483,1508482188337,31.375,-1.875,-41.25
484,1508482188357,31.75,-2.25,-41.25
485,1508482188377,31.75,-1.5,-42.875
486,1508482188397,31.75,-1.875,-42.0625
487,1508482188418,31.75,-1.5,-41.6875
488,1508482188437,31.375,-1.5,-42.875
489,1508482188457,31,-1.875,-42.875
490,1508482188477,32.125,-0.75,-42.0625
491,1508482188497,31.375,-0.375,-43.6875
492,1508482188517,31.75,-0.0625,-42.0625
493,1508482188536,31.375,-0.0625,-42.5
494,1508482188556,31.375,0.6875,-43.25
495,1508482188576,31.375,0.3125,-42.875
496,1508482188596,31.375,0.6875,-42.875
497,1508482188616,31.375,1.0625,-43.25
498,1508482188636,31,0.6875,-43.25
499,1508482188656,31,1.0625,-42.875
500,1508482188676,31.375,1.0625,-43.25
501,1508482188696,32.125,1.8125,-42.875
502,1508482188716,31.75,2.1875,-43.6875
503,1508482188736,31.375,1.0625,-43.6875
504,1508482188756,31.75,1.0625,-43.25
505,1508482188776,31.75,1.8125,-44.0625
506,1508482188796,30.625,1.4375,-44.5
507,1508482188816,30.25,0.6875,-45.6875
508,1508482188836,30.25,1.8125,-45.6875
509,1508482188855,29.875,1.8125,-44.5
510,1508482188876,29.875,1.4375,-45.3125
511,1508482188895,29.875,1.0625,-45.25
512,1508482188916,29.5,2.5625,-45.6875
513,1508482188937,29.5,2.1875,-45.25
514,1508482188956,29.5,2.1875,-45.25
515,1508482188976,30.25,2.1875,-44.875
516,1508482188996,29.5,2.9375,-45.6875
517,1508482189016,29.5,2.9375,-46.0625
518,1508482189037,29.125,3.625,-46.5
519,1508482189055,28.4375,2.9375,-45.6875
520,1508482189075,29.125,3.25,-46.5
521,1508482189095,29.5,3.625,-46.0625
522,1508482189115,29.125,2.9375,-45.6875
523,1508482189135,29.875,3.25,-45.6875
524,1508482189155,28.4375,2.1875,-47.3125
525,1508482189175,28.8125,3.25,-46.0625
526,1508482189195,29.125,4.75,-45.6875
527,1508482189215,28.4375,5.5,-47.25
528,1508482189237,28.8125,5.875,-45.25
529,1508482189257,28.8125,5.125,-45.6875
530,1508482189280,28.8125,5.875,-46.0625
531,1508482189294,29.5,5.875,-46.875
532,1508482189315,29.5,6.25,-46.0625
533,1508482189334,29.5,6.9375,-46.0625
534,1508482189356,29.5,6.9375,-45.6875
535,1508482189374,29.125,7.3125,-44.875
536,1508482189395,29.125,7.6875,-45.25
537,1508482189414,29.875,8.8125,-44.875
538,1508482189435,29.875,8.8125,-45.25
539,1508482189454,29.875,8.4375,-46.5
540,1508482189475,30.625,9.1875,-44.0625
541,1508482189494,29.5,9.1875,-44.875
542,1508482189515,29.125,9.875,-44.875
543,1508482189534,29.125,11,-44.4375
544,1508482189554,28.8125,9.875,-44.4375
545,1508482189575,29.125,9.875,-43.6875
546,1508482189594,28.4375,10.25,-44.875
547,1508482189614,28.8125,11.375,-44.875
548,1508482189635,28.8125,10.25,-44.4375
549,1508482189654,28.4375,10.625,-44.0625
550,1508482189674,28.4375,11,-43.25
551,1508482189694,28.4375,11.375,-44.4375
552,1508482189714,29.875,12.125,-44.0625
553,1508482189734,28.8125,14.3125,-43.25
554,1508482189754,28.4375,14.3125,-42.875
555,1508482189776,28.4375,13.1875,-42.0625
556,1508482189793,28.0625,13.5625,-43.25
557,1508482189816,27.3125,12.8125,-43.6875
558,1508482189834,27.6875,14.6875,-42.4375
559,1508482189854,28.0625,14.3125,-42.875
560,1508482189874,27.6875,14.3125,-42.0625
561,1508482189894,26.5625,15.0625,-42.0625
562,1508482189914,27.3125,14.6875,-42.4375
563,1508482189933,27.3125,16.125,-41.6875
564,1508482189954,26.1875,15.8125,-41.6875
565,1508482189973,26.5625,16.125,-41.25
566,1508482189993,26.5625,17.25,-40.875
567,1508482190013,26.9375,16.5,-40.875
568,1508482190033,26.1875,17.625,-41.25
569,1508482190053,26.9375,18,-40.875
570,1508482190073,26.5625,18,-40.0625
571,1508482190093,27.6875,18.75,-40.4375
572,1508482190113,26.1875,19.0625,-38.875
573,1508482190133,26.9375,19.0625,-38.875
574,1508482190153,27.6875,18,-38.875
575,1508482190173,28.4375,19.125,-38.0625
576,1508482190193,26.9375,18.75,-38.0625
577,1508482190213,28.0625,19.8125,-36.8125
578,1508482190234,27.3125,20.1875,-36.8125
579,1508482190255,28.0625,19.4375,-35.625
580,1508482190276,27.6875,19.8125,-37.6875
581,1508482190292,27.3125,19.4375,-36.4375
582,1508482190313,27.3125,19.0625,-36.0625
583,1508482190333,28.0625,19.8125,-34.8125
584,1508482190359,27.6875,19.0625,-36.0625
585,1508482190373,27.6875,20.1875,-34.4375
586,1508482190392,27.6875,20.5625,-34.4375
587,1508482190420,27.3125,20.9375,-34.0625
588,1508482190433,28.0625,20.5625,-34.0625
589,1508482190452,28.4375,21.3125,-32.8125
590,1508482190480,28.8125,21.6875,-34.4375
591,1508482190492,27.6875,21.3125,-33.25
592,1508482190514,27.3125,22.0625,-33.25
593,1508482190532,27.3125,21.6875,-31.625
594,1508482190551,27.6875,22.375,-32.4375
595,1508482190573,26.9375,22.75,-31.25
596,1508482190591,27.6875,22.375,-30.8125
597,1508482190613,26.9375,23.125,-30.8125
598,1508482190631,27.3125,22.75,-31.25
599,1508482190652,26.5625,22.75,-30
600,1508482190672,27.3125,22.0625,-30
601,1508482190692,26.9375,22.375,-30.4375
602,1508482190712,27.3125,22.375,-30.4375
603,1508482190732,26.9375,22.75,-28.8125
604,1508482190752,26.5625,23.125,-29.25
605,1508482190777,26.9375,22.375,-27.625
606,1508482190793,27.3125,22.375,-28.8125
607,1508482190811,25.8125,22.75,-28.8125
608,1508482190831,26.1875,22.75,-26.8125
609,1508482190852,26.5625,23.875,-26.4375
610,1508482190872,26.5625,23.125,-27.1875
611,1508482190891,25.8125,23.125,-25.625
612,1508482190911,26.1875,22.75,-25.1875
613,1508482190933,25.5,23.125,-25.1875
614,1508482190957,25.5,23.125,-26.4375
615,1508482190972,24.75,23.5,-23.625
616,1508482190995,25.125,24.25,-23.625
617,1508482191012,23.625,23.875,-25.1875
618,1508482191031,24.75,23.875,-23.25
619,1508482191052,25.125,23.875,-24.4375
620,1508482191070,25.125,23.875,-23.1875
621,1508482191090,25.125,22.375,-22.375
622,1508482191112,25.5,23.5,-23.625
623,1508482191131,25.5,23.125,-22
624,1508482191151,24.75,22.375,-21.1875
625,1508482191171,25.5,22.375,-22
626,1508482191190,25.5,21.6875,-20.375
627,1508482191212,25.5,22.0625,-20.375
628,1508482191231,25.125,21.6875,-20
629,1508482191250,25.5,21.3125,-20.375
